"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","FDR05","FC05","FC10","DEP_FDR","DEP_FDR_FC05","DEP_FDR_FC10","Direction"
"P11226","High_vs_Low",0.0630585033733997,9.37016905630677,0.357315470612045,0.721001293353842,0.886720287023507,-6.05489130784847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P22061","High_vs_Low",-0.0313824923345543,8.69819217236332,-0.355931004967319,0.722036980182442,0.887233101612357,-6.05770765972556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96IZ5","High_vs_Low",0.0446739845255717,9.77933083634285,0.354945003171553,0.722812599375708,0.887288722177106,-5.97166349808464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q15084","High_vs_Low",0.0477630411099135,7.75158321354771,0.354226584241208,0.723319746321504,0.887288722177106,-6.03008715962432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P08567","High_vs_Low",0.0560176776682422,9.21616802320604,0.353060230137112,0.724187585296035,0.88759401479873,-6.05711142068169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P48506","High_vs_Low",0.051652378753257,7.25473689175764,0.352233498379504,0.724837511127474,0.887631930791458,-5.97505520132191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01023","High_vs_Low",0.0532968906376023,14.0829017662383,0.350112054662874,0.726396755224431,0.88827346546348,-6.05966748406986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P10124","High_vs_Low",-0.0393732429424389,13.0435180040798,-0.34931689827758,0.726993210672833,0.88827346546348,-6.05993278545279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14213","High_vs_Low",-0.0360021050632016,7.51480855932511,-0.348759086035204,0.727446377148158,0.88827346546348,-5.9494639962328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O14773","High_vs_Low",0.0477703705341437,8.02494242399888,0.348241986778682,0.727839136624539,0.88827346546348,-5.96810859397567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9BUL8","High_vs_Low",0.0546263109903844,7.75580221137465,0.346000197660571,0.729512347557801,0.888598973676965,-5.97411285082976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"A0A0C4DH34","High_vs_Low",0.057132295702278,9.26274418042485,0.345451677582002,0.729906617441276,0.888598973676965,-6.01286521703084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P29992","High_vs_Low",-0.0410615519528434,7.57597920492043,-0.345369221954165,0.729964847274383,0.888598973676965,-6.0410546230125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P63104","High_vs_Low",-0.0457448382100036,10.7482325970314,-0.342755152424814,0.731921553054719,0.89022519684518,-6.06209907402448,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P80723","High_vs_Low",-0.031694598238162,7.06835470138775,-0.336947300720707,0.73629728462147,0.894036507308693,-6.03836010177581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A0C4DH25","High_vs_Low",0.0556213807392361,10.4729718583652,0.335238902752535,0.737589356521208,0.894036507308693,-6.04094464668831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P50570","High_vs_Low",-0.040010102130859,6.65494469450126,-0.334150538002913,0.738412034061199,0.894036507308693,-6.03051615268468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0M8Q6","High_vs_Low",-0.0493897818424589,15.2650480780964,-0.333933592366453,0.738567044516523,0.894036507308693,-6.06087706391283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P29350","High_vs_Low",-0.0468065046580417,7.76326312547704,-0.333333186658312,0.739026375179321,0.894036507308693,-6.03322961328243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14974","High_vs_Low",-0.044750800790859,7.21598189421336,-0.333053603223528,0.739233822417879,0.894036507308693,-6.04666679901616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P09429","High_vs_Low",0.0521524552438315,8.05884471109896,0.332837501298751,0.739419314970788,0.894036507308693,-5.99200924004517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P48643","High_vs_Low",-0.0445014417236766,7.0603706960142,-0.33079791450425,0.740946273288797,0.894136028329886,-6.01996098861012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q05682","High_vs_Low",0.0554018129502758,7.03747676900579,0.330600811064011,0.74109702326759,0.894136028329886,-6.0049627483107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P08603","High_vs_Low",-0.0520644396127228,12.4737109225411,-0.330213234844862,0.741372202011321,0.894136028329886,-6.06612540888852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96KP4","High_vs_Low",-0.0555563408382618,7.2809326091025,-0.329374827711377,0.742016791883579,0.894161411395842,-6.02251742156859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P30740","High_vs_Low",-0.0507636921180197,7.80272640707239,-0.328519492844597,0.742657672256125,0.894182285487224,-6.04503161523273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P13224","High_vs_Low",-0.0371843979406972,10.6359710853125,-0.324882662139694,0.745401659058077,0.896733203933962,-6.06651857883088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P26599","High_vs_Low",0.0529051114787711,7.0134085607361,0.323806839869598,0.746256708601373,0.897009321152028,-5.93040222981389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P31327","High_vs_Low",-0.0437102396352582,7.30024927825422,-0.322767435440047,0.747013228134227,0.897166640824524,-6.0310112344174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P10619","High_vs_Low",-0.0421897643351743,6.73039017605738,-0.321138836023574,0.748274348838544,0.897430887306887,-5.9530285594438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q5VU65","High_vs_Low",0.0664161593961694,11.1033428096121,0.32061086549557,0.748651985039305,0.897430887306887,-6.00849235404137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"O94966","High_vs_Low",-0.0783084480620975,10.6546776820167,-0.320003175191571,0.749110719739431,0.897430887306887,-6.01178299060667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P60174","High_vs_Low",-0.0380173876930767,7.09476598543861,-0.31853984852843,0.750218008441887,0.898007198752643,-6.00753140216641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A0A0MRZ8;P04433","High_vs_Low",0.0480827048601533,12.063645350786,0.316234896975027,0.751952453680939,0.898751933030557,-6.06582566664995,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P61160","High_vs_Low",0.044421208771146,8.47895240766827,0.315381610651617,0.752601039324522,0.898751933030557,-6.06442565542112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P49368","High_vs_Low",-0.0433462921108836,7.64874279870907,-0.315230866842689,0.752720412531171,0.898751933030557,-6.04240315531042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O95714","High_vs_Low",-0.12053023588599,10.0526848703015,-0.31431994161374,0.75344375518439,0.898867175486202,-5.87897796816389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15691","High_vs_Low",-0.0556602188014175,7.53935632871841,-0.313368131571318,0.75415308457837,0.898965522265488,-5.9992152035798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P00352","High_vs_Low",-0.0493442078599333,7.67142346273146,-0.310988303405093,0.75594351849344,0.900165946196757,-6.0498224211441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01834","High_vs_Low",-0.0318926560805597,14.7461063565728,-0.309838077983875,0.756808557796487,0.900165946196757,-6.07234664178563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62937","High_vs_Low",0.0341034563092304,11.0535058900831,0.309529209076594,0.757043327136184,0.900165946196757,-6.07243790357182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P00568","High_vs_Low",-0.0450172996061315,8.6421613641535,-0.308160808601718,0.758086390870051,0.900659390644286,-6.06168685496002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14696","High_vs_Low",-0.0608281264564177,7.77963037821342,-0.30737254254547,0.758721168357003,0.90066734720525,-5.92153086621885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P42566","High_vs_Low",-0.0500786109662421,6.91741173927206,-0.30645877776455,0.759401457373849,0.900729272021588,-5.99640276556731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UBW5","High_vs_Low",0.0527578768673909,7.51938385184701,0.30348859307402,0.761658558623057,0.902659812450796,-6.00579761313419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02042","High_vs_Low",-0.0489858830903795,13.2833962962613,-0.299144717330362,0.764949472485711,0.904672314518713,-6.07545326454231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07203","High_vs_Low",-0.0376394880260928,8.65944250607567,-0.298920736648611,0.76512167388608,0.904672314518713,-6.07271304395901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P68366","High_vs_Low",0.0494952909706861,10.3547113227835,0.298751828587087,0.765249314861366,0.904672314518713,-6.07504910872944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P18085","High_vs_Low",-0.0353886146540505,7.63248820760927,-0.296942364499465,0.766655723161273,0.905588391279461,-5.99103463042577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07737","High_vs_Low",0.0364066319437022,11.2049345835876,0.293400829991237,0.769333166897617,0.907409288274954,-6.07707694768611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q7L9L4","High_vs_Low",-0.0445171782482028,7.19129141736628,-0.293280882141709,0.769462827435387,0.907409288274954,-5.94283710818609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07358","High_vs_Low",-0.0227024444781101,12.6829791610266,-0.292262515398298,0.770202804189545,0.907535596719645,-6.07739499062826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UJU6","High_vs_Low",0.0484060579879415,6.95330189901961,0.288818206757001,0.772861454528072,0.908957595417632,-5.98108485901636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01880","High_vs_Low",0.0726710203420335,9.81552604362649,0.288428507489727,0.773150504681484,0.908957595417632,-6.01409326299915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P23588","High_vs_Low",-0.0728644553403512,8.92201182114604,-0.28824771969387,0.773311203911793,0.908957595417632,-5.92991609554881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UI15","High_vs_Low",0.0480585915064218,8.40302724159308,0.28609492294603,0.774943975642157,0.910130762547791,-5.98601742108675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P59998","High_vs_Low",0.0372327828563606,9.1363183887628,0.282005941315198,0.778051676456664,0.913032818362403,-6.07785426426682,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P63208","High_vs_Low",-0.0385722649522267,7.76716078842158,-0.277377538768062,0.781629489063518,0.915323982833978,-5.98560550042919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q04695","High_vs_Low",-0.0491549593240865,9.33565938997994,-0.277022452010364,0.781876088798255,0.915323982833978,-6.06014512254191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O14791","High_vs_Low",-0.0206619200324454,15.286307556677,-0.276962809180692,0.781919022992763,0.915323982833978,-6.08154975914517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A0J9YX35","High_vs_Low",0.0501180869183369,10.4077073834849,0.275041769456997,0.783402845323809,0.916312952850198,-6.03245461480494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P22626","High_vs_Low",-0.0500615579424606,7.53288911538323,-0.273022768705741,0.784965702436143,0.91690922974063,-5.98656932845605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8WXI7","High_vs_Low",-0.038066820949477,6.78949711173761,-0.271934114914758,0.785805800233445,0.91690922974063,-5.9695469254752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O95782","High_vs_Low",-0.0386913429582059,6.55989398713567,-0.271907459240893,0.785830853104069,0.91690922974063,-5.9818206449432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P28838","High_vs_Low",-0.0429690418189042,6.70490601472667,-0.270230781256959,0.78710782736443,0.917652540195604,-6.02164671233112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01817","High_vs_Low",-0.0498198583289167,8.75514128828976,-0.266373275852676,0.790065048475144,0.92035197360955,-6.03978764782532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q6IBS0","High_vs_Low",0.0492677790522933,7.38936833867464,0.264464015846408,0.791554128003095,0.920982091123188,-5.96611047868272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P61981","High_vs_Low",0.0371001392542567,7.59094897029432,0.26400589746129,0.791890459103829,0.920982091123188,-6.03690998881863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P06681","High_vs_Low",0.0450924300475108,10.8469637887999,0.260195967536134,0.794815890190276,0.92363532133943,-6.08584652051978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02790","High_vs_Low",0.0439130187915655,15.0135403054659,0.257463978093392,0.796922747590166,0.925015495580695,-6.08652122787725,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"O95445","High_vs_Low",-0.0162735884753804,13.7308689348061,-0.256983171089679,0.797293690751562,0.925015495580695,-6.08663923389253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P08185","High_vs_Low",-0.035483560633601,10.3594173246589,-0.254466447555621,0.799236093266885,0.926519448459752,-6.08725332334496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q01973","High_vs_Low",-0.0454261543683732,9.27094987607461,-0.252280766690478,0.800947292765092,0.926589195883748,-5.9714801206305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14019","High_vs_Low",0.0432210844440952,7.91779830501664,0.251909209054982,0.801219834627861,0.926589195883748,-6.05009959163678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01031","High_vs_Low",-0.0289807502744015,11.1023038508442,-0.251878546856806,0.801234730052893,0.926589195883748,-6.08787847953652,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P00918","High_vs_Low",-0.0390312899148402,10.490286440996,-0.250870871333621,0.802013312122155,0.926742215618992,-6.088120174439,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62081","High_vs_Low",-0.0316953529671151,6.82648193393613,-0.249380826469829,0.803186247855735,0.926976839290615,-5.97069882398505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96PL5","High_vs_Low",-0.0321519088548028,7.09352915068074,-0.248964479675809,0.803509212857904,0.926976839290615,-6.0020828896125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q08495","High_vs_Low",-0.0407879836267107,8.89784463417336,-0.246432093437235,0.805451052864273,0.928100875766269,-6.06000840318592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P08754","High_vs_Low",-0.0288811579172439,7.60478556702703,-0.246023014750704,0.805777956993727,0.928100875766269,-6.01144211114226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01717","High_vs_Low",0.0424609627506314,11.3416003913519,0.242432361081132,0.808541008993165,0.930435980296642,-6.09010616415979,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P21980","High_vs_Low",0.0392254340705644,8.04439592981182,0.241663256663753,0.80914750148772,0.930435980296642,-6.05593097031228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P43652","High_vs_Low",0.0398255005937234,12.1597625545238,0.239626372316256,0.810714599204513,0.930435980296642,-6.09075149965754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9NTK5","High_vs_Low",-0.0295874859656031,7.6016897265331,-0.238955518395289,0.811236712873063,0.930435980296642,-6.07981629215931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UBS4","High_vs_Low",0.0296916510172114,6.91900621964598,0.238877893338498,0.811325554049567,0.930435980296642,-5.98650248516459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q02817","High_vs_Low",0.0364744307279725,7.84585650726423,0.238374448539844,0.811698334275522,0.930435980296642,-6.0233310320864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P98066","High_vs_Low",0.0308562707442226,7.79306000620868,0.23559371732289,0.813871743643672,0.93218217283149,-5.97077492774901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"A0A075B6I0","High_vs_Low",-0.0523988674880318,12.0743134079055,-0.232448720554191,0.816290784057579,0.934206691411468,-6.03839516406878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96CX2","High_vs_Low",-0.021160483941439,6.51348152036878,-0.231427325983542,0.817097566613367,0.934384298663133,-5.9975964021254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P17844","High_vs_Low",-0.0393485425285292,11.6543248983876,-0.225310020240509,0.821832505687545,0.93787512835454,-6.04606522728903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P06396","High_vs_Low",0.0231992374994867,15.190367794031,0.225089560571865,0.821998270242878,0.93787512835454,-6.09397449706926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q7LDG7","High_vs_Low",-0.0386158681220126,6.64280281953585,-0.224543787446593,0.822451918134381,0.93787512835454,-5.97668531755097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A087WSY6","High_vs_Low",-0.0412010006117107,11.7972508648719,-0.224140188319157,0.822766325990245,0.93787512835454,-5.94821623084983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14203","High_vs_Low",0.0277293947328143,9.90182600939197,0.222042517337921,0.824370269419864,0.938425510380292,-6.08696917410686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9NRW1","High_vs_Low",-0.0376336071788295,8.79400216046024,-0.221800361922516,0.824557979832056,0.938425510380292,-6.08893882953501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q86VP6","High_vs_Low",-0.0256104380445068,7.89533963043312,-0.218858639053267,0.826846272340934,0.939789545244289,-6.09529424802233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q04760","High_vs_Low",0.0301455661327203,8.11450244942422,0.218585605095381,0.827067228799368,0.939789545244289,-6.04447487751654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P50225","High_vs_Low",0.034666578578471,7.33280831682041,0.215518757594585,0.829464231576527,0.941645114211243,-6.00848673741178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P06276","High_vs_Low",0.0338092930254437,8.46951436682367,0.213626774949467,0.830924751048468,0.941645114211243,-6.0737776924987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9BUF5","High_vs_Low",-0.0259997967688204,9.04100138955638,-0.213630992519728,0.830925240382946,0.941645114211243,-6.05402192902771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P41091","High_vs_Low",-0.0307631115142053,7.31056997367373,-0.21276872411137,0.831619508274862,0.941645114211243,-5.98292989200588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01714","High_vs_Low",-0.035465545982051,9.76009229430238,-0.212267559094521,0.831983514439083,0.941645114211243,-6.08793089690624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P14649","High_vs_Low",0.0384337391057432,10.3756028741508,0.210905199559678,0.833046730991154,0.942104899243939,-6.08031239144202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q68DL7","High_vs_Low",0.0350919307478907,10.9679462209372,0.206617159033889,0.836398797773823,0.944414211732423,-6.03850235322771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P00751","High_vs_Low",-0.0258841943386905,14.527263135654,-0.206596743579223,0.836405891841128,0.944414211732423,-6.09778323450266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q5QJ74","High_vs_Low",-0.0363100495021609,8.63125110941578,-0.203515199874186,0.838832218691045,0.94583527029724,-5.94634644411108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P48059","High_vs_Low",0.0269047697868903,8.77399241964634,0.202901903519479,0.8392954885392,0.94583527029724,-6.07672178041006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P30086","High_vs_Low",-0.026195517276598,7.91745905845327,-0.202457744437389,0.839643165333603,0.94583527029724,-6.06371767796819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P00387","High_vs_Low",0.0279297451454283,8.66386491759499,0.199232308820199,0.842160496238825,0.947926335640876,-6.09515355991477,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P12814","High_vs_Low",0.031478483222088,9.12387050747892,0.1978985902844,0.843201955620793,0.948354199498209,-6.09946186577713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P43121","High_vs_Low",-0.0216003694432594,8.31401020765541,-0.197020644332605,0.843894331458668,0.948389084100102,-6.03912432871599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75636","High_vs_Low",0.0297386793252041,11.3094926594842,0.194220834401528,0.846079026508277,0.950099705569984,-6.10014991287612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9Y6B6","High_vs_Low",-0.0213360460593091,8.4033985635945,-0.192549477046115,0.847391822440183,0.950829321892975,-6.07203358997724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9NP55","High_vs_Low",-0.0293833247600777,7.91997547259747,-0.191593794575657,0.848151993865209,0.950938201096724,-5.97572560911766,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P11766","High_vs_Low",0.0401519214029324,8.20099014053407,0.18974268625672,0.849606875923785,0.951584057302064,-5.97813451818065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P0DMV8;P0DMV9","High_vs_Low",0.0197296697742502,9.49332050639304,0.189142396581159,0.850055214368162,0.951584057302064,-6.1010787915561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q93008","High_vs_Low",0.0264888521561,6.39835283522996,0.188138680034054,0.850861114532639,0.951743243556789,-5.97679195919235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q16543","High_vs_Low",0.0284410281048455,6.63260408707259,0.186591538747691,0.852078025578715,0.952361565611752,-5.96578169855546,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P21589","High_vs_Low",-0.0169071031106185,7.1587932737054,-0.184652520637915,0.853586939933985,0.953204748806705,-6.04423846605397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9Y566","High_vs_Low",-0.0164080332269272,13.2234153508551,-0.183917242334462,0.854161856496943,0.953204748806705,-6.03053376140567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q92614","High_vs_Low",0.0270681455448454,7.57484025169666,0.182501260897674,0.85527505795966,0.953704846900586,-6.01393075874196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q00610","High_vs_Low",-0.0273810498577642,9.12320043005344,-0.181172923556201,0.856302632082147,0.954108760222066,-6.10248685372944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9ULF5","High_vs_Low",-0.0367450485231302,9.85140039964801,-0.180044766482901,0.857193791136403,0.954205069753525,-6.05448360151044,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9H2K2","High_vs_Low",0.0218472880283382,8.87031005019553,0.179391487234892,0.857719898823078,0.954205069753525,-5.98690557056643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P21730","High_vs_Low",-0.0186831923183801,7.49316858795734,-0.175361789681689,0.860880976153786,0.956683530064735,-5.9718670577446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q92820","High_vs_Low",-0.0184662837513709,8.06584771571878,-0.174831842595009,0.861282034388823,0.956683530064735,-6.07977728042563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9BSL1","High_vs_Low",0.0229587000123805,7.71913091186005,0.172870425148214,0.862837641628645,0.957669642488759,-6.00679348885903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
