"UniqueSampleID","TREAT1_clean","condition","group","MS_batch_proxy","observed_proteins","missing_pct","log2_median","log2_q25","log2_q75","log2_iqr","median_norm_median","median_shift_applied"
"20250913_FJ_QZ_Q44","low","high_temperature","FJ_QZ","20250913",1362,5.02092050209205,9.36160345266731,7.79937890771612,11.33925661361,3.53987770589388,9.24236058272132,-0.119242869945985
"20250913_FJ_QZ_Q45","low","high_temperature","FJ_QZ","20250913",1367,4.67224546722455,9.09070477164697,7.66249495017457,11.1244010677663,3.46190611759175,9.24236058272132,0.151655811074354
"20250913_FJ_QZ_Q48","low","high_temperature","FJ_QZ","20250913",1285,10.3905160390516,9.01733890066823,7.4661954818554,11.0511488530425,3.58495337118706,9.24236058272132,0.225021682053091
"20250913_FJ_QZ_Q49","low","high_temperature","FJ_QZ","20250913",1417,1.18549511854951,9.62448580767936,8.27577526709865,11.4914498209136,3.21567455381494,9.24236058272132,-0.382125224958035
"20250913_FJ_QZ_Q50","control","high_temperature","FJ_QZ","20250913",1400,2.37099023709902,9.0517199142869,7.75522533699676,10.9444437794958,3.18921844249908,9.24236058272132,0.190640668434426
"20250913_FJ_QZ_Q52","low","high_temperature","FJ_QZ","20250913",1355,5.50906555090655,9.20279491980217,7.61749786130582,11.2383840879917,3.62088622668587,9.24236058272132,0.0395656629191485
"20250913_FJ_QZ_Q54","control","high_temperature","FJ_QZ","20250913",1370,4.46304044630404,8.90709855113271,7.44419011009064,10.8192136244575,3.37502351436685,9.24236058272132,0.335262031588618
"20250913_FJ_QZ_Q55","control","high_temperature","FJ_QZ","20250913",1399,2.44072524407252,9.35762287650823,7.91104167775122,11.4009170806591,3.48987540290789,9.24236058272132,-0.115262293786904
"20250913_FJ_QZ_Q57","control","high_temperature","FJ_QZ","20250913",1374,4.18410041841004,9.27642265479369,7.85764348162691,11.0137857856042,3.15614230397727,9.24236058272132,-0.0340620720723699
"20250913_FJ_QZ_Q58","low","high_temperature","FJ_QZ","20250913",1347,6.06694560669456,9.33133289223026,7.92735753774866,11.4274249112441,3.50006737349548,9.24236058272132,-0.0889723095089412
"20250913_FJ_QZ_Q59","low","high_temperature","FJ_QZ","20250913",1405,2.02231520223152,9.8488708487208,8.43336474528584,11.6620588684341,3.22869412314821,9.24236058272132,-0.606510265999475
"20250913_FJ_QZ_Q60","low","high_temperature","FJ_QZ","20250913",1374,4.18410041841004,8.9524800783855,7.54463848908428,11.0758992667998,3.5312607777155,9.24236058272132,0.289880504335825
"20250913_FJ_QZ_Q61","control","high_temperature","FJ_QZ","20250913",1360,5.16039051603905,8.99943255919637,7.63470544221541,11.0032019856784,3.368496543463,9.24236058272132,0.24292802352495
"20250913_FJ_QZ_Q62","control","high_temperature","FJ_QZ","20250913",1415,1.32496513249651,9.96254171204229,8.71557221272028,11.8516005641158,3.1360283513955,9.24236058272132,-0.720181129320968
"20250913_FJ_QZ_Q63","control","high_temperature","FJ_QZ","20250913",1395,2.71966527196653,9.66449925946035,8.18941531644584,11.4302870635593,3.24087174711345,9.24236058272132,-0.42213867673903
"20250913_FJ_QZ_Q65","control","high_temperature","FJ_QZ","20250913",1377,3.97489539748954,9.49037974471881,8.03449438899457,11.4595855817985,3.42509119280391,9.24236058272132,-0.248019161997489
"20250913_FJ_QZ_Q66","low","high_temperature","FJ_QZ","20250913",1421,0.906555090655509,9.92550273769064,8.42242541333558,11.668436850428,3.24601143709237,9.24236058272132,-0.683142154969312
"20250913_FJ_QZ_Q67","low","high_temperature","FJ_QZ","20250913",1377,3.97489539748954,9.80569851567435,8.36655260673858,11.7854041742321,3.41885156749353,9.24236058272132,-0.563337932953027
"20250913_FJ_QZ_Q68","control","high_temperature","FJ_QZ","20250913",1366,4.74198047419805,9.21649369324764,7.88440504472469,11.1289514780316,3.2445464333069,9.24236058272132,0.0258668894736793
"20250913_FJ_QZ_Q69","control","high_temperature","FJ_QZ","20250913",1299,9.41422594142259,8.70710473990698,7.25069511712071,10.6606034712055,3.40990835408482,9.24236058272132,0.53525584281434
"20250913_FJ_QZ_Q70","control","high_temperature","FJ_QZ","20250913",1417,1.18549511854951,9.64840717731045,8.34743551502232,11.5734729156599,3.22603740063762,9.24236058272132,-0.40604659458913
"20250913_FJ_QZ_Q71","control","high_temperature","FJ_QZ","20250913",1400,2.37099023709902,9.64912886701378,8.19150324966472,11.5955303271414,3.40402707747672,9.24236058272132,-0.406768284292456
"20250913_FJ_QZ_Q72","low","high_temperature","FJ_QZ","20250913",1329,7.32217573221757,9.5721933146204,8.1088732851493,11.4437080822657,3.33483479711643,9.24236058272132,-0.329832731899081
"20250914_FJ_FQ_F47","low","high_temperature","FJ_FQ","20250914",1401,2.30125523012552,9.41366730797465,7.86922312639878,11.2540305068647,3.3848073804659,9.24236058272132,-0.171306725253327
"20250914_FJ_FQ_F51","low","high_temperature","FJ_FQ","20250914",1407,1.88284518828452,9.77132624597702,8.23820641676819,11.7647854767905,3.52657906002233,9.24236058272132,-0.528965663255699
"20250914_FJ_FQ_F53","control","high_temperature","FJ_FQ","20250914",1403,2.16178521617852,9.49555509608149,8.00299358059843,11.4045362876434,3.40154270704493,9.24236058272132,-0.253194513360166
"20250914_FJ_FQ_F54","low","high_temperature","FJ_FQ","20250914",1410,1.67364016736402,9.45358186157996,8.05185922396764,11.4391090255522,3.38724980158455,9.24236058272132,-0.211221278858636
"20250914_FJ_FQ_F55","high","high_temperature","FJ_FQ","20250914",1417,1.18549511854951,9.90370783906659,8.26680054939554,11.9719917410043,3.70519119160873,9.24236058272132,-0.661347256345268
"20250914_FJ_FQ_F56","control","high_temperature","FJ_FQ","20250914",1405,2.02231520223152,9.8246040493641,8.27097066164669,11.7725013454134,3.50153068376674,9.24236058272132,-0.58224346664278
"20250914_FJ_FQ_F57","low","high_temperature","FJ_FQ","20250914",1428,0.418410041841004,10.061486743946,8.70531728259734,11.8755579149599,3.17024063236253,9.24236058272132,-0.819126161224693
"20250914_FJ_FQ_F58","high","high_temperature","FJ_FQ","20250914",1387,3.27754532775453,9.17133945751876,7.5242039516746,11.1323488449734,3.60814489329878,9.24236058272132,0.0710211252025648
"20250914_FJ_FQ_F62","high","high_temperature","FJ_FQ","20250914",1373,4.25383542538354,9.52086286448375,8.03064272305377,11.4956240161602,3.46498129310639,9.24236058272132,-0.278502281762425
"20250914_FJ_FQ_F66","control","high_temperature","FJ_FQ","20250914",1400,2.37099023709902,9.5135497008536,7.95668302672569,11.5798641610703,3.62318113434461,9.24236058272132,-0.271189118132275
"20250914_FJ_FQ_F69","high","high_temperature","FJ_FQ","20250914",1363,4.95118549511855,9.22426390147522,7.76869718884663,11.2865572504259,3.51786006157929,9.24236058272132,0.0180966812461065
"20250914_FJ_FQ_F70","control","high_temperature","FJ_FQ","20250914",1414,1.39470013947001,9.79581393626648,8.16688408062779,11.7059558202617,3.53907173963395,9.24236058272133,-0.553453353545153
"20250914_FJ_FQ_F71","high","high_temperature","FJ_FQ","20250914",1352,5.71827057182706,9.21290884459626,7.65407603234816,11.2307898653847,3.57671383303652,9.24236058272132,0.0294517381250614
"20250914_FJ_FQ_F72","low","high_temperature","FJ_FQ","20250914",1392,2.92887029288703,9.69590968573859,8.17005279608938,11.7553025232899,3.58524972720054,9.24236058272132,-0.45354910301727
"20250914_FJ_FQ_F74","low","high_temperature","FJ_FQ","20250914",1359,5.23012552301255,9.60578084081885,8.01881560672834,11.6709153422351,3.65209973550674,9.24236058272132,-0.363420258097523
"20250914_FJ_FQ_F75","high","high_temperature","FJ_FQ","20250914",1420,0.97629009762901,9.90419563497056,8.35559952336827,11.7711415891144,3.41554206574618,9.24236058272133,-0.66183505224924
"20250914_FJ_FQ_F77","low","high_temperature","FJ_FQ","20250914",976,31.9386331938633,9.2918281633401,7.77415068148559,11.917578540308,4.14342785882244,9.24236058272132,-0.0494675806187725
"20250914_FJ_FQ_F79","high","high_temperature","FJ_FQ","20250914",1383,3.55648535564854,9.34716635664656,7.83377150393686,11.4172454796028,3.58347397566594,9.24236058272132,-0.104805773925239
"20250914_FJ_FQ_F81","high","high_temperature","FJ_FQ","20250914",1255,12.4825662482566,8.99693209550011,7.39340179417159,11.4890269109977,4.09562511682612,9.24236058272132,0.245428487221211
"20250914_FJ_FQ_F83","low","high_temperature","FJ_FQ","20250914",1393,2.85913528591353,9.62590400013036,8.16352975639107,11.5731145984117,3.40958484202063,9.24236058272132,-0.383543417409038
"20250914_FJ_FQ_F84","low","high_temperature","FJ_FQ","20250914",1399,2.44072524407252,9.59142704073597,7.9633305819947,11.4972795652379,3.53394898324325,9.24236058272132,-0.349066458014644
"20250914_FJ_FQ_F85","high","high_temperature","FJ_FQ","20250914",1309,8.71687587168759,9.54111079865439,7.95161608434957,11.7109916738014,3.75937558945185,9.24236058272132,-0.298750215933071
"20250914_FJ_FQ_F88","high","high_temperature","FJ_FQ","20250914",1326,7.53138075313808,8.75581958805969,7.16830381403619,10.8545149971881,3.68621118315193,9.24236058272133,0.486540994661629
"20250914_FJ_FQ_F89","high","high_temperature","FJ_FQ","20250914",1293,9.8326359832636,9.256528473877,7.68100458021577,11.4992746319688,3.81827005175299,9.24236058272132,-0.0141678911556795
"20250914_FJ_FQ_F93","low","high_temperature","FJ_FQ","20250914",1380,3.76569037656904,9.71966281874538,8.25792333025865,11.55187475187,3.29395142161134,9.24236058272132,-0.477302236024061
"20250914_FJ_FQ_F94","control","high_temperature","FJ_FQ","20250914",1234,13.9470013947001,9.02974241820329,7.50507463270431,11.2057840262184,3.70070939351408,9.24236058272132,0.21261816451803
"20250914_FJ_FQ_F102","high","high_temperature","FJ_FQ","20250914",1390,3.06834030683403,9.53236580172542,8.19896742608163,11.5339104026187,3.33494297653705,9.24236058272133,-0.290005219004096
"20250914_FJ_FQ_F105","high","high_temperature","FJ_FQ","20250914",1393,2.85913528591353,9.80825877622889,8.31420898741525,11.7961931275813,3.48198414016601,9.24236058272132,-0.565898193507566
"20250914_FJ_FQ_F106","high","high_temperature","FJ_FQ","20250914",1385,3.41701534170153,9.66852103490577,8.03481155381649,11.6623448005056,3.62753324668911,9.24236058272132,-0.426160452184449
"20250914_FJ_FQ_F107","low","high_temperature","FJ_FQ","20250914",1418,1.11576011157601,10.1575204593116,8.74804581191085,11.8726361360507,3.1245903241398,9.24236058272133,-0.915159876590282
"20250914_FJ_FQ_F110","high","high_temperature","FJ_FQ","20250914",1386,3.34728033472803,9.69375817802299,8.15341118836458,11.7661537843834,3.61274259601887,9.24236058272133,-0.451397595301662
"20250914_FJ_FQ_F111","low","high_temperature","FJ_FQ","20250914",1354,5.57880055788006,8.79373258118648,7.38577864671463,10.865843690095,3.48006504338041,9.24236058272132,0.448628001534848
"20250914_FJ_FQ_F118","low","high_temperature","FJ_FQ","20250914",1375,4.11436541143654,9.69615475016887,8.18676287743222,11.6835960545249,3.49683317709269,9.24236058272132,-0.453794167447542
"20250914_FJ_FQ_F121","high","high_temperature","FJ_FQ","20250914",1368,4.60251046025105,9.74973096781574,8.25810868540241,11.6722960156294,3.41418733022704,9.24236058272133,-0.507370385094417
"20250914_FJ_FQ_F122","high","high_temperature","FJ_FQ","20250914",1309,8.71687587168759,8.94174104167,7.38480179568141,10.9202957865736,3.53549399089222,9.24236058272132,0.300619541051322
"20250914_FJ_FQ_F123","high","high_temperature","FJ_FQ","20250914",1375,4.11436541143654,9.59140421205647,8.21424933885266,11.5920396853226,3.37779034646991,9.24236058272132,-0.349043629335146
"20250914_FJ_FQ_F124","high","high_temperature","FJ_FQ","20250914",1356,5.43933054393306,9.4100102986639,7.95380360280126,11.6100524463977,3.65624884359641,9.24236058272132,-0.167649715942572
"20250914_FJ_FQ_F125","high","high_temperature","FJ_FQ","20250914",1363,4.95118549511855,9.09923414499035,7.57458848976565,11.0247763255256,3.45018783575998,9.24236058272132,0.143126437730974
"20250914_FJ_FQ_F126","high","high_temperature","FJ_FQ","20250914",1053,26.5690376569038,9.37946641950138,7.69638327363911,11.7989047438353,4.1025214701962,9.24236058272132,-0.13710583678006
"20250914_FJ_FQ_F128","low","high_temperature","FJ_FQ","20250914",1370,4.46304044630404,9.45634788284274,7.86429170863255,11.5473191252224,3.68302741658988,9.24236058272132,-0.213987300121415
"20250914_FJ_FQ_F129","high","high_temperature","FJ_FQ","20250914",1238,13.6680613668061,8.92172762295414,7.36202647485292,11.2582320234526,3.8962055485997,9.24236058272132,0.320632959767179
"20250914_FJ_FQ_F131","control","high_temperature","FJ_FQ","20250914",1319,8.01952580195258,9.21106482590275,7.57349495800964,11.3383203862908,3.76482542828121,9.24236058272132,0.0312957568185777
"20250914_FJ_FQ_F135","high","high_temperature","FJ_FQ","20250914",1325,7.60111576011158,9.4103106893752,7.95114390885288,11.5934004697124,3.64225656085954,9.24236058272132,-0.167950106653873
"20250914_FJ_FQ_F137","control","high_temperature","FJ_FQ","20250914",1400,2.37099023709902,9.56837835956969,8.19878250558716,11.4926170917108,3.2938345861236,9.24236058272132,-0.326017776848365
"20250914_FJ_PT_P2","control","high_temperature","FJ_PT","20250914",1418,1.11576011157601,9.69952498962602,8.40308852667825,11.5273914796511,3.12430295297283,9.24236058272132,-0.457164406904699
"20250914_FJ_PT_P3","control","high_temperature","FJ_PT","20250914",1422,0.836820083682008,9.96542692228453,8.61140366602842,11.7335088601604,3.12210519413197,9.24236058272132,-0.723066339563202
"20250914_FJ_PT_P4","low","high_temperature","FJ_PT","20250914",1428,0.418410041841004,9.97578539153796,8.66843643926241,11.574284198998,2.90584775973562,9.24236058272133,-0.733424808816638
"20250914_FJ_PT_P6","high","high_temperature","FJ_PT","20250914",1425,0.627615062761506,9.6398910171742,8.23437277560176,11.3471481045118,3.11277532891001,9.24236058272132,-0.397530434452873
"20250914_FJ_PT_P7","control","high_temperature","FJ_PT","20250914",1432,0.139470013947001,10.3829977622001,9.05088599755761,12.268511093702,3.21762509614436,9.24236058272132,-1.14063717947873
"20250914_FJ_PT_P8","low","high_temperature","FJ_PT","20250914",1430,0.278940027894003,9.77745710616319,8.46296188341712,11.4578933347141,2.994931451297,9.24236058272133,-0.535096523441863
"20250914_FJ_PT_P9","low","high_temperature","FJ_PT","20250914",1425,0.627615062761506,9.80590541227219,8.50055817927851,11.5806286850977,3.08007050581923,9.24236058272132,-0.563544829550864
"20250914_FJ_PT_P10","low","high_temperature","FJ_PT","20250914",1423,0.767085076708508,9.65229280004664,8.32943375734386,11.4885306188797,3.15909686153584,9.24236058272132,-0.409932217325318
"20250914_FJ_PT_P11","high","high_temperature","FJ_PT","20250914",1429,0.348675034867504,10.4025931481821,9.11339403613144,12.10596763693,2.99257360079859,9.24236058272132,-1.16023256546081
"20250914_FJ_PT_P13","low","high_temperature","FJ_PT","20250914",1419,1.04602510460251,9.54488427329365,8.25663179659019,11.5709812884575,3.3143494918673,9.24236058272132,-0.302523690572324
"20250914_FJ_PT_P15","low","high_temperature","FJ_PT","20250914",1424,0.697350069735007,9.94280378311535,8.58002660583157,11.7193137052832,3.13928709945161,9.24236058272132,-0.70044320039403
"20250914_FJ_PT_P17","high","high_temperature","FJ_PT","20250914",1425,0.627615062761506,10.1350977017578,8.89823399073012,11.9630092902386,3.06477529950852,9.24236058272132,-0.892737119036468
"20250914_FJ_PT_P18","high","high_temperature","FJ_PT","20250914",1408,1.81311018131102,9.65087730564922,8.14025752324146,11.7016398754043,3.56138235216286,9.24236058272132,-0.408516722927894
"20250914_FJ_PT_P19","high","high_temperature","FJ_PT","20250914",1418,1.11576011157601,9.72245554250565,8.14373152942644,11.6225707992075,3.47883926978102,9.24236058272132,-0.480094959784326
"20250914_FJ_PT_P20","low","high_temperature","FJ_PT","20250914",1415,1.32496513249651,9.64716085291541,8.19343595521638,11.516456903744,3.32302094852763,9.24236058272132,-0.404800270194086
"20250914_FJ_PT_P21","high","high_temperature","FJ_PT","20250914",1422,0.836820083682008,9.99899295577274,8.67560458765202,11.7751554547607,3.09955086710865,9.24236058272132,-0.756632373051421
"20250914_FJ_PT_P22","low","high_temperature","FJ_PT","20250914",1384,3.48675034867503,9.25426887192515,7.7280110526162,11.3763243776607,3.6483133250445,9.24236058272133,-0.0119082892038289
"20250914_FJ_PT_P23","low","high_temperature","FJ_PT","20250914",1418,1.11576011157601,9.54277184659576,8.112862024478,11.561936702246,3.44907467776805,9.24236058272132,-0.300411263874439
"20250914_FJ_PT_P24","high","high_temperature","FJ_PT","20250914",1423,0.767085076708508,9.83656385428585,8.33709630434526,11.6709155790259,3.33381927468059,9.24236058272132,-0.594203271564524
"20250914_FJ_PT_P25","low","high_temperature","FJ_PT","20250914",1390,3.06834030683403,8.96297602713341,7.58376732079331,10.7596714343037,3.17590411351037,9.24236058272132,0.27938455558791
"20250914_FJ_PT_P26","high","high_temperature","FJ_PT","20250914",1419,1.04602510460251,9.76404707830545,8.43486364174406,11.4740102027109,3.03914656096687,9.24236058272132,-0.521686495584122
"20250914_FJ_PT_P27","high","high_temperature","FJ_PT","20250914",1421,0.906555090655509,9.93627489059835,8.60472706666596,11.7865500205459,3.18182295387993,9.24236058272132,-0.693914307877023
"20250914_FJ_PT_P29","high","high_temperature","FJ_PT","20250914",1402,2.23152022315202,10.0503064956209,8.563007480524,11.9565338196085,3.39352633908453,9.24236058272132,-0.807945912899568
"20250914_FJ_PT_P30","high","high_temperature","FJ_PT","20250914",1420,0.97629009762901,9.73918453758584,8.37280232742771,11.5177440523024,3.14494172487466,9.24236058272132,-0.496823954864519
"20250914_FJ_PT_P33","high","high_temperature","FJ_PT","20250914",1422,0.836820083682008,10.0016567971584,8.76215361859949,11.6730629492264,2.91090933062695,9.24236058272132,-0.759296214437066
"20251001_FJ_FQ_F83","low","high_temperature","FJ_FQ","20251001",1348,5.99721059972106,9.00861819697842,7.60496390859438,11.1554540186472,3.55049011005286,9.24236058272133,0.233742385742898
"20251001_FJ_FQ_F95","high","high_temperature","FJ_FQ","20251001",1184,17.4337517433752,8.88519271395714,7.34017057856868,11.2794538643689,3.93928328580022,9.24236058272132,0.357167868764185
"20251001_FJ_FQ_F97","high","high_temperature","FJ_FQ","20251001",1354,5.57880055788006,9.20152929123062,7.69207982757457,11.2469692975444,3.55488946996979,9.24236058272132,0.0408312914907025
"20251001_FJ_FQ_F105","high","high_temperature","FJ_FQ","20251001",1158,19.2468619246862,9.20932238606532,7.68716841449813,11.5022987105281,3.81513029603001,9.24236058272132,0.0330381966560065
"20251001_FJ_FQ_F120","high","high_temperature","FJ_FQ","20251001",1346,6.13668061366806,8.64604390063592,7.24837765457989,10.6432283852867,3.39485073070683,9.24236058272133,0.596316682085403
"20251001_FJ_FQ_F136","control","high_temperature","FJ_FQ","20251001",1366,4.74198047419805,8.5699100909479,7.15750048240972,10.5102810669617,3.35278058455198,9.24236058272132,0.672450491773422
"20251001_FJ_FQ_F141","control","high_temperature","FJ_FQ","20251001",1398,2.51046025104602,9.87213904507926,8.36472241056444,11.7818599558669,3.41713754530251,9.24236058272132,-0.629778462357939
"20251001_FJ_FQ_F147","high","high_temperature","FJ_FQ","20251001",1289,10.1115760111576,9.24064577917147,7.61191306974147,11.5642349835043,3.9523219137628,9.24236058272132,0.00171480354984865
"20251001_FJ_FQ_F150","control","high_temperature","FJ_FQ","20251001",1388,3.20781032078103,9.74663613442832,8.27122325658907,11.6749060969483,3.40368284035921,9.24236058272132,-0.504275551707002
"20251001_FJ_FQ_F154","high","high_temperature","FJ_FQ","20251001",1405,2.02231520223152,9.51147543445058,7.99275253568179,11.4117208309812,3.41896829529945,9.24236058272132,-0.269114851729253
"20251001_FJ_FQ_F158","high","high_temperature","FJ_FQ","20251001",1147,20.0139470013947,9.07053110014677,7.63975992564721,11.5308886038236,3.89112867817641,9.24236058272132,0.171829482574553
"20251001_FJ_FQ_F163","control","high_temperature","FJ_FQ","20251001",1237,13.7377963737796,8.81759607179911,7.3767234305417,11.1165176811444,3.73979425060269,9.24236058272132,0.424764510922218
"20251001_FJ_FQ_F165","control","high_temperature","FJ_FQ","20251001",1311,8.57740585774059,9.59401837200166,8.04742798519083,11.7650371843559,3.71760919916507,9.24236058272132,-0.351657789280338
"20251001_FJ_FQ_F168","high","high_temperature","FJ_FQ","20251001",1360,5.16039051603905,9.02199877765794,7.5795094343208,10.9253067916102,3.34579735728943,9.24236058272132,0.220361805063385
"20251001_FJ_FQ_F170","control","high_temperature","FJ_FQ","20251001",1389,3.13807531380753,9.62962943173043,8.20328556390341,11.5632949743782,3.36000941047478,9.24236058272132,-0.387268849009111
"20251001_FJ_FQ_F173","low","high_temperature","FJ_FQ","20251001",1405,2.02231520223152,9.70686926866697,8.276228647405,11.6637424544472,3.3875138070422,9.24236058272132,-0.464508685945651
"20251001_FJ_FQ_F174","low","high_temperature","FJ_FQ","20251001",1347,6.06694560669456,9.93728832202224,8.34754357912492,11.9200408391358,3.57249726001087,9.24236058272132,-0.694927739300919
"20251001_FJ_FQ_F175","low","high_temperature","FJ_FQ","20251001",1338,6.69456066945607,9.14953627905656,7.64895354471409,11.4292642164466,3.78031067173251,9.24236058272132,0.0928243036647629
"20251001_FJ_FQ_F176","low","high_temperature","FJ_FQ","20251001",1382,3.62622036262204,10.0171891063932,8.5542628006963,12.024810833102,3.47054803240569,9.24236058272132,-0.774828523671856
"20251001_FJ_FQ_F177","low","high_temperature","FJ_FQ","20251001",1407,1.88284518828452,9.61257753744422,8.29585162816257,11.4214549209965,3.12560329283392,9.24236058272132,-0.370216954722899
"20251001_FJ_FQ_F180","low","high_temperature","FJ_FQ","20251001",1339,6.62482566248257,9.81270847685809,8.31419996485535,11.9163003200622,3.60210035520684,9.24236058272132,-0.570347894136765
"20251001_FJ_FQ_F183","low","high_temperature","FJ_FQ","20251001",1423,0.767085076708508,10.1932081467363,8.88233734179276,12.0558524895549,3.1735151477621,9.24236058272132,-0.950847564014927
"20251001_FJ_FQ_F185","low","high_temperature","FJ_FQ","20251001",1408,1.81311018131102,10.2120748009887,8.74002571388376,12.0401364493979,3.30011073551415,9.24236058272132,-0.969714218267404
"20251001_XZ_YA_1","low","high_stress","XZ_YA","20251001",1406,1.95258019525802,10.2161780720209,8.74919159704934,12.4500601997363,3.70086860268695,9.24236058272132,-0.973817489299586
