"UniqueSampleID","UMAP1","UMAP2","TREAT1_clean","condition","MS_batch_proxy"
"20251001_XZ_YD_19",4.73242245056911,3.32795426697986,"control","high_stress",20251001
"20251001_XZ_YD_20",4.41867361405177,2.95929262490527,"control","high_stress",20251001
"20251001_XZ_YD_21",4.4073720965652,3.11627170892016,"control","high_stress",20251001
"20251001_XZ_YD_22",4.62262783386989,2.92658588738696,"control","high_stress",20251001
"20251001_XZ_YD_23",5.24770841934962,1.69053718896167,"low","high_stress",20251001
"20251001_XZ_YD_24",4.06334410050197,3.79267809243457,"low","high_stress",20251001
"20251001_XZ_YD_25",4.14676175453944,3.56351969094531,"low","high_stress",20251001
"20251001_XZ_YD_26",4.05886826851649,3.58106586785571,"low","high_stress",20251001
"20251001_XZ_YD_27",5.77517376282496,1.29560944886462,"low","high_stress",20251001
"20251001_XZ_YD_28",4.48044834473414,2.91406056733386,"low","high_stress",20251001
"20251026_FJ_PT_P31",0.521095851448012,1.93739578576343,"control","high_temperature",20251026
"20251026_FJ_QZ_Q73",0.512072781112624,-0.260328258559542,"control","high_temperature",20251026
"20251026_FJ_QZ_Q74",0.538376221445036,-0.41054861544116,"low","high_temperature",20251026
"20251026_FJ_QZ_Q75",0.381114477303458,-0.397942270324068,"low","high_temperature",20251026
"20251026_FJ_QZ_Q76",0.576895484712554,-0.425290893003779,"high","high_temperature",20251026
"20251026_FJ_QZ_Q77",4.11215291359706,-8.97896888403638,"high","high_temperature",20251026
"20251026_FJ_QZ_Q78",0.437907600787116,-0.321675772950487,"high","high_temperature",20251026
"20251026_FJ_QZ_Q79",0.554726252344084,-0.324705655858355,"control","high_temperature",20251026
"20251026_FJ_QZ_Q80",0.622244069364501,-0.307903881356554,"low","high_temperature",20251026
"20251026_FJ_QZ_Q81",0.437690684583617,-0.142631168649035,"low","high_temperature",20251026
"20251026_FJ_QZ_Q82",0.430045092490149,1.87301752419726,"control","high_temperature",20251026
"20251026_FJ_QZ_Q83",0.517584839847518,-0.0262785211060811,"control","high_temperature",20251026
"20251104_FJ_FQ_F178",1.22128925659938,2.10219189973132,"low","high_temperature",20251104
"20251104_FJ_FQ_F179",1.00368289091868,1.94021675439136,"high","high_temperature",20251104
"20251107_XZ_YD_2",5.60671339371486,2.68456575722949,"low","high_stress",20251107
"20260527_XZ_GG_1",5.35804710724635,-7.69465186743482,"low","high_stress",20260527
"20260527_XZ_GG_2",4.20958457329555,-9.45086314825757,"low","high_stress",20260527
"20260527_XZ_GG_3",4.57576475479884,-10.7671787991975,"low","high_stress",20260527
"20260527_XZ_GG_4",5.38597593643947,-7.73771646170362,"low","high_stress",20260527
"20260527_XZ_GG_5",4.7587338481216,-10.7993433728669,"low","high_stress",20260527
"20260527_XZ_GG_6",4.63216457703395,-10.7079184308503,"low","high_stress",20260527
"20260527_XZ_GG_7",5.34598408081813,-7.57204034476026,"low","high_stress",20260527
"20260527_XZ_GG_8",4.04743776657863,-8.98215415625318,"low","high_stress",20260527
"20260527_XZ_GG_9",4.08081112244411,-9.54996993689282,"low","high_stress",20260527
"20260527_XZ_GG_10",4.73884258606715,-10.4080822720979,"low","high_stress",20260527
"20260527_XZ_GG_11",4.56066475251002,-10.7604592099641,"low","high_stress",20260527
"20260527_XZ_GG_12",4.68897066452785,-10.5221178784822,"low","high_stress",20260527
"20260527_XZ_GG_13",5.07263861038966,-7.84535195975049,"low","high_stress",20260527
"20260527_XZ_GG_14",4.15289483406825,-9.81107547430737,"low","high_stress",20260527
"20260527_XZ_GG_15",5.43743763306422,-7.62585427908643,"low","high_stress",20260527
"20260527_XZ_GG_16",5.05522117951198,-7.8335407033418,"low","high_stress",20260527
"20260527_XZ_GG_17",3.99921450951381,-9.57707717566235,"low","high_stress",20260527
"20260527_XZ_GG_18",4.62576780655665,-10.6735270276521,"low","high_stress",20260527
"20260527_XZ_GG_19",4.65922270157619,-10.6986162915681,"low","high_stress",20260527
"20260527_XZ_GG_20",4.48924265244288,-10.4899370923494,"low","high_stress",20260527
"20260527_XZ_GG_21",4.02903042176051,-9.65545108465894,"low","high_stress",20260527
"20260527_XZ_GG_22",4.15511927941127,-8.63278033880933,"low","high_stress",20260527
"20260527_XZ_GG_23",-11.9959906544419,6.36893722863452,"low","high_stress",20260527
"20260527_XZ_GG_24",4.26564941742702,-9.40995528845532,"low","high_stress",20260527
"20260527_XZ_GG_25",5.36056862213893,-7.69571902899488,"low","high_stress",20260527
"20260527_XZ_GG_26",4.06562147476954,-8.76887443213208,"low","high_stress",20260527
