UniqueSampleID,TREAT1_clean,condition,group,MS_batch_proxy,observed_proteins,missing_pct,log2_median,log2_q25,log2_q75,log2_iqr,median_norm_median,median_shift_applied
20250914_FJ_FQ_F54,low,湿热,FJ_FQ,20250914,1410,1.6736401673640169,9.45358186157996,8.051859223967636,11.43910902555219,3.387249801584554,9.242360582721323,-0.21122127885863584
20250914_FJ_FQ_F55,high,湿热,FJ_FQ,20250914,1417,1.1854951185495115,9.903707839066591,8.26680054939554,11.97199174100427,3.70519119160873,9.242360582721323,-0.6613472563452678
20250914_FJ_FQ_F56,control,湿热,FJ_FQ,20250914,1405,2.0223152022315203,9.824604049364105,8.270970661646686,11.772501345413428,3.5015306837667417,9.242360582721323,-0.5822434666427796
20250914_FJ_FQ_F57,low,湿热,FJ_FQ,20250914,1428,0.41841004184100417,10.061486743946016,8.705317282597338,11.875557914959868,3.1702406323625283,9.242360582721323,-0.819126161224693
20250914_FJ_FQ_F58,high,湿热,FJ_FQ,20250914,1387,3.2775453277545328,9.17133945751876,7.524203951674604,11.132348844973382,3.6081448932987783,9.242360582721323,0.07102112520256476
20250914_FJ_FQ_F62,high,湿热,FJ_FQ,20250914,1373,4.253835425383542,9.520862864483748,8.030642723053768,11.495624016160162,3.464981293106394,9.242360582721323,-0.27850228176242453
20250914_FJ_FQ_F66,control,湿热,FJ_FQ,20250914,1400,2.3709902370990235,9.5135497008536,7.956683026725692,11.579864161070295,3.6231811343446054,9.242360582721322,-0.2711891181322752
20250914_FJ_FQ_F69,high,湿热,FJ_FQ,20250914,1363,4.951185495118549,9.224263901475217,7.768697188846632,11.286557250425926,3.5178600615792934,9.242360582721323,0.01809668124610652
20250914_FJ_FQ_F70,control,湿热,FJ_FQ,20250914,1414,1.394700139470014,9.795813936266477,8.166884080627788,11.705955820261735,3.539071739633947,9.242360582721323,-0.5534533535451533
20250914_FJ_FQ_F71,high,湿热,FJ_FQ,20250914,1352,5.718270571827057,9.212908844596262,7.65407603234816,11.230789865384676,3.576713833036515,9.242360582721323,0.02945173812506141
20250914_FJ_FQ_F72,low,湿热,FJ_FQ,20250914,1392,2.928870292887029,9.695909685738592,8.170052796089383,11.755302523289927,3.5852497272005444,9.242360582721323,-0.45354910301727003
20250914_FJ_FQ_F74,low,湿热,FJ_FQ,20250914,1359,5.230125523012552,9.605780840818849,8.018815606728335,11.670915342235071,3.652099735506736,9.242360582721323,-0.36342025809752343
20250914_FJ_FQ_F75,high,湿热,FJ_FQ,20250914,1420,0.9762900976290098,9.904195634970565,8.355599523368273,11.77114158911445,3.415542065746177,9.242360582721323,-0.6618350522492396
20250914_FJ_FQ_F77,low,湿热,FJ_FQ,20250914,976,31.93863319386332,9.291828163340096,7.77415068148559,11.917578540308032,4.143427858822442,9.242360582721323,-0.04946758061877254
20250914_FJ_FQ_F79,high,湿热,FJ_FQ,20250914,1383,3.556485355648536,9.347166356646564,7.83377150393686,11.4172454796028,3.5834739756659415,9.242360582721323,-0.10480577392523928
20250914_FJ_FQ_F81,high,湿热,FJ_FQ,20250914,1255,12.482566248256626,8.996932095500112,7.393401794171589,11.489026910997714,4.095625116826125,9.242360582721323,0.24542848722121136
20250914_FJ_FQ_F83,low,湿热,FJ_FQ,20250914,1393,2.8591352859135286,9.625904000130362,8.16352975639107,11.573114598411696,3.409584842020628,9.242360582721323,-0.3835434174090384
20250914_FJ_FQ_F84,low,湿热,FJ_FQ,20250914,1399,2.4407252440725244,9.591427040735969,7.963330581994695,11.49727956523795,3.5339489832432545,9.242360582721323,-0.34906645801464364
20250914_FJ_FQ_F85,high,湿热,FJ_FQ,20250914,1309,8.716875871687588,9.541110798654394,7.95161608434957,11.710991673801418,3.759375589451849,9.242360582721323,-0.2987502159330706
20250914_FJ_FQ_F88,high,湿热,FJ_FQ,20250914,1326,7.531380753138076,8.755819588059694,7.168303814036189,10.854514997188115,3.6862111831519258,9.242360582721323,0.48654099466162926
20250914_FJ_FQ_F89,high,湿热,FJ_FQ,20250914,1293,9.832635983263598,9.256528473877005,7.681004580215772,11.499274631968769,3.818270051752995,9.242360582721323,-0.01416789115567951
20250914_FJ_FQ_F93,low,湿热,FJ_FQ,20250914,1380,3.765690376569038,9.719662818745384,8.25792333025865,11.551874751869995,3.293951421611345,9.242360582721323,-0.47730223602406063
20250914_FJ_FQ_F94,control,湿热,FJ_FQ,20250914,1234,13.94700139470014,9.029742418203291,7.505074632704313,11.205784026218389,3.7007093935140754,9.242360582721323,0.21261816451803028
20250914_FJ_FQ_F102,high,湿热,FJ_FQ,20250914,1390,3.0683403068340307,9.53236580172542,8.198967426081632,11.533910402618682,3.33494297653705,9.242360582721323,-0.2900052190040956
20250914_FJ_FQ_F105,high,湿热,FJ_FQ,20250914,1393,2.8591352859135286,9.80825877622889,8.314208987415245,11.796193127581256,3.481984140166011,9.242360582721323,-0.5658981935075662
20250914_FJ_FQ_F106,high,湿热,FJ_FQ,20250914,1385,3.417015341701534,9.668521034905773,8.034811553816494,11.6623448005056,3.627533246689106,9.242360582721323,-0.4261604521844493
20250914_FJ_FQ_F107,low,湿热,FJ_FQ,20250914,1418,1.1157601115760112,10.157520459311606,8.748045811910854,11.872636136050652,3.124590324139797,9.242360582721323,-0.9151598765902822
20250914_FJ_FQ_F110,high,湿热,FJ_FQ,20250914,1386,3.3472803347280333,9.693758178022986,8.153411188364576,11.76615378438345,3.612742596018874,9.242360582721323,-0.45139759530166224
20250914_FJ_FQ_F111,low,湿热,FJ_FQ,20250914,1354,5.578800557880056,8.793732581186475,7.385778646714627,10.86584369009504,3.480065043380412,9.242360582721322,0.44862800153484805
20250914_FJ_FQ_F118,low,湿热,FJ_FQ,20250914,1375,4.114365411436541,9.696154750168866,8.186762877432221,11.683596054524916,3.496833177092695,9.242360582721323,-0.4537941674475423
20250914_FJ_FQ_F121,high,湿热,FJ_FQ,20250914,1368,4.602510460251046,9.74973096781574,8.258108685402409,11.672296015629446,3.414187330227037,9.242360582721323,-0.5073703850944167
20250914_FJ_FQ_F122,high,湿热,FJ_FQ,20250914,1309,8.716875871687588,8.941741041670001,7.384801795681409,10.920295786573634,3.535493990892225,9.242360582721323,0.30061954105132216
20250914_FJ_FQ_F123,high,湿热,FJ_FQ,20250914,1375,4.114365411436541,9.591404212056467,8.214249338852657,11.592039685322565,3.377790346469908,9.242360582721323,-0.34904362933514577
20250914_FJ_FQ_F124,high,湿热,FJ_FQ,20250914,1356,5.439330543933055,9.410010298663895,7.953803602801257,11.610052446397669,3.6562488435964102,9.242360582721322,-0.16764971594257183
20250914_FJ_FQ_F125,high,湿热,FJ_FQ,20250914,1363,4.951185495118549,9.09923414499035,7.574588489765647,11.024776325525629,3.450187835759982,9.242360582721323,0.14312643773097378
20250914_FJ_FQ_F126,high,湿热,FJ_FQ,20250914,1053,26.569037656903767,9.379466419501384,7.69638327363911,11.798904743835314,4.102521470196204,9.242360582721323,-0.13710583678006041
20250914_FJ_FQ_F128,low,湿热,FJ_FQ,20250914,1370,4.463040446304045,9.45634788284274,7.864291708632552,11.547319125222437,3.683027416589882,9.242360582721322,-0.2139873001214152
20250914_FJ_FQ_F129,high,湿热,FJ_FQ,20250914,1238,13.668061366806135,8.921727622954144,7.362026474852918,11.258232023452615,3.896205548599698,9.242360582721323,0.3206329597671793
20250914_FJ_FQ_F131,control,湿热,FJ_FQ,20250914,1319,8.01952580195258,9.211064825902746,7.573494958009636,11.33832038629085,3.764825428281213,9.242360582721323,0.03129575681857766
20250914_FJ_FQ_F135,high,湿热,FJ_FQ,20250914,1325,7.601115760111576,9.410310689375196,7.951143908852878,11.593400469712416,3.642256560859537,9.242360582721323,-0.16795010665387267
20250914_FJ_FQ_F137,control,湿热,FJ_FQ,20250914,1400,2.3709902370990235,9.568378359569689,8.198782505587163,11.492617091710766,3.2938345861236034,9.242360582721323,-0.3260177768483654
20250914_FJ_PT_P2,control,湿热,FJ_PT,20250914,1418,1.1157601115760112,9.699524989626022,8.403088526678246,11.52739147965108,3.1243029529728332,9.242360582721323,-0.45716440690469895
20250914_FJ_PT_P3,control,湿热,FJ_PT,20250914,1422,0.8368200836820083,9.965426922284523,8.611403666028425,11.733508860160397,3.1221051941319704,9.242360582721322,-0.7230663395632018
20250914_FJ_PT_P4,low,湿热,FJ_PT,20250914,1428,0.41841004184100417,9.97578539153796,8.668436439262415,11.574284198998033,2.9058477597356163,9.242360582721323,-0.733424808816638
20250914_FJ_PT_P6,high,湿热,FJ_PT,20250914,1425,0.6276150627615062,9.639891017174197,8.234372775601756,11.347148104511763,3.1127753289100077,9.242360582721323,-0.3975304344528734
