"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20251026_FJ_PT_P31","Control","Unknown",,FALSE,"PC1",-13.7767962659973
"20251026_FJ_QZ_Q73","Control","Unknown",,FALSE,"PC1",-1.58269553861006
"20251026_FJ_QZ_Q74","Short exposure","Unknown",,FALSE,"PC1",1.74781570746469
"20251026_FJ_QZ_Q75","Short exposure","Unknown",,FALSE,"PC1",-1.47697915500772
"20251026_FJ_QZ_Q76","Long exposure","Unknown",,FALSE,"PC1",3.17118037095347
"20251026_FJ_QZ_Q77","Long exposure","Unknown",,FALSE,"PC1",1.70892007102792
"20251026_FJ_QZ_Q78","Long exposure","Unknown",,FALSE,"PC1",-0.833329266369176
"20251026_FJ_QZ_Q79","Control","Unknown",,FALSE,"PC1",1.58650434205491
"20251026_FJ_QZ_Q80","Short exposure","Unknown",,FALSE,"PC1",0.312305017596883
"20251026_FJ_QZ_Q81","Short exposure","Unknown",,FALSE,"PC1",-6.01529982932889
"20251026_FJ_QZ_Q82","Control","Unknown",,FALSE,"PC1",-13.6803378002247
"20251026_FJ_QZ_Q83","Control","Unknown",,FALSE,"PC1",-6.39508977060825
"20251104_FJ_FQ_F178","Short exposure","Unknown",,FALSE,"PC1",-27.4387053932171
"20251104_FJ_FQ_F179","Long exposure","Unknown",,FALSE,"PC1",-19.0115327044636
"20251107_XZ_YD_2","Short exposure","4h",,FALSE,"PC1",-17.504756549348
"20260527_XZ_GG_1","Short exposure","Unknown",,FALSE,"PC1",-4.68729660011712
"20260527_XZ_GG_2","Short exposure","Unknown",,FALSE,"PC1",-0.544141325221238
"20260527_XZ_GG_3","Short exposure","Unknown",,FALSE,"PC1",-3.25053824274265
"20260527_XZ_GG_4","Short exposure","Unknown",,FALSE,"PC1",-5.80796806003758
"20260527_XZ_GG_5","Short exposure","Unknown",,FALSE,"PC1",3.23267545311297
"20260527_XZ_GG_6","Short exposure","Unknown",,FALSE,"PC1",-2.81073881783858
"20260527_XZ_GG_7","Short exposure","Unknown",,FALSE,"PC1",-9.67475196108524
"20260527_XZ_GG_8","Short exposure","Unknown",,FALSE,"PC1",-1.4319195936053
"20260527_XZ_GG_9","Short exposure","Unknown",,FALSE,"PC1",0.561380775554931
"20260527_XZ_GG_10","Short exposure","Unknown",,FALSE,"PC1",-3.3305921313727
"20260527_XZ_GG_11","Short exposure","Unknown",,FALSE,"PC1",0.354893782666253
"20260527_XZ_GG_12","Short exposure","Unknown",,FALSE,"PC1",-6.10520873423742
"20260527_XZ_GG_13","Short exposure","Unknown",,FALSE,"PC1",-8.99310831107059
"20260527_XZ_GG_14","Short exposure","Unknown",,FALSE,"PC1",-3.47659580278048
