"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20250914_FJ_FQ_F74","Short exposure","Insufficient",,FALSE,"detected_protein_groups",1939
"20250914_FJ_FQ_F75","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2298
"20250914_FJ_FQ_F77","Short exposure","Insufficient",,FALSE,"detected_protein_groups",1199
"20250914_FJ_FQ_F79","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2173
"20250914_FJ_FQ_F81","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1727
"20250914_FJ_FQ_F83","Short exposure","Insufficient",,FALSE,"detected_protein_groups",2252
"20250914_FJ_FQ_F84","Short exposure","Insufficient",,FALSE,"detected_protein_groups",2215
"20250914_FJ_FQ_F85","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1755
"20250914_FJ_FQ_F88","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1786
"20250914_FJ_FQ_F89","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1736
"20250914_FJ_FQ_F93","Short exposure","Insufficient",,FALSE,"detected_protein_groups",2065
"20250914_FJ_FQ_F94","Control","Insufficient",,FALSE,"detected_protein_groups",1599
"20250914_FJ_FQ_F102","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2170
"20250914_FJ_FQ_F105","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2146
"20250914_FJ_FQ_F106","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2228
"20250914_FJ_FQ_F107","Short exposure","Insufficient",,FALSE,"detected_protein_groups",2430
"20250914_FJ_FQ_F110","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2109
"20250914_FJ_FQ_F111","Short exposure","Insufficient",,FALSE,"detected_protein_groups",1987
"20250914_FJ_FQ_F118","Short exposure","Insufficient",,FALSE,"detected_protein_groups",1973
"20250914_FJ_FQ_F121","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1952
"20250914_FJ_FQ_F122","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1751
"20250914_FJ_FQ_F123","Long exposure","Insufficient",,FALSE,"detected_protein_groups",2117
"20250914_FJ_FQ_F124","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1924
"20250914_FJ_FQ_F125","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1866
"20250914_FJ_FQ_F126","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1302
"20250914_FJ_FQ_F128","Short exposure","Insufficient",,FALSE,"detected_protein_groups",2014
"20250914_FJ_FQ_F129","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1666
"20250914_FJ_FQ_F131","Control","Insufficient",,FALSE,"detected_protein_groups",1863
"20250914_FJ_FQ_F135","Long exposure","Insufficient",,FALSE,"detected_protein_groups",1851
"20250914_FJ_FQ_F137","Control","Insufficient",,FALSE,"detected_protein_groups",2302
"20250914_FJ_PT_P2","Control","Normal",,FALSE,"detected_protein_groups",2717
"20250914_FJ_PT_P3","Control","Normal",,FALSE,"detected_protein_groups",2830
"20250914_FJ_PT_P4","Short exposure","Normal",,FALSE,"detected_protein_groups",3106
"20250914_FJ_PT_P6","Long exposure","Normal",,FALSE,"detected_protein_groups",2898
"20250914_FJ_PT_P7","Control","Normal",,FALSE,"detected_protein_groups",3059
"20250914_FJ_PT_P8","Short exposure","Normal",,FALSE,"detected_protein_groups",2785
"20250914_FJ_PT_P9","Short exposure","Normal",,FALSE,"detected_protein_groups",2866
"20250914_FJ_PT_P10","Short exposure","Normal",,FALSE,"detected_protein_groups",2723
"20250914_FJ_PT_P11","Long exposure","Normal",,FALSE,"detected_protein_groups",2938
"20250914_FJ_PT_P13","Short exposure","Normal",,FALSE,"detected_protein_groups",2525
"20250914_FJ_PT_P15","Short exposure","Normal",,FALSE,"detected_protein_groups",2659
"20250914_FJ_PT_P17","Long exposure","Normal",,FALSE,"detected_protein_groups",2750
"20250914_FJ_PT_P18","Long exposure","Normal",,FALSE,"detected_protein_groups",2493
"20250914_FJ_PT_P19","Long exposure","Normal",,FALSE,"detected_protein_groups",2530
"20250914_FJ_PT_P20","Short exposure","Normal",,FALSE,"detected_protein_groups",2445
"20250914_FJ_PT_P21","Long exposure","Normal",,FALSE,"detected_protein_groups",2641
"20250914_FJ_PT_P22","Short exposure","Normal",,FALSE,"detected_protein_groups",2159
"20250914_FJ_PT_P23","Short exposure","Normal",,FALSE,"detected_protein_groups",2559
"20250914_FJ_PT_P24","Long exposure","Normal",,FALSE,"detected_protein_groups",2794
