"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20251001_XZ_YC_29","Long exposure","4h",,FALSE,"UMAP2",3.09704110474841
"20251001_XZ_YC_30","Short exposure","4h",,FALSE,"UMAP2",1.15370414109485
"20251001_XZ_YC_31","Control","4h",,FALSE,"UMAP2",1.31399199815051
"20251001_XZ_YC_32","Long exposure","4h",,FALSE,"UMAP2",1.07950970978992
"20251001_XZ_YC_33","Long exposure","4h",,FALSE,"UMAP2",1.10572633595721
"20251001_XZ_YC_34","Control","4h",,FALSE,"UMAP2",1.20274720044391
"20251001_XZ_YD_1","Short exposure","4h",,FALSE,"UMAP2",1.67764994950549
"20251001_XZ_YD_3","Control","4h",,FALSE,"UMAP2",3.45708415360705
"20251001_XZ_YD_4","Control","4h",,FALSE,"UMAP2",3.44813892693774
"20251001_XZ_YD_5","Short exposure","4h",,FALSE,"UMAP2",3.06228897423999
"20251001_XZ_YD_6","Control","4h",,FALSE,"UMAP2",3.5528003916289
"20251001_XZ_YD_7","Long exposure","4h",,FALSE,"UMAP2",2.73016211838977
"20251001_XZ_YD_8","Long exposure","4h",,FALSE,"UMAP2",2.92167851777331
"20251001_XZ_YD_9","Long exposure","4h",,FALSE,"UMAP2",3.6443497881438
"20251001_XZ_YD_10","Long exposure","4h",,FALSE,"UMAP2",2.74993393273608
"20251001_XZ_YD_11","Long exposure","4h",,FALSE,"UMAP2",2.65055701585071
"20251001_XZ_YD_12","Control","4h",,FALSE,"UMAP2",2.73290512414233
"20251001_XZ_YD_13","Control","4h",,FALSE,"UMAP2",2.38504717202441
"20251001_XZ_YD_14","Control","4h",,FALSE,"UMAP2",2.98976776452319
"20251001_XZ_YD_15","Short exposure","4h",,FALSE,"UMAP2",2.86533758492724
"20251001_XZ_YD_16","Long exposure","4h",,FALSE,"UMAP2",1.23791513295428
"20251001_XZ_YD_17","Short exposure","4h",,FALSE,"UMAP2",2.18402907700793
"20251001_XZ_YD_18","Long exposure","4h",,FALSE,"UMAP2",1.8008963808562
"20251001_XZ_YD_19","Control","4h",,FALSE,"UMAP2",3.32795426697986
"20251001_XZ_YD_20","Control","4h",,FALSE,"UMAP2",2.95929262490527
"20251001_XZ_YD_21","Control","4h",,FALSE,"UMAP2",3.11627170892016
"20251001_XZ_YD_22","Control","4h",,FALSE,"UMAP2",2.92658588738696
