"Protein","N_observed_Control","N_total_Control","N_observed_Short","N_total_Short","N_observed_Long","N_total_Long","Short_minus_Control","Long_minus_Short","Long_minus_Control","Pattern","logFC","adj.P.Val","Pattern_version","Tolerance_log2","Baseline","Exposure","Abundance","Centered_log2"
"Q9BUD6",141,153,179,186,168,176,0.217961282488824,-0.44280656511177,-0.224845282622946,"Short_peak",-0.397306702209899,0.00759083958367728,"2.0",0.05,8.29736347711084,"Long",8.07481286119926,-0.222550615911571
"Q9BRK5",153,153,186,186,176,176,0.205447939224779,-0.378089183643585,-0.172641244418806,"Short_peak",-0.352007245233523,0.00759083958367728,"2.0",0.05,9.512393840911,"Control",9.50145827597568,-0.0109355649353233
"Q9BRK5",153,153,186,186,176,176,0.205447939224779,-0.378089183643585,-0.172641244418806,"Short_peak",-0.352007245233523,0.00759083958367728,"2.0",0.05,9.512393840911,"Short",9.70690621520046,0.194512374289456
"Q9BRK5",153,153,186,186,176,176,0.205447939224779,-0.378089183643585,-0.172641244418806,"Short_peak",-0.352007245233523,0.00759083958367728,"2.0",0.05,9.512393840911,"Long",9.32881703155688,-0.183576809354129
"P09619",153,153,186,186,176,176,0.386078824646694,-0.391273243042143,-0.00519441839544932,"Short_peak",-0.348245667087998,0.00759083958367728,"2.0",0.05,10.0419928100505,"Control",9.9150313413001,-0.126961468750414
"P09619",153,153,186,186,176,176,0.386078824646694,-0.391273243042143,-0.00519441839544932,"Short_peak",-0.348245667087998,0.00759083958367728,"2.0",0.05,10.0419928100505,"Short",10.3011101659468,0.259117355896279
"P09619",153,153,186,186,176,176,0.386078824646694,-0.391273243042143,-0.00519441839544932,"Short_peak",-0.348245667087998,0.00759083958367728,"2.0",0.05,10.0419928100505,"Long",9.90983692290465,-0.132155887145863
"Q8WWA0",153,153,186,186,176,176,0.266065095910475,-0.400868170740322,-0.134803074829847,"Short_peak",-0.344883563722574,0.00759083958367728,"2.0",0.05,11.3223675732024,"Control",11.2786135661756,-0.0437540070268785
"Q8WWA0",153,153,186,186,176,176,0.266065095910475,-0.400868170740322,-0.134803074829847,"Short_peak",-0.344883563722574,0.00759083958367728,"2.0",0.05,11.3223675732024,"Short",11.544678662086,0.222311088883597
"Q8WWA0",153,153,186,186,176,176,0.266065095910475,-0.400868170740322,-0.134803074829847,"Short_peak",-0.344883563722574,0.00759083958367728,"2.0",0.05,11.3223675732024,"Long",11.1438104913457,-0.178557081856725
"Q14517",153,153,186,186,176,176,0.189555133126392,-0.383258871315084,-0.193703738188692,"Short_peak",-0.36159708067219,0.00759083958367728,"2.0",0.05,10.1584658757304,"Control",10.1598487440845,0.00138286835409929
"Q14517",153,153,186,186,176,176,0.189555133126392,-0.383258871315084,-0.193703738188692,"Short_peak",-0.36159708067219,0.00759083958367728,"2.0",0.05,10.1584658757304,"Short",10.3494038772109,0.190938001480491
"Q14517",153,153,186,186,176,176,0.189555133126392,-0.383258871315084,-0.193703738188692,"Short_peak",-0.36159708067219,0.00759083958367728,"2.0",0.05,10.1584658757304,"Long",9.96614500589577,-0.192320869834592
"P55290",153,153,186,186,176,176,0.32422484228573,-0.346032381661631,-0.0218075393759012,"Short_peak",-0.285866949942312,0.00759083958367728,"2.0",0.05,10.6011600836742,"Control",10.5003543160375,-0.10080576763661
"P55290",153,153,186,186,176,176,0.32422484228573,-0.346032381661631,-0.0218075393759012,"Short_peak",-0.285866949942312,0.00759083958367728,"2.0",0.05,10.6011600836742,"Short",10.8245791583233,0.22341907464912
"P55290",153,153,186,186,176,176,0.32422484228573,-0.346032381661631,-0.0218075393759012,"Short_peak",-0.285866949942312,0.00759083958367728,"2.0",0.05,10.6011600836742,"Long",10.4785467766616,-0.122613307012511
"P05154",153,153,186,186,176,176,0.0591695494308482,-0.226315503057092,-0.167145953626244,"Short_peak",-0.251864091241194,0.00759083958367728,"2.0",0.05,11.1057683147335,"Control",11.1417604494653,0.0359921347317975
"P05154",153,153,186,186,176,176,0.0591695494308482,-0.226315503057092,-0.167145953626244,"Short_peak",-0.251864091241194,0.00759083958367728,"2.0",0.05,11.1057683147335,"Short",11.2009299988961,0.0951616841626457
"P05154",153,153,186,186,176,176,0.0591695494308482,-0.226315503057092,-0.167145953626244,"Short_peak",-0.251864091241194,0.00759083958367728,"2.0",0.05,11.1057683147335,"Long",10.974614495839,-0.131153818894447
"P13942",153,153,186,186,176,176,0.1572973849823,-0.361261940879906,-0.203964555897606,"Short_peak",-0.333771095662177,0.00811796949611128,"2.0",0.05,9.11135713157353,"Control",9.12691285521196,0.0155557236384354
"P13942",153,153,186,186,176,176,0.1572973849823,-0.361261940879906,-0.203964555897606,"Short_peak",-0.333771095662177,0.00811796949611128,"2.0",0.05,9.11135713157353,"Short",9.28421024019426,0.172853108620735
"P13942",153,153,186,186,176,176,0.1572973849823,-0.361261940879906,-0.203964555897606,"Short_peak",-0.333771095662177,0.00811796949611128,"2.0",0.05,9.11135713157353,"Long",8.92294829931435,-0.188408832259171
"Q9BV94",153,153,183,186,170,176,0.147780886748233,-0.353667159698309,-0.205886272950076,"Short_peak",-0.330906483518373,0.00911250129352759,"2.0",0.05,9.52264805917447,"Control",9.54201652124175,0.0193684620672805
"Q9BV94",153,153,183,186,170,176,0.147780886748233,-0.353667159698309,-0.205886272950076,"Short_peak",-0.330906483518373,0.00911250129352759,"2.0",0.05,9.52264805917447,"Short",9.68979740798999,0.167149348815514
"Q9BV94",153,153,183,186,170,176,0.147780886748233,-0.353667159698309,-0.205886272950076,"Short_peak",-0.330906483518373,0.00911250129352759,"2.0",0.05,9.52264805917447,"Long",9.33613024829168,-0.186517810882796
"P27797",153,153,186,186,176,176,0.0910111468476344,-0.25151276515027,-0.160501618302636,"Short_peak",-0.243937020258299,0.00911250129352759,"2.0",0.05,11.9719338630205,"Control",11.9950973535055,0.0231634904849987
"P27797",153,153,186,186,176,176,0.0910111468476344,-0.25151276515027,-0.160501618302636,"Short_peak",-0.243937020258299,0.00911250129352759,"2.0",0.05,11.9719338630205,"Short",12.0861085003532,0.114174637332633
"P27797",153,153,186,186,176,176,0.0910111468476344,-0.25151276515027,-0.160501618302636,"Short_peak",-0.243937020258299,0.00911250129352759,"2.0",0.05,11.9719338630205,"Long",11.8345957352029,-0.137338127817637
"Q9Y5X9",151,153,183,186,174,176,0.434050507577592,-0.308293737927062,0.125756769650529,"Short_peak",-0.276639887532323,0.00915898627091017,"2.0",0.05,8.28524355291659,"Control",8.09864112717388,-0.186602425742707
"Q9Y5X9",151,153,183,186,174,176,0.434050507577592,-0.308293737927062,0.125756769650529,"Short_peak",-0.276639887532323,0.00915898627091017,"2.0",0.05,8.28524355291659,"Short",8.53269163475148,0.247448081834884
"Q9Y5X9",151,153,183,186,174,176,0.434050507577592,-0.308293737927062,0.125756769650529,"Short_peak",-0.276639887532323,0.00915898627091017,"2.0",0.05,8.28524355291659,"Long",8.22439789682441,-0.0608456560921784
"O43157",153,153,186,186,176,176,0.220256436186885,-0.311656185855085,-0.0913997496682004,"Short_peak",-0.26125899060035,0.00937302708811528,"2.0",0.05,12.552643448737,"Control",12.5096912198974,-0.0429522288395603
"O43157",153,153,186,186,176,176,0.220256436186885,-0.311656185855085,-0.0913997496682004,"Short_peak",-0.26125899060035,0.00937302708811528,"2.0",0.05,12.552643448737,"Short",12.7299476560843,0.177304207347325
"O43157",153,153,186,186,176,176,0.220256436186885,-0.311656185855085,-0.0913997496682004,"Short_peak",-0.26125899060035,0.00937302708811528,"2.0",0.05,12.552643448737,"Long",12.4182914702292,-0.134351978507761
"P12109",153,153,186,186,176,176,0.325815845615812,-0.354632738806021,-0.0288168931902089,"Short_peak",-0.278703927251083,0.00942484621013016,"2.0",0.05,9.43349453594419,"Control",9.33449488513565,-0.0989996508085333
"P12109",153,153,186,186,176,176,0.325815845615812,-0.354632738806021,-0.0288168931902089,"Short_peak",-0.278703927251083,0.00942484621013016,"2.0",0.05,9.43349453594419,"Short",9.66031073075147,0.226816194807279
"P12109",153,153,186,186,176,176,0.325815845615812,-0.354632738806021,-0.0288168931902089,"Short_peak",-0.278703927251083,0.00942484621013016,"2.0",0.05,9.43349453594419,"Long",9.30567799194544,-0.127816543998742
"P23471",153,153,186,186,176,176,0.236566079620264,-0.316109957375794,-0.0795438777555297,"Short_peak",-0.269196109156308,0.00965762177494127,"2.0",0.05,11.5394284210355,"Control",11.4870876870806,-0.0523407339549102
"P23471",153,153,186,186,176,176,0.236566079620264,-0.316109957375794,-0.0795438777555297,"Short_peak",-0.269196109156308,0.00965762177494127,"2.0",0.05,11.5394284210355,"Short",11.7236537667008,0.184225345665354
"P23471",153,153,186,186,176,176,0.236566079620264,-0.316109957375794,-0.0795438777555297,"Short_peak",-0.269196109156308,0.00965762177494127,"2.0",0.05,11.5394284210355,"Long",11.407543809325,-0.13188461171044
"Q14393",153,153,186,186,174,176,0.300557750275813,-0.360434158802121,-0.0598764085263088,"Short_peak",-0.423813894355977,0.0103300960643479,"2.0",0.05,9.13641454883106,"Control",9.05618743491456,-0.0802271139165018
"Q14393",153,153,186,186,174,176,0.300557750275813,-0.360434158802121,-0.0598764085263088,"Short_peak",-0.423813894355977,0.0103300960643479,"2.0",0.05,9.13641454883106,"Short",9.35674518519037,0.220330636359311
"Q14393",153,153,186,186,174,176,0.300557750275813,-0.360434158802121,-0.0598764085263088,"Short_peak",-0.423813894355977,0.0103300960643479,"2.0",0.05,9.13641454883106,"Long",8.99631102638825,-0.140103522442811
"Q9BY76",148,153,180,186,163,176,0.388917570504144,-0.482026444327631,-0.0931088738234873,"Short_peak",-0.392981085620209,0.0104349010104512,"2.0",0.05,8.03500073437911,"Control",7.93639783548556,-0.0986028988935521
"Q9BY76",148,153,180,186,163,176,0.388917570504144,-0.482026444327631,-0.0931088738234873,"Short_peak",-0.392981085620209,0.0104349010104512,"2.0",0.05,8.03500073437911,"Short",8.3253154059897,0.290314671610592
"Q9BY76",148,153,180,186,163,176,0.388917570504144,-0.482026444327631,-0.0931088738234873,"Short_peak",-0.392981085620209,0.0104349010104512,"2.0",0.05,8.03500073437911,"Long",7.84328896166207,-0.191711772717039
"Q08431",118,153,145,186,128,176,0.287507980405283,-0.38143211453126,-0.0939241341259773,"Short_peak",-0.322704376708656,0.0104349010104512,"2.0",0.05,7.05462631085274,"Control",6.99009836209297,-0.0645279487597676
"Q08431",118,153,145,186,128,176,0.287507980405283,-0.38143211453126,-0.0939241341259773,"Short_peak",-0.322704376708656,0.0104349010104512,"2.0",0.05,7.05462631085274,"Short",7.27760634249825,0.222980031645515
"Q08431",118,153,145,186,128,176,0.287507980405283,-0.38143211453126,-0.0939241341259773,"Short_peak",-0.322704376708656,0.0104349010104512,"2.0",0.05,7.05462631085274,"Long",6.89617422796699,-0.158452082885745
"Q9BXX0",153,153,186,186,176,176,0.141776244710631,-0.321042392084397,-0.179266147373767,"Short_peak",-0.266991973434157,0.0104349010104512,"2.0",0.05,9.84782073592621,"Control",9.86031737014725,0.012496634221046
"Q9BXX0",153,153,186,186,176,176,0.141776244710631,-0.321042392084397,-0.179266147373767,"Short_peak",-0.266991973434157,0.0104349010104512,"2.0",0.05,9.84782073592621,"Short",10.0020936148579,0.154272878931677
"Q9BXX0",153,153,186,186,176,176,0.141776244710631,-0.321042392084397,-0.179266147373767,"Short_peak",-0.266991973434157,0.0104349010104512,"2.0",0.05,9.84782073592621,"Long",9.68105122277349,-0.166769513152721
"P13611",153,153,186,186,176,176,0.173209254624791,-0.331084415343851,-0.15787516071906,"Short_peak",-0.280279878285388,0.010527025108564,"2.0",0.05,13.004569296333,"Control",12.9994579316977,-0.00511136463524409
"P13611",153,153,186,186,176,176,0.173209254624791,-0.331084415343851,-0.15787516071906,"Short_peak",-0.280279878285388,0.010527025108564,"2.0",0.05,13.004569296333,"Short",13.1726671863225,0.168097889989546
"P13611",153,153,186,186,176,176,0.173209254624791,-0.331084415343851,-0.15787516071906,"Short_peak",-0.280279878285388,0.010527025108564,"2.0",0.05,13.004569296333,"Long",12.8415827709787,-0.162986525354304
"O95967",151,153,185,186,175,176,0.14837169790299,-0.300582348599242,-0.152210650696253,"Short_peak",-0.323758496444871,0.0107862158998774,"2.0",0.05,8.86048053765332,"Control",8.86176018858441,0.00127965093108884
"O95967",151,153,185,186,175,176,0.14837169790299,-0.300582348599242,-0.152210650696253,"Short_peak",-0.323758496444871,0.0107862158998774,"2.0",0.05,8.86048053765332,"Short",9.01013188648739,0.149651348834078
"O95967",151,153,185,186,175,176,0.14837169790299,-0.300582348599242,-0.152210650696253,"Short_peak",-0.323758496444871,0.0107862158998774,"2.0",0.05,8.86048053765332,"Long",8.70954953788815,-0.150930999765164
"P12259",153,153,186,186,176,176,0.0725677283815003,-0.240077786421388,-0.167510058039888,"Short_peak",-0.218536716263515,0.0107862158998774,"2.0",0.05,18.0045077315534,"Control",18.0361551747729,0.0316474432194624
"P12259",153,153,186,186,176,176,0.0725677283815003,-0.240077786421388,-0.167510058039888,"Short_peak",-0.218536716263515,0.0107862158998774,"2.0",0.05,18.0045077315534,"Short",18.1087229031544,0.104215171600963
"P12259",153,153,186,186,176,176,0.0725677283815003,-0.240077786421388,-0.167510058039888,"Short_peak",-0.218536716263515,0.0107862158998774,"2.0",0.05,18.0045077315534,"Long",17.868645116733,-0.135862614820425
"Q9NRA1",153,153,186,186,176,176,0.208076085641023,-0.348785710620792,-0.140709624979769,"Short_peak",-0.305084814092639,0.0110358160031522,"2.0",0.05,9.45861814796982,"Control",9.43616266108274,-0.0224554868870861
"Q9NRA1",153,153,186,186,176,176,0.208076085641023,-0.348785710620792,-0.140709624979769,"Short_peak",-0.305084814092639,0.0110358160031522,"2.0",0.05,9.45861814796982,"Short",9.64423874672376,0.185620598753937
"Q9NRA1",153,153,186,186,176,176,0.208076085641023,-0.348785710620792,-0.140709624979769,"Short_peak",-0.305084814092639,0.0110358160031522,"2.0",0.05,9.45861814796982,"Long",9.29545303610297,-0.163165111866855
"Q9NZ53",153,153,185,186,176,176,0.317155089588676,-0.408031853167536,-0.0908767635788603,"Short_peak",-0.320847273575835,0.0111062106664819,"2.0",0.05,8.52352339425899,"Control",8.44809728558905,-0.075426108669939
"Q9NZ53",153,153,185,186,176,176,0.317155089588676,-0.408031853167536,-0.0908767635788603,"Short_peak",-0.320847273575835,0.0111062106664819,"2.0",0.05,8.52352339425899,"Short",8.76525237517773,0.241728980918737
"Q9NZ53",153,153,185,186,176,176,0.317155089588676,-0.408031853167536,-0.0908767635788603,"Short_peak",-0.320847273575835,0.0111062106664819,"2.0",0.05,8.52352339425899,"Long",8.35722052201019,-0.166302872248799
"P12111",153,153,186,186,176,176,0.2785067277668,-0.284359351658274,-0.00585262389147445,"Short_peak",-0.235627192518967,0.011509062942843,"2.0",0.05,9.6314736176575,"Control",9.54058891636573,-0.0908847012917757
"P12111",153,153,186,186,176,176,0.2785067277668,-0.284359351658274,-0.00585262389147445,"Short_peak",-0.235627192518967,0.011509062942843,"2.0",0.05,9.6314736176575,"Short",9.81909564413253,0.187622026475024
"P12111",153,153,186,186,176,176,0.2785067277668,-0.284359351658274,-0.00585262389147445,"Short_peak",-0.235627192518967,0.011509062942843,"2.0",0.05,9.6314736176575,"Long",9.53473629247425,-0.0967373251832502
"O15400",152,153,184,186,171,176,0.23514152739841,-0.389885085164131,-0.154743557765721,"Short_peak",-0.327481716347751,0.0117215145948449,"2.0",0.05,8.60220474719158,"Control",8.57540542398068,-0.026799323210895
"O15400",152,153,184,186,171,176,0.23514152739841,-0.389885085164131,-0.154743557765721,"Short_peak",-0.327481716347751,0.0117215145948449,"2.0",0.05,8.60220474719158,"Short",8.81054695137909,0.208342204187515
"O15400",152,153,184,186,171,176,0.23514152739841,-0.389885085164131,-0.154743557765721,"Short_peak",-0.327481716347751,0.0117215145948449,"2.0",0.05,8.60220474719158,"Long",8.42066186621496,-0.181542880976616
"P14625",153,153,186,186,176,176,0.177216412475184,-0.302545571000714,-0.125329158525529,"Short_peak",-0.294868761956373,0.0117488855678119,"2.0",0.05,14.0262166790725,"Control",14.0089209277559,-0.0172957513165528
"P14625",153,153,186,186,176,176,0.177216412475184,-0.302545571000714,-0.125329158525529,"Short_peak",-0.294868761956373,0.0117488855678119,"2.0",0.05,14.0262166790725,"Short",14.1861373402311,0.159920661158631
"P14625",153,153,186,186,176,176,0.177216412475184,-0.302545571000714,-0.125329158525529,"Short_peak",-0.294868761956373,0.0117488855678119,"2.0",0.05,14.0262166790725,"Long",13.8835917692304,-0.142624909842082
"Q6V0I7",153,153,186,186,176,176,0.196745030313696,-0.376561274773866,-0.17981624446017,"Short_peak",-0.346723746392032,0.0117488855678119,"2.0",0.05,9.77793828845376,"Control",9.77229535983592,-0.0056429286178421
"Q6V0I7",153,153,186,186,176,176,0.196745030313696,-0.376561274773866,-0.17981624446017,"Short_peak",-0.346723746392032,0.0117488855678119,"2.0",0.05,9.77793828845376,"Short",9.96904039014962,0.191102101695854
"Q6V0I7",153,153,186,186,176,176,0.196745030313696,-0.376561274773866,-0.17981624446017,"Short_peak",-0.346723746392032,0.0117488855678119,"2.0",0.05,9.77793828845376,"Long",9.59247911537575,-0.185459173078012
"Q8NEH6",126,153,169,186,153,176,0.360196037856513,-0.440874017284099,-0.0806779794275858,"Short_peak",-0.345264693865811,0.0117488855678119,"2.0",0.05,10.1513374396993,"Control",10.0581647535563,-0.0931726861429762
"Q8NEH6",126,153,169,186,153,176,0.360196037856513,-0.440874017284099,-0.0806779794275858,"Short_peak",-0.345264693865811,0.0117488855678119,"2.0",0.05,10.1513374396993,"Short",10.4183607914128,0.267023351713537
"Q8NEH6",126,153,169,186,153,176,0.360196037856513,-0.440874017284099,-0.0806779794275858,"Short_peak",-0.345264693865811,0.0117488855678119,"2.0",0.05,10.1513374396993,"Long",9.9774867741287,-0.173850665570562
"P39059",153,153,186,186,176,176,0.0709383322783097,-0.335211743754037,-0.264273411475727,"Short_peak",-0.325688269257764,0.0117488855678119,"2.0",0.05,10.3373417265349,"Control",10.401786752934,0.0644450263991381
"P39059",153,153,186,186,176,176,0.0709383322783097,-0.335211743754037,-0.264273411475727,"Short_peak",-0.325688269257764,0.0117488855678119,"2.0",0.05,10.3373417265349,"Short",10.4727250852123,0.135383358677448
"P39059",153,153,186,186,176,176,0.0709383322783097,-0.335211743754037,-0.264273411475727,"Short_peak",-0.325688269257764,0.0117488855678119,"2.0",0.05,10.3373417265349,"Long",10.1375133414583,-0.199828385076589
"P56715",148,153,184,186,171,176,0.288753413149282,-0.341265530890402,-0.0525121177411201,"Short_peak",-0.262508048857956,0.0117488855678119,"2.0",0.05,10.6671616295696,"Control",10.5884145311002,-0.0787470984693872
"P56715",148,153,184,186,171,176,0.288753413149282,-0.341265530890402,-0.0525121177411201,"Short_peak",-0.262508048857956,0.0117488855678119,"2.0",0.05,10.6671616295696,"Short",10.8771679442495,0.210006314679895
"P56715",148,153,184,186,171,176,0.288753413149282,-0.341265530890402,-0.0525121177411201,"Short_peak",-0.262508048857956,0.0117488855678119,"2.0",0.05,10.6671616295696,"Long",10.5359024133591,-0.131259216210507
"Q02952",153,153,186,186,176,176,0.302171440695073,-0.355952378902362,-0.0537809382072894,"Short_peak",-0.311415554329919,0.0117488855678119,"2.0",0.05,10.8345302483433,"Control",10.7517334141807,-0.0827968341625951
"Q02952",153,153,186,186,176,176,0.302171440695073,-0.355952378902362,-0.0537809382072894,"Short_peak",-0.311415554329919,0.0117488855678119,"2.0",0.05,10.8345302483433,"Short",11.0539048548758,0.219374606532478
"Q02952",153,153,186,186,176,176,0.302171440695073,-0.355952378902362,-0.0537809382072894,"Short_peak",-0.311415554329919,0.0117488855678119,"2.0",0.05,10.8345302483433,"Long",10.6979524759734,-0.136577772369884
"Q13740",153,153,186,186,176,176,0.301949287962543,-0.32236317508184,-0.0204138871192967,"Short_peak",-0.300347397989247,0.0117488855678119,"2.0",0.05,10.0291531224601,"Control",9.93530798884567,-0.0938451336144155
"Q13740",153,153,186,186,176,176,0.301949287962543,-0.32236317508184,-0.0204138871192967,"Short_peak",-0.300347397989247,0.0117488855678119,"2.0",0.05,10.0291531224601,"Short",10.2372572768082,0.208104154348128
"Q13740",153,153,186,186,176,176,0.301949287962543,-0.32236317508184,-0.0204138871192967,"Short_peak",-0.300347397989247,0.0117488855678119,"2.0",0.05,10.0291531224601,"Long",9.91489410172638,-0.114259020733712
"P05019",150,153,183,186,170,176,0.223167852502025,-0.271432895735623,-0.0482650432335987,"Short_peak",-0.251856732076652,0.0117488855678119,"2.0",0.05,9.16170575919151,"Control",9.1034048227687,-0.0583009364228086
"P05019",150,153,183,186,170,176,0.223167852502025,-0.271432895735623,-0.0482650432335987,"Short_peak",-0.251856732076652,0.0117488855678119,"2.0",0.05,9.16170575919151,"Short",9.32657267527072,0.164866916079216
"P05019",150,153,183,186,170,176,0.223167852502025,-0.271432895735623,-0.0482650432335987,"Short_peak",-0.251856732076652,0.0117488855678119,"2.0",0.05,9.16170575919151,"Long",9.0551397795351,-0.106565979656407
"P51888",147,153,183,186,168,176,0.153874800809744,-0.340289021838239,-0.186414221028495,"Short_peak",-0.326904262930632,0.0117488855678119,"2.0",0.05,7.69760721914904,"Control",7.70845369255529,0.010846473406251
"P51888",147,153,183,186,168,176,0.153874800809744,-0.340289021838239,-0.186414221028495,"Short_peak",-0.326904262930632,0.0117488855678119,"2.0",0.05,7.69760721914904,"Short",7.86232849336503,0.164721274215995
"P51888",147,153,183,186,168,176,0.153874800809744,-0.340289021838239,-0.186414221028495,"Short_peak",-0.326904262930632,0.0117488855678119,"2.0",0.05,7.69760721914904,"Long",7.52203947152679,-0.175567747622244
"Q9HCU0",153,153,186,186,176,176,0.277258606102034,-0.326927091478282,-0.0496684853762481,"Short_peak",-0.279272956172186,0.0119538257566401,"2.0",0.05,14.1746522943494,"Control",14.0987889207741,-0.0758633735752632
"Q9HCU0",153,153,186,186,176,176,0.277258606102034,-0.326927091478282,-0.0496684853762481,"Short_peak",-0.279272956172186,0.0119538257566401,"2.0",0.05,14.1746522943494,"Short",14.3760475268762,0.201395232526771
"Q9HCU0",153,153,186,186,176,176,0.277258606102034,-0.326927091478282,-0.0496684853762481,"Short_peak",-0.279272956172186,0.0119538257566401,"2.0",0.05,14.1746522943494,"Long",14.0491204353979,-0.125531858951511
"Q9NS73",148,153,184,186,173,176,0.239527487968726,-0.355956844856603,-0.116429356887878,"Short_peak",-0.295324205111617,0.0119560516364074,"2.0",0.05,13.1474048872339,"Control",13.1063721768736,-0.0410327103602821
"Q9NS73",148,153,184,186,173,176,0.239527487968726,-0.355956844856603,-0.116429356887878,"Short_peak",-0.295324205111617,0.0119560516364074,"2.0",0.05,13.1474048872339,"Short",13.3458996648424,0.198494777608444
"Q9NS73",148,153,184,186,173,176,0.239527487968726,-0.355956844856603,-0.116429356887878,"Short_peak",-0.295324205111617,0.0119560516364074,"2.0",0.05,13.1474048872339,"Long",12.9899428199858,-0.15746206724816
"Q9Y274",153,153,186,186,176,176,0.105687753452141,-0.311270732698741,-0.2055829792466,"Short_peak",-0.249521480667884,0.0125208366748269,"2.0",0.05,9.5244698630062,"Control",9.55776827160435,0.0332984085981529
"Q9Y274",153,153,186,186,176,176,0.105687753452141,-0.311270732698741,-0.2055829792466,"Short_peak",-0.249521480667884,0.0125208366748269,"2.0",0.05,9.5244698630062,"Short",9.66345602505649,0.138986162050294
"Q9Y274",153,153,186,186,176,176,0.105687753452141,-0.311270732698741,-0.2055829792466,"Short_peak",-0.249521480667884,0.0125208366748269,"2.0",0.05,9.5244698630062,"Long",9.35218529235775,-0.172284570648447
"Q6UXD5",153,153,186,186,176,176,0.089044145866616,-0.282953251489513,-0.193909105622897,"Short_peak",-0.297185062055505,0.0128214829317591,"2.0",0.05,9.64043076337031,"Control",9.67538574995574,0.0349549865854275
"Q6UXD5",153,153,186,186,176,176,0.089044145866616,-0.282953251489513,-0.193909105622897,"Short_peak",-0.297185062055505,0.0128214829317591,"2.0",0.05,9.64043076337031,"Short",9.76442989582235,0.123999132452044
"Q6UXD5",153,153,186,186,176,176,0.089044145866616,-0.282953251489513,-0.193909105622897,"Short_peak",-0.297185062055505,0.0128214829317591,"2.0",0.05,9.64043076337031,"Long",9.48147664433284,-0.158954119037469
"Q6UWD8",130,153,158,186,144,176,0.269845791178024,-0.343231363344383,-0.0733855721663597,"Short_peak",-0.303080047197466,0.0128464692677272,"2.0",0.05,7.20588662760426,"Control",7.1403998879337,-0.065486739670555
"Q6UWD8",130,153,158,186,144,176,0.269845791178024,-0.343231363344383,-0.0733855721663597,"Short_peak",-0.303080047197466,0.0128464692677272,"2.0",0.05,7.20588662760426,"Short",7.41024567911173,0.204359051507469
"Q6UWD8",130,153,158,186,144,176,0.269845791178024,-0.343231363344383,-0.0733855721663597,"Short_peak",-0.303080047197466,0.0128464692677272,"2.0",0.05,7.20588662760426,"Long",7.06701431576734,-0.138872311836915
"P26572",153,153,185,186,176,176,0.447929251035426,-0.506215039957832,-0.0582857889224062,"Short_peak",-0.363749683883542,0.0130256964995006,"2.0",0.05,8.85575417942378,"Control",8.7258730253861,-0.129881154037673
"P26572",153,153,185,186,176,176,0.447929251035426,-0.506215039957832,-0.0582857889224062,"Short_peak",-0.363749683883542,0.0130256964995006,"2.0",0.05,8.85575417942378,"Short",9.17380227642153,0.318048096997753
"P26572",153,153,185,186,176,176,0.447929251035426,-0.506215039957832,-0.0582857889224062,"Short_peak",-0.363749683883542,0.0130256964995006,"2.0",0.05,8.85575417942378,"Long",8.6675872364637,-0.188166942960079
"Q9UGM3",148,153,183,186,170,176,0.345432926243358,-0.429807961092759,-0.0843750348494012,"Short_peak",-0.358368075190482,0.0133216298702043,"2.0",0.05,8.54658761391441,"Control",8.45956831678309,-0.0870192971313202
"Q9UGM3",148,153,183,186,170,176,0.345432926243358,-0.429807961092759,-0.0843750348494012,"Short_peak",-0.358368075190482,0.0133216298702043,"2.0",0.05,8.54658761391441,"Short",8.80500124302645,0.258413629112038
"Q9UGM3",148,153,183,186,170,176,0.345432926243358,-0.429807961092759,-0.0843750348494012,"Short_peak",-0.358368075190482,0.0133216298702043,"2.0",0.05,8.54658761391441,"Long",8.37519328193369,-0.171394331980721
"Q86TY3",153,153,186,186,176,176,0.0697465176570944,-0.297437017232244,-0.22769049957515,"Short_peak",-0.254806361703793,0.0133216298702043,"2.0",0.05,8.84722999772408,"Control",8.89987799169676,0.0526479939726858
"Q86TY3",153,153,186,186,176,176,0.0697465176570944,-0.297437017232244,-0.22769049957515,"Short_peak",-0.254806361703793,0.0133216298702043,"2.0",0.05,8.84722999772408,"Short",8.96962450935386,0.12239451162978
"Q86TY3",153,153,186,186,176,176,0.0697465176570944,-0.297437017232244,-0.22769049957515,"Short_peak",-0.254806361703793,0.0133216298702043,"2.0",0.05,8.84722999772408,"Long",8.67218749212161,-0.175042505602464
"P16070",153,153,186,186,176,176,0.122834645778845,-0.256669775869263,-0.133835130090418,"Short_peak",-0.250512243953107,0.0133828821636621,"2.0",0.05,16.2839889516757,"Control",16.2876557797795,0.0036668281038601
"P16070",153,153,186,186,176,176,0.122834645778845,-0.256669775869263,-0.133835130090418,"Short_peak",-0.250512243953107,0.0133828821636621,"2.0",0.05,16.2839889516757,"Short",16.4104904255584,0.126501473882705
"P16070",153,153,186,186,176,176,0.122834645778845,-0.256669775869263,-0.133835130090418,"Short_peak",-0.250512243953107,0.0133828821636621,"2.0",0.05,16.2839889516757,"Long",16.1538206496891,-0.130168301986558
"Q92823",153,153,186,186,176,176,0.0630250636414154,-0.27814969998555,-0.215124636344134,"Short_peak",-0.311124250565447,0.0143087537456409,"2.0",0.05,8.6677735993004,"Control",8.71847345686797,0.0506998575675723
