"UniqueSampleID","PC1","PC2","PC1_variance_pct","PC2_variance_pct","TREAT1_clean","condition","group","MS_batch_proxy"
"20250913_FJ_QZ_Q60",-0.993074852305244,-6.86383468297822,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q61",-0.824803530843881,4.23628427197328,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q62",-18.2998711008861,-11.7412396678262,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q63",-12.232344647535,-5.69618581084818,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q65",-6.75842464800067,2.06498837612903,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q66",-18.4990568974436,-3.10770960199502,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q67",-19.1657227816723,-6.03729337402401,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q68",-2.98373851847631,-6.47270145751695,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q69",8.63373005834546,-1.96778068790523,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q70",-13.1963103134581,-8.89166709325917,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q71",-13.8721346574297,-6.32282277356753,36.5255777764766,17.8850826313217,"control","湿热","FJ_QZ","20250913"
"20250913_FJ_QZ_Q72",-8.65141650012582,-3.12680995734138,36.5255777764766,17.8850826313217,"low","湿热","FJ_QZ","20250913"
"20250914_FJ_FQ_F47",-7.44751175462181,-0.770218866915747,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F51",-18.7572967258773,2.33965475339811,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F53",-10.0767096339184,10.1201168664427,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F54",-9.06582408870978,-6.24584653410836,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F55",-18.6218439479795,10.9780705102231,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F56",-18.5961010895078,2.77363756235302,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F57",-18.9768869048103,-6.25416377118767,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F58",-4.21338951232789,-1.62125378352733,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F62",-11.6480059453648,-2.71220955990912,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F66",-12.3965959254017,0.853089266219932,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F69",-8.00030506321224,8.7599235246408,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F70",-18.3277590663108,-3.62243917514946,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F71",-7.25854321858126,3.67850460814551,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F72",-17.327704692086,-1.70133192584236,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F74",-13.0842406021354,9.6506741206355,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F75",-20.8481446268467,-2.47663098082251,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F77",7.17018400618096,30.5173707932671,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F79",-9.41117083792691,6.48048238342066,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F81",-2.5231110469652,25.119586647953,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F83",-12.8953547341492,-5.28395826212097,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F84",-13.8429113874926,2.66172654870496,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F85",-12.0254062947358,7.28564947287142,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F88",5.16977344358275,-1.79709565786507,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F89",-7.42433616027682,20.1215133608312,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F93",-14.3643294670378,-5.7063666076532,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F94",0.187701014932128,1.48992612992045,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F102",-13.4754207911504,0.34322815476156,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F105",-16.3446372934253,-3.9277295977233,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F106",-14.3706387791107,1.40599954019987,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F107",-23.3935091837029,-9.22986594441478,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F110",-16.8020434861872,-3.55339510748423,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F111",3.04030410725084,3.32736129111334,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F118",-16.2123837645971,-0.2156594786849,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F121",-16.3896839809343,-0.285931787370743,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F122",-0.168387026469427,2.4094996638572,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F123",-13.5353253690095,-2.55199368361566,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F124",-11.1893469254011,5.82114238076634,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F125",-3.08325742054284,-1.34318683803005,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F126",-0.086258659380416,24.2500605388483,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F128",-11.3834530527533,-0.398501064082739,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F129",0.819407385509354,23.8844742175717,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F131",-5.72970660397135,1.39106363855872,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F135",-9.46919603621433,18.6674830114779,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20250914"
"20250914_FJ_FQ_F137",-13.9089685206573,-3.134896633169,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20250914"
"20250914_FJ_PT_P2",-12.8606369296572,-7.98089885905841,36.5255777764766,17.8850826313217,"control","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P3",-18.4345583479794,-7.56528562255459,36.5255777764766,17.8850826313217,"control","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P4",-11.842402455531,-10.5289671131756,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P6",-7.80840197651124,-5.84587094547742,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P7",-30.2385018134622,-1.95469357606266,36.5255777764766,17.8850826313217,"control","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P8",-12.7703934095756,-9.5743053264024,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P9",-12.4673660533905,-10.1403041392857,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P10",-13.391530736165,3.36357344847342,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P11",-23.2569203986649,-5.25458708804224,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P13",-15.2817024933285,9.91658981814887,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P15",-16.8085156835927,-10.5398710082017,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P17",-19.2398032773034,-8.99644482809644,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P18",-15.9623214012291,12.2820641590014,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P19",-14.8163532826959,4.93867685850096,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P20",-12.2314434225453,1.30650739630599,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P21",-18.4002964878646,-0.915252484848477,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P22",-9.47373872959884,15.5375905289485,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P23",-13.3478709112851,5.96150198100429,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P24",-14.8011523815098,-4.84237920019057,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P25",4.90696172457335,-7.11883160704966,36.5255777764766,17.8850826313217,"low","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P26",-13.1334663636762,-1.61336813223084,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P27",-20.5443750032662,-6.90815629331497,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P29",-17.5630298998708,-1.91080648538776,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P30",-14.5203986349927,-8.26011316473501,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20250914_FJ_PT_P33",-14.9826955251387,-9.65053508534189,36.5255777764766,17.8850826313217,"high","湿热","FJ_PT","20250914"
"20251001_FJ_FQ_F83",-3.57521624467457,11.247419194867,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F95",4.48826072069719,24.3604638980232,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F97",-5.38368433434994,11.118293086526,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F105",1.08067557859052,23.4875182760028,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F120",4.68560888781691,-2.56130213035088,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F136",9.5682442559825,-2.89889839383614,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F141",-13.1461311369645,-3.87619685972268,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F147",-7.00102684905372,15.4131524934981,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F150",-16.0980698504634,8.58868296468382,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F154",-11.0438881525125,-0.944748196523826,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F158",1.44955941906226,26.9278146167569,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F163",3.68257525789492,26.1265487342375,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F165",-12.7822029282068,14.1476536272636,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F168",0.424986805461995,3.72710118543256,36.5255777764766,17.8850826313217,"high","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F170",-15.41666415319,-0.943280116360659,36.5255777764766,17.8850826313217,"control","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F173",-15.211191546581,3.61314919284653,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F174",-17.2239970240064,2.0004343794184,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F175",-5.78937413540805,12.213771211086,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F176",-23.6394714633008,5.92948825011258,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F177",-11.9382184767534,0.814345613154174,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F180",-16.1881863125703,10.2077350920098,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F183",-26.3867167151749,1.5324750911912,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_FJ_FQ_F185",-25.6788096361415,-3.90122423760403,36.5255777764766,17.8850826313217,"low","湿热","FJ_FQ","20251001"
"20251001_XZ_YA_1",-28.5624807654618,6.09884928115425,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_2",-17.2085687417841,18.7703068146842,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_3",-6.22561609890644,4.75414641970494,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_4",-5.79840661144856,27.8744983232378,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_5",-14.90641135435,20.3046904129465,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_6",-12.8520478535525,-0.344671846210741,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_7",-12.1666922168978,26.5494197657957,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_8",-15.2993004836448,21.9545869045454,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_9",-16.0800746311479,13.8518830693845,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_10",-28.7962148617397,3.47008203079816,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_11",-4.47101531200101,17.2155978755542,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_12",-25.7921441332216,-7.81359937914082,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_13",-19.5081030472159,-4.64302324013174,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_14",-19.5881032422498,9.20046165841988,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_15",-25.5062908701492,-1.94336813200965,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_16",-17.0327260981991,-6.53189785016006,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_17",-8.13669627226831,15.5971571682152,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_18",-16.2988864932569,-2.42116271128538,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_19",-21.3600812211141,4.40256262950147,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_20",-7.68018358978859,17.0268282964059,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_21",-20.3413818779948,13.77548192599,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YA","20251001"
"20251001_XZ_YA_22",8.25006508807162,31.340107533404,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YA","20251001"
"20251001_XZ_YB_2",-11.1886049832883,-3.14496694604142,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_4",-28.8392137678407,1.16459592143222,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_6",-14.7050401768331,-0.831845963727056,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_9",-15.4883656557547,-0.951971533740789,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_10",-14.2961511762011,-4.89366756354107,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_11",-16.7310420283203,-0.582786545746797,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_12",-5.45995965607374,-3.1111994119186,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_14",-12.9834497374769,6.87386649035586,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_15",-4.50410394036325,-1.21066004857043,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YB_19",-13.5825019145842,-3.70684370234202,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YB","20251001"
"20251001_XZ_YC_1",-11.644994963317,5.77006214921762,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_2",-21.9757397417992,7.58002321136741,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_3",-19.8551381978028,0.700867735324339,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_4",-21.8342427336626,9.53826613958178,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_5",-3.61004965977726,2.32983830699158,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_6",-12.9014134740205,18.3024361467146,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_7",-17.1631692870755,10.7230849917909,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_8",-7.91550965281815,2.19338820517099,36.5255777764766,17.8850826313217,"control","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_9",6.53764403737818,26.9541469829117,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_10",-17.4882886093083,-1.47638959440958,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_11",-1.02356290230224,15.9453125788679,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_12",-20.1862671494567,0.838987261708602,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_13",-11.5661409046614,10.4406796350396,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_14",-11.7000009551023,15.3468491479086,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_15",-16.0134149989694,4.71401849481492,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_16",-21.0377606341544,7.79520279497125,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_17",-15.1242658519195,6.68682710439544,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_18",-16.0510404492049,18.4541375902466,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_19",-10.7441002182526,3.98173364394002,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_20",-18.8855157651873,12.5061873515992,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_21",-9.28585747523624,9.67056439354172,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_22",-7.34248146410414,2.60121882673121,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_23",-6.94738573627467,8.96428578369429,36.5255777764766,17.8850826313217,"low","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_24",-3.93450244954868,11.8305383101155,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_25",-6.80125345573592,16.8070655196653,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_26",-7.53576607313876,5.2383498306965,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
"20251001_XZ_YC_27",7.86126189397152,33.5264832343724,36.5255777764766,17.8850826313217,"high","高海拔","XZ_YC","20251001"
