"Model","UniqueSampleID","Included","Environment_raw","Acquisition_raw","Age_raw","Sex_raw"
"Acquisition_matched_primary","20250914_FJ_PT_P8",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P9",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P10",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P11",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P13",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P15",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P17",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P18",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P19",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P20",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P21",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P22",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P23",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P24",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P25",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P26",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P27",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P29",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P30",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20250914_FJ_PT_P33",TRUE,"湿热","20250914",,
"Acquisition_matched_primary","20251001_FJ_FQ_F83",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F95",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F97",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F105",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F120",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F136",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F141",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F147",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F150",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F154",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F158",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F163",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F165",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F168",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F170",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F173",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F174",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F175",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F176",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F177",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F180",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F183",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_FJ_FQ_F185",TRUE,"湿热","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_1",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_2",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_3",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_4",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_5",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_6",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_7",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_8",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_9",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_10",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_11",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_12",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_13",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_14",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_15",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_16",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_17",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_18",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_19",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_20",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_21",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YA_22",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_2",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_4",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_6",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_9",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_10",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_11",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_12",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_14",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_15",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YB_19",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_1",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_2",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_3",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_4",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_5",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_6",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_7",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_8",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_9",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_10",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_11",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_12",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_13",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_14",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_15",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_16",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_17",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_18",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_19",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_20",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_21",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_22",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_23",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_24",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_25",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_26",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_27",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_28",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_29",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_30",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_31",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_32",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_33",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YC_34",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_1",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_3",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_4",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_5",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_6",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_7",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_8",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_9",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_10",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_11",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_12",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_13",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_14",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_15",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_16",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_17",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_18",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_19",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_20",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_21",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_22",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_23",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_24",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_25",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_26",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_27",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251001_XZ_YD_28",TRUE,"高海拔","20251001",,
"Acquisition_matched_primary","20251026_FJ_PT_P31",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q73",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q74",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q75",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q76",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q77",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q78",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q79",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q80",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q81",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q82",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251026_FJ_QZ_Q83",TRUE,"湿热","20251026",,
"Acquisition_matched_primary","20251104_FJ_FQ_F178",TRUE,"湿热","20251104",,
"Acquisition_matched_primary","20251104_FJ_FQ_F179",TRUE,"湿热","20251104",,
"Acquisition_matched_primary","20251107_XZ_YD_2",TRUE,"高海拔","20251107",,
"Acquisition_matched_primary","20260527_XZ_GG_1",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_2",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_3",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_4",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_5",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_6",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_7",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_8",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_9",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_10",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_11",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_12",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_13",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_14",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_15",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_16",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_17",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_18",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_19",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_20",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_21",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_22",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_23",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_24",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_25",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_26",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_27",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_28",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_29",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_30",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_31",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_32",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_33",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_34",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_35",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_36",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_37",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_38",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_39",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_40",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_41",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_42",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_43",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_44",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_46",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_47",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_50",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_51",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_52",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_53",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_55",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_56",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_59",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_60",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_62",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_64",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_65",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_66",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_68",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_69",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_71",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_72",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_73",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_74",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_75",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_76",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_77",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_78",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_79",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_80",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_81",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_82",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_83",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_84",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_85",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_86",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_87",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_88",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_89",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_92",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_93",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_94",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_95",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_96",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_97",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_98",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_99",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_100",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_101",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_102",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_103",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_104",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_105",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_106",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_121",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_122",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_123",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_124",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_125",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_126",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_128",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_129",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_130",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_131",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_132",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_135",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_136",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_137",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_138",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_139",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_140",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_141",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_142",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_143",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_144",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_145",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_146",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_147",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_148",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_149",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_150",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_151",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_152",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_153",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_154",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_155",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_156",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_157",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_158",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_159",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_160",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_161",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_162",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_163",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_164",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_165",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_166",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_167",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_168",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_169",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_170",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260527_XZ_GG_171",TRUE,"高海拔","20260527",,
"Acquisition_matched_primary","20260717_GZ_TH_1",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_2",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_3",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_4",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_6",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_7",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_8",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_9",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_10",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_11",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_12",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_13",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_14",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_15",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_16",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_17",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_18",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_19",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_20",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_21",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_22",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_23",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_24",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_25",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_26",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_27",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_28",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_29",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_30",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_31",TRUE,"湿热","20260717",,
"Acquisition_matched_primary","20260717_GZ_TH_32",TRUE,"湿热","20260717",,
