PG.ProteinGroups,FJ_FQ,FJ_PT,FJ_QZ,GZ_TH,XZ_GG,XZ_YA,XZ_YB,XZ_YC,XZ_YD
P48960,0.9857142857142858,0.9615384615384616,1.0,0.983739837398374,0.965034965034965,1.0,1.0,1.0,1.0
P49006,0.3,0.4230769230769231,0.36065573770491804,0.44715447154471544,0.2937062937062937,0.5909090909090909,0.9166666666666666,0.6470588235294118,0.6071428571428571
P49137,0.014285714285714285,0.38461538461538464,0.11475409836065574,0.08130081300813008,0.1048951048951049,0.2727272727272727,0.4166666666666667,0.17647058823529413,0.2857142857142857
P49184,0.3142857142857143,0.5384615384615384,0.4426229508196721,0.13008130081300814,0.18181818181818182,0.6363636363636364,0.75,0.47058823529411764,0.5714285714285714
P49189,0.6714285714285714,0.9615384615384616,0.9016393442622951,0.7154471544715447,0.6993006993006993,0.9545454545454546,1.0,0.7941176470588235,0.8928571428571429
P49257,0.9857142857142858,1.0,1.0,0.8536585365853658,0.9090909090909091,1.0,1.0,1.0,1.0
P49281,0.14285714285714285,0.46153846153846156,0.06557377049180328,0.032520325203252036,0.13286713286713286,0.5454545454545454,0.75,0.4117647058823529,0.21428571428571427
P49321,0.7571428571428571,1.0,0.9508196721311475,0.5203252032520326,0.5524475524475524,0.8636363636363636,1.0,0.8529411764705882,0.7857142857142857
P49327,0.8,1.0,0.9180327868852459,0.7235772357723578,0.8251748251748252,0.7727272727272727,1.0,0.6470588235294118,0.8214285714285714
P49356,0.0,0.038461538461538464,0.0,0.04065040650406504,0.02097902097902098,0.0,0.0,0.029411764705882353,0.07142857142857142
P49366,0.4,0.5,0.26229508196721313,0.15447154471544716,0.16083916083916083,0.09090909090909091,0.16666666666666666,0.23529411764705882,0.07142857142857142
P49368,0.9857142857142858,1.0,1.0,0.8699186991869918,0.958041958041958,0.9545454545454546,1.0,0.9117647058823529,0.9642857142857143
P49407,0.34285714285714286,0.8846153846153846,0.26229508196721313,0.3821138211382114,0.5034965034965035,0.7727272727272727,0.8333333333333334,0.6470588235294118,0.5357142857142857
P49411,0.2714285714285714,0.8846153846153846,0.2459016393442623,0.42276422764227645,0.43356643356643354,0.4090909090909091,0.75,0.5588235294117647,0.42857142857142855
P49419,0.2714285714285714,0.34615384615384615,0.32786885245901637,0.42276422764227645,0.2937062937062937,0.4090909090909091,0.5833333333333334,0.38235294117647056,0.42857142857142855
P49458,0.0,0.15384615384615385,0.03278688524590164,0.06504065040650407,0.02097902097902098,0.045454545454545456,0.08333333333333333,0.029411764705882353,0.03571428571428571
P49588,0.6571428571428571,0.9615384615384616,0.5737704918032787,0.6178861788617886,0.6223776223776224,0.7727272727272727,1.0,0.8823529411764706,0.75
P49591,0.4857142857142857,0.9230769230769231,0.4918032786885246,0.4796747967479675,0.5314685314685315,0.5909090909090909,0.8333333333333334,0.6176470588235294,0.7857142857142857
P49593,0.5571428571428572,0.8076923076923077,0.5245901639344263,0.4715447154471545,0.5524475524475524,0.7727272727272727,1.0,0.7352941176470589,0.6785714285714286
P49619,0.05714285714285714,0.23076923076923078,0.06557377049180328,0.12195121951219512,0.1048951048951049,0.18181818181818182,0.25,0.2647058823529412,0.2857142857142857
P49641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P49720,0.6285714285714286,0.9615384615384616,0.9344262295081968,0.6910569105691057,0.7342657342657343,0.5909090909090909,0.9166666666666666,0.5294117647058824,0.6428571428571429
P49721,0.7714285714285715,0.9615384615384616,0.9836065573770492,0.7560975609756098,0.8181818181818182,0.7272727272727273,0.9166666666666666,0.7941176470588235,0.7857142857142857
P49736,0.08571428571428572,0.34615384615384615,0.14754098360655737,0.08130081300813008,0.15384615384615385,0.18181818181818182,0.16666666666666666,0.11764705882352941,0.25
P49746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P49747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P49748,0.32857142857142857,0.46153846153846156,0.29508196721311475,0.4146341463414634,0.5664335664335665,0.5,0.75,0.5588235294117647,0.6071428571428571
P49753;Q86TX2,0.08571428571428572,0.15384615384615385,0.11475409836065574,0.07317073170731707,0.13286713286713286,0.0,0.16666666666666666,0.08823529411764706,0.2857142857142857
P49755,0.32857142857142857,0.8461538461538461,0.45901639344262296,0.6097560975609756,0.6853146853146853,0.7272727272727273,0.8333333333333334,0.5588235294117647,0.5714285714285714
P49757,0.07142857142857142,0.2692307692307692,0.14754098360655737,0.17073170731707318,0.1958041958041958,0.18181818181818182,0.3333333333333333,0.23529411764705882,0.32142857142857145
P49758,0.04285714285714286,0.07692307692307693,0.11475409836065574,0.07317073170731707,0.0979020979020979,0.045454545454545456,0.3333333333333333,0.14705882352941177,0.25
P49767,0.6571428571428571,0.8846153846153846,0.6885245901639344,0.4715447154471545,0.5244755244755245,1.0,1.0,0.8529411764705882,0.8928571428571429
P49773,0.8428571428571429,1.0,0.9836065573770492,0.5772357723577236,0.7552447552447552,0.8636363636363636,0.9166666666666666,0.8823529411764706,0.7142857142857143
P49788,0.5,0.8076923076923077,0.6229508196721312,0.45528455284552843,0.5804195804195804,0.8636363636363636,1.0,0.7941176470588235,0.75
P49795,0.21428571428571427,0.5384615384615384,0.26229508196721313,0.14634146341463414,0.4965034965034965,0.5454545454545454,0.5833333333333334,0.35294117647058826,0.4642857142857143
P49821,0.04285714285714286,0.23076923076923078,0.03278688524590164,0.07317073170731707,0.16783216783216784,0.18181818181818182,0.08333333333333333,0.11764705882352941,0.2857142857142857
P49840,0.05714285714285714,0.15384615384615385,0.03278688524590164,0.11382113821138211,0.055944055944055944,0.18181818181818182,0.16666666666666666,0.11764705882352941,0.2857142857142857
P49841,0.08571428571428572,0.11538461538461539,0.04918032786885246,0.11382113821138211,0.08391608391608392,0.13636363636363635,0.25,0.08823529411764706,0.32142857142857145
P49862,0.18571428571428572,0.34615384615384615,0.19672131147540983,0.08130081300813008,0.06993006993006994,0.3181818181818182,0.4166666666666667,0.2647058823529412,0.17857142857142858
P49863,0.0,0.0,0.0,0.008130081300813009,0.5664335664335665,0.0,0.0,0.0,0.0
P49908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P49913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P49914,0.02857142857142857,0.0,0.0,0.08130081300813008,0.013986013986013986,0.09090909090909091,0.0,0.029411764705882353,0.14285714285714285
P49915,0.15714285714285714,0.5769230769230769,0.18032786885245902,0.12195121951219512,0.14685314685314685,0.045454545454545456,0.3333333333333333,0.11764705882352941,0.21428571428571427
P50148,0.7285714285714285,1.0,0.819672131147541,0.8617886178861789,0.958041958041958,0.8636363636363636,1.0,0.9411764705882353,0.9642857142857143
P50151,0.3142857142857143,0.7307692307692307,0.36065573770491804,0.4065040650406504,0.3916083916083916,0.7272727272727273,0.8333333333333334,0.5,0.6071428571428571
P50225,0.8142857142857143,1.0,0.819672131147541,0.8455284552845529,0.7622377622377622,0.9090909090909091,1.0,0.9117647058823529,0.8928571428571429
P50238,0.9428571428571428,0.9615384615384616,0.9508196721311475,0.967479674796748,0.9790209790209791,1.0,1.0,1.0,1.0
P50281,1.0,1.0,1.0,0.983739837398374,0.951048951048951,1.0,1.0,1.0,1.0
P50395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P50402,0.11428571428571428,0.8076923076923077,0.2459016393442623,0.3089430894308943,0.44755244755244755,0.4090909090909091,0.5,0.47058823529411764,0.5
P50416,0.17142857142857143,0.46153846153846156,0.19672131147540983,0.1951219512195122,0.32867132867132864,0.45454545454545453,0.5,0.3235294117647059,0.5
P50452,0.18571428571428572,0.19230769230769232,0.19672131147540983,0.36585365853658536,0.17482517482517482,0.18181818181818182,0.6666666666666666,0.2647058823529412,0.14285714285714285
P50453,0.22857142857142856,0.5,0.18032786885245902,0.2845528455284553,0.2867132867132867,0.3181818181818182,0.3333333333333333,0.4117647058823529,0.39285714285714285
P50454,0.2571428571428571,0.5,0.21311475409836064,0.2845528455284553,0.27972027972027974,0.5909090909090909,0.6666666666666666,0.4411764705882353,0.5357142857142857
P50461,0.21428571428571427,0.46153846153846156,0.22950819672131148,0.10569105691056911,0.04195804195804196,0.2727272727272727,0.4166666666666667,0.38235294117647056,0.35714285714285715
P50502,1.0,1.0,1.0,0.983739837398374,1.0,1.0,1.0,1.0,1.0
P50552,0.6142857142857143,1.0,0.7049180327868853,0.7804878048780488,0.8181818181818182,0.9090909090909091,0.9166666666666666,0.8529411764705882,0.9285714285714286
P50570,0.8714285714285714,1.0,1.0,0.8373983739837398,0.9440559440559441,1.0,1.0,0.9411764705882353,1.0
P50583,0.05714285714285714,0.15384615384615385,0.09836065573770492,0.08130081300813008,0.06993006993006994,0.09090909090909091,0.0,0.058823529411764705,0.2857142857142857
P50591,0.8714285714285714,1.0,0.9508196721311475,0.6016260162601627,0.5944055944055944,0.8636363636363636,1.0,0.8823529411764706,0.8928571428571429
P50747,0.22857142857142856,0.15384615384615385,0.11475409836065574,0.0975609756097561,0.07692307692307693,0.6363636363636364,0.25,0.5,0.6428571428571429
P50851,0.4142857142857143,0.8076923076923077,0.47540983606557374,0.5203252032520326,0.46853146853146854,0.6363636363636364,0.5833333333333334,0.6764705882352942,0.75
P50895,1.0,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0
P50914,0.5142857142857142,1.0,0.7213114754098361,0.44715447154471544,0.42657342657342656,0.7727272727272727,1.0,0.6470588235294118,0.8214285714285714
P50990,0.9714285714285714,1.0,1.0,0.983739837398374,0.986013986013986,1.0,1.0,1.0,1.0
P50991,0.9428571428571428,1.0,0.9836065573770492,0.943089430894309,0.951048951048951,1.0,1.0,0.9705882352941176,1.0
P50995,0.6,1.0,0.7049180327868853,0.7073170731707317,0.7692307692307693,0.7727272727272727,0.9166666666666666,0.7647058823529411,0.8214285714285714
P51148,0.8571428571428571,1.0,0.9836065573770492,0.7886178861788617,0.8951048951048951,0.8636363636363636,1.0,0.9411764705882353,0.9642857142857143
P51149,0.9857142857142858,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0
P51151,0.08571428571428572,0.46153846153846156,0.08196721311475409,0.1951219512195122,0.2097902097902098,0.13636363636363635,0.16666666666666666,0.29411764705882354,0.35714285714285715
P51153,0.22857142857142856,0.3076923076923077,0.16393442622950818,0.2764227642276423,0.26573426573426573,0.5909090909090909,0.4166666666666667,0.35294117647058826,0.39285714285714285
P51159,0.2,0.7692307692307693,0.2786885245901639,0.2682926829268293,0.20279720279720279,0.18181818181818182,0.5,0.11764705882352941,0.4642857142857143
P51397,0.014285714285714285,0.23076923076923078,0.16393442622950818,0.13821138211382114,0.04195804195804196,0.45454545454545453,0.4166666666666667,0.38235294117647056,0.5
P51452,0.21428571428571427,0.6923076923076923,0.32786885245901637,0.37398373983739835,0.3706293706293706,0.5,0.8333333333333334,0.7058823529411765,0.8571428571428571
P51460,0.8857142857142857,0.9615384615384616,0.9180327868852459,0.4715447154471545,0.21678321678321677,1.0,1.0,1.0,0.9642857142857143
P51511,0.8571428571428571,0.8076923076923077,0.8032786885245902,0.34959349593495936,0.7202797202797203,0.7272727272727273,0.9166666666666666,0.9705882352941176,0.8571428571428571
P51512,0.4142857142857143,0.5769230769230769,0.3770491803278688,0.21951219512195122,0.13986013986013987,0.7727272727272727,0.3333333333333333,0.7352941176470589,0.8571428571428571
P51570,0.2571428571428571,0.8461538461538461,0.39344262295081966,0.22764227642276422,0.32867132867132864,0.45454545454545453,0.5,0.5294117647058824,0.5357142857142857
P51571,0.34285714285714286,0.7692307692307693,0.3114754098360656,0.3821138211382114,0.32167832167832167,0.5,0.8333333333333334,0.47058823529411764,0.6428571428571429
P51572,0.37142857142857144,0.9615384615384616,0.36065573770491804,0.4796747967479675,0.46153846153846156,0.45454545454545453,0.8333333333333334,0.5588235294117647,0.6071428571428571
P51575,0.12857142857142856,0.34615384615384615,0.09836065573770492,0.23577235772357724,0.3146853146853147,0.2727272727272727,0.5,0.20588235294117646,0.42857142857142855
P51580,0.04285714285714286,0.11538461538461539,0.03278688524590164,0.07317073170731707,0.0979020979020979,0.18181818181818182,0.08333333333333333,0.029411764705882353,0.2857142857142857
P51606,0.014285714285714285,0.19230769230769232,0.03278688524590164,0.0975609756097561,0.13286713286713286,0.2727272727272727,0.3333333333333333,0.23529411764705882,0.42857142857142855
P51608,0.24285714285714285,0.7307692307692307,0.18032786885245902,0.17886178861788618,0.09090909090909091,0.2727272727272727,0.4166666666666667,0.29411764705882354,0.35714285714285715
P51659,0.7142857142857143,0.9615384615384616,0.7213114754098361,0.8211382113821138,0.7202797202797203,0.7727272727272727,1.0,0.8823529411764706,0.75
P51665,0.8714285714285714,1.0,1.0,0.4634146341463415,0.6713286713286714,0.7272727272727273,0.9166666666666666,0.7352941176470589,0.6071428571428571
P51692,0.22857142857142856,0.7692307692307693,0.21311475409836064,0.1951219512195122,0.35664335664335667,0.45454545454545453,0.3333333333333333,0.29411764705882354,0.39285714285714285
P51693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P51784,0.5142857142857142,0.8846153846153846,0.6721311475409836,0.2032520325203252,0.4825174825174825,0.5909090909090909,0.5833333333333334,0.5588235294117647,0.42857142857142855
P51797,0.18571428571428572,0.2692307692307692,0.06557377049180328,0.1951219512195122,0.04895104895104895,0.5454545454545454,0.16666666666666666,0.5588235294117647,0.5714285714285714
P51798,0.0,0.3076923076923077,0.04918032786885246,0.04878048780487805,0.055944055944055944,0.22727272727272727,0.08333333333333333,0.14705882352941177,0.2857142857142857
P51809,0.1,0.5384615384615384,0.19672131147540983,0.16260162601626016,0.2727272727272727,0.3181818181818182,0.5,0.35294117647058826,0.6428571428571429
P51812,0.38571428571428573,0.9230769230769231,0.5409836065573771,0.34959349593495936,0.5174825174825175,0.5909090909090909,0.4166666666666667,0.5294117647058824,0.6071428571428571
P51817,0.07142857142857142,0.11538461538461539,0.06557377049180328,0.21951219512195122,0.06293706293706294,0.2727272727272727,0.16666666666666666,0.20588235294117646,0.10714285714285714
P51858,0.9714285714285714,1.0,0.9672131147540983,0.5609756097560976,0.5594405594405595,0.9545454545454546,1.0,0.9411764705882353,0.9285714285714286
P51884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P51888,1.0,1.0,1.0,0.9024390243902439,0.9790209790209791,0.9545454545454546,1.0,0.9705882352941176,1.0
P51970,0.05714285714285714,0.19230769230769232,0.14754098360655737,0.13008130081300814,0.15384615384615385,0.18181818181818182,0.25,0.11764705882352941,0.32142857142857145
P51991,0.7857142857142857,1.0,0.9672131147540983,0.4796747967479675,0.5384615384615384,0.8636363636363636,1.0,0.8823529411764706,0.8571428571428571
P52209,0.9857142857142858,1.0,0.9836065573770492,0.991869918699187,0.9370629370629371,1.0,1.0,1.0,0.9642857142857143
P52272,0.5571428571428572,1.0,0.7049180327868853,0.45528455284552843,0.6083916083916084,0.7272727272727273,0.75,0.5294117647058824,0.6428571428571429
P52292,0.014285714285714285,0.07692307692307693,0.0,0.024390243902439025,0.03496503496503497,0.0,0.0,0.11764705882352941,0.03571428571428571
P52294,0.24285714285714285,0.46153846153846156,0.32786885245901637,0.35772357723577236,0.1958041958041958,0.22727272727272727,0.3333333333333333,0.23529411764705882,0.35714285714285715
P52306,0.2,0.6538461538461539,0.16393442622950818,0.37398373983739835,0.3356643356643357,0.5454545454545454,0.5,0.35294117647058826,0.6428571428571429
P52565,0.9285714285714286,1.0,0.9836065573770492,0.9512195121951219,0.958041958041958,0.9090909090909091,1.0,0.9705882352941176,0.9285714285714286
P52566,0.9571428571428572,1.0,1.0,0.991869918699187,1.0,0.9545454545454546,1.0,0.9705882352941176,0.9642857142857143
P52594,0.2714285714285714,0.6153846153846154,0.22950819672131148,0.21138211382113822,0.2727272727272727,0.5454545454545454,0.5,0.38235294117647056,0.39285714285714285
P52597,0.4,0.9230769230769231,0.6229508196721312,0.2926829268292683,0.5804195804195804,0.9545454545454546,0.4166666666666667,0.5,0.5
P52788,0.08571428571428572,0.19230769230769232,0.08196721311475409,0.14634146341463414,0.04195804195804196,0.2727272727272727,0.16666666666666666,0.08823529411764706,0.2857142857142857
P52790,0.21428571428571427,0.46153846153846156,0.32786885245901637,0.2764227642276423,0.27972027972027974,0.3181818181818182,0.5,0.23529411764705882,0.5
P52815,0.02857142857142857,0.15384615384615385,0.0,0.07317073170731707,0.11888111888111888,0.0,0.0,0.058823529411764705,0.14285714285714285
P52907,0.9857142857142858,1.0,1.0,0.983739837398374,1.0,1.0,1.0,1.0,1.0
P52943,0.9714285714285714,1.0,1.0,0.967479674796748,0.993006993006993,1.0,1.0,1.0,1.0
P53004,0.8857142857142857,1.0,0.9672131147540983,0.7642276422764228,0.8811188811188811,0.9545454545454546,1.0,0.9117647058823529,0.9285714285714286
P53007,0.07142857142857142,0.2692307692307692,0.08196721311475409,0.0975609756097561,0.18181818181818182,0.09090909090909091,0.08333333333333333,0.08823529411764706,0.25
P53041,0.05714285714285714,0.15384615384615385,0.03278688524590164,0.08943089430894309,0.11188811188811189,0.045454545454545456,0.16666666666666666,0.029411764705882353,0.21428571428571427
P53367,0.7428571428571429,0.9615384615384616,0.8360655737704918,0.6016260162601627,0.8321678321678322,1.0,1.0,0.8235294117647058,0.8928571428571429
P53396,0.9,1.0,1.0,0.8292682926829268,0.951048951048951,0.9090909090909091,1.0,1.0,0.8571428571428571
P53582,0.24285714285714285,0.5384615384615384,0.19672131147540983,0.18699186991869918,0.2517482517482518,0.3181818181818182,0.5,0.2647058823529412,0.5357142857142857
P53597,0.05714285714285714,0.19230769230769232,0.01639344262295082,0.10569105691056911,0.16083916083916083,0.09090909090909091,0.0,0.029411764705882353,0.25
P53618,0.6,1.0,0.7868852459016393,0.5772357723577236,0.5314685314685315,0.9545454545454546,1.0,0.8529411764705882,0.6785714285714286
P53621,0.8428571428571429,0.9615384615384616,0.9016393442622951,0.6747967479674797,0.6923076923076923,0.8636363636363636,1.0,0.8235294117647058,0.9285714285714286
P53634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P53675,0.9571428571428572,1.0,1.0,0.975609756097561,0.972027972027972,0.9545454545454546,1.0,1.0,0.9642857142857143
P53680,0.34285714285714286,0.8846153846153846,0.5737704918032787,0.14634146341463414,0.46153846153846156,0.5454545454545454,0.8333333333333334,0.4411764705882353,0.6785714285714286
P53801,0.0,0.07692307692307693,0.0,0.1951219512195122,0.25874125874125875,0.09090909090909091,0.08333333333333333,0.14705882352941177,0.39285714285714285
P53814,0.1,0.34615384615384615,0.04918032786885246,0.21951219512195122,0.22377622377622378,0.3181818181818182,0.3333333333333333,0.23529411764705882,0.4642857142857143
P53990,0.6857142857142857,0.9230769230769231,0.7704918032786885,0.6747967479674797,0.7692307692307693,0.8636363636363636,0.8333333333333334,0.8235294117647058,0.8571428571428571
P53992,0.21428571428571427,0.6923076923076923,0.19672131147540983,0.4634146341463415,0.32867132867132864,0.2727272727272727,0.4166666666666667,0.38235294117647056,0.4642857142857143
P53999,0.7571428571428571,1.0,0.8360655737704918,0.6178861788617886,0.5384615384615384,0.8636363636363636,0.9166666666666666,0.9705882352941176,0.7857142857142857
P54105,0.9571428571428572,1.0,1.0,0.9186991869918699,0.958041958041958,0.9545454545454546,1.0,1.0,1.0
P54108,0.0,0.07692307692307693,0.01639344262295082,0.024390243902439025,0.09090909090909091,0.13636363636363635,0.08333333333333333,0.029411764705882353,0.17857142857142858
P54136,0.21428571428571427,0.7307692307692307,0.29508196721311475,0.23577235772357724,0.3006993006993007,0.5,0.5,0.4117647058823529,0.5714285714285714
P54252,0.37142857142857144,0.6923076923076923,0.39344262295081966,0.12195121951219512,0.16783216783216784,0.3181818181818182,0.5833333333333334,0.2647058823529412,0.21428571428571427
P54289,0.7428571428571429,0.8461538461538461,0.4918032786885246,0.5284552845528455,0.22377622377622378,0.8636363636363636,0.8333333333333334,0.9705882352941176,0.9642857142857143
P54296,0.0,0.038461538461538464,0.01639344262295082,0.0,0.006993006993006993,0.0,0.0,0.029411764705882353,0.03571428571428571
P54577,0.8285714285714286,1.0,0.9836065573770492,0.8455284552845529,0.8041958041958042,0.9545454545454546,1.0,0.9411764705882353,0.8571428571428571
P54578,0.9857142857142858,1.0,1.0,0.8536585365853658,0.986013986013986,0.9545454545454546,1.0,0.9705882352941176,1.0
P54619,0.08571428571428572,0.38461538461538464,0.09836065573770492,0.21138211382113822,0.18181818181818182,0.2727272727272727,0.5833333333333334,0.4117647058823529,0.39285714285714285
P54652,0.35714285714285715,0.7307692307692307,0.45901639344262296,0.3008130081300813,0.2517482517482518,0.5454545454545454,0.8333333333333334,0.4411764705882353,0.5
P54709,0.45714285714285713,0.6923076923076923,0.5409836065573771,0.7154471544715447,0.7762237762237763,0.6818181818181818,0.8333333333333334,0.6470588235294118,0.7142857142857143
P54710,0.5,0.4230769230769231,0.39344262295081966,0.4065040650406504,0.3356643356643357,0.7272727272727273,0.75,0.5588235294117647,0.5
P54725,0.4857142857142857,0.8076923076923077,0.819672131147541,0.4146341463414634,0.6083916083916084,0.6363636363636364,0.4166666666666667,0.47058823529411764,0.5714285714285714
P54727,0.6142857142857143,1.0,0.8524590163934426,0.5203252032520326,0.6993006993006993,0.8181818181818182,1.0,0.7352941176470589,0.7857142857142857
P54819,0.2857142857142857,0.8846153846153846,0.3114754098360656,0.3821138211382114,0.4825174825174825,0.4090909090909091,0.5833333333333334,0.47058823529411764,0.6785714285714286
P54886,0.05714285714285714,0.11538461538461539,0.01639344262295082,0.056910569105691054,0.11188811188811189,0.0,0.0,0.029411764705882353,0.14285714285714285
P54920,0.9571428571428572,1.0,1.0,0.967479674796748,1.0,1.0,1.0,0.9705882352941176,1.0
P55008,0.11428571428571428,0.34615384615384615,0.08196721311475409,0.13821138211382114,0.11888111888111888,0.36363636363636365,0.3333333333333333,0.14705882352941177,0.35714285714285715
P55010,0.9285714285714286,1.0,0.9836065573770492,0.6585365853658537,0.7552447552447552,1.0,1.0,1.0,0.8571428571428571
P55036,0.7714285714285715,1.0,0.9344262295081968,0.34146341463414637,0.5804195804195804,0.7272727272727273,0.75,0.5882352941176471,0.5
P55039,0.11428571428571428,0.34615384615384615,0.04918032786885246,0.06504065040650407,0.06993006993006994,0.22727272727272727,0.4166666666666667,0.029411764705882353,0.25
P55056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P55058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P55060,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P55072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P55083,0.3142857142857143,0.07692307692307693,0.19672131147540983,0.04878048780487805,0.24475524475524477,0.09090909090909091,0.3333333333333333,0.0,0.03571428571428571
P55084,0.32857142857142857,0.8846153846153846,0.4262295081967213,0.5284552845528455,0.5804195804195804,0.5454545454545454,0.5833333333333334,0.5294117647058824,0.6428571428571429
P55103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P55107,0.5285714285714286,0.8846153846153846,0.8360655737704918,0.16260162601626016,0.26573426573426573,0.7727272727272727,0.9166666666666666,0.8529411764705882,0.9285714285714286
P55145,0.6,0.8846153846153846,0.5901639344262295,0.17886178861788618,0.3006993006993007,0.7272727272727273,1.0,0.8529411764705882,0.8571428571428571
P55157,0.9571428571428572,1.0,1.0,0.9186991869918699,0.9300699300699301,0.9545454545454546,1.0,1.0,0.9642857142857143
P55160,0.9142857142857143,0.9230769230769231,0.7704918032786885,0.8130081300813008,0.7762237762237763,0.9545454545454546,1.0,0.8823529411764706,0.8928571428571429
P55209,0.9857142857142858,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0
P55263,0.2857142857142857,0.8461538461538461,0.36065573770491804,0.13008130081300814,0.24475524475524477,0.5,0.75,0.47058823529411764,0.5
P55268,1.0,1.0,1.0,1.0,0.993006993006993,1.0,1.0,1.0,1.0
P55285,1.0,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0
P55286,0.5428571428571428,0.7307692307692307,0.639344262295082,0.2926829268292683,0.42657342657342656,0.2727272727272727,0.5833333333333334,0.29411764705882354,0.32142857142857145
P55287,1.0,1.0,1.0,0.967479674796748,1.0,1.0,1.0,1.0,1.0
P55290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
P55291,1.0,1.0,1.0,0.9349593495934959,0.9370629370629371,1.0,1.0,0.9705882352941176,0.9285714285714286
P55327,0.07142857142857142,0.2692307692307692,0.03278688524590164,0.12195121951219512,0.14685314685314685,0.045454545454545456,0.25,0.08823529411764706,0.2857142857142857
P55735,0.02857142857142857,0.07692307692307693,0.0,0.10569105691056911,0.06293706293706294,0.0,0.08333333333333333,0.058823529411764705,0.2857142857142857
P55769,0.11428571428571428,0.2692307692307692,0.03278688524590164,0.08130081300813008,0.06993006993006994,0.045454545454545456,0.16666666666666666,0.14705882352941177,0.21428571428571427
P55773,0.44285714285714284,0.6538461538461539,0.6065573770491803,0.0975609756097561,0.013986013986013986,0.36363636363636365,0.9166666666666666,0.5882352941176471,0.32142857142857145
P55774,0.9571428571428572,1.0,0.9344262295081968,0.4146341463414634,0.26573426573426573,0.9545454545454546,1.0,0.9705882352941176,0.9642857142857143
P55786,0.8142857142857143,0.9615384615384616,0.9016393442622951,0.9105691056910569,0.8951048951048951,0.9545454545454546,1.0,0.9411764705882353,0.9285714285714286
P55795,0.17142857142857143,0.46153846153846156,0.11475409836065574,0.14634146341463414,0.16083916083916083,0.18181818181818182,0.16666666666666666,0.20588235294117646,0.2857142857142857
P55809,0.08571428571428572,0.15384615384615385,0.04918032786885246,0.15447154471544716,0.17482517482517482,0.18181818181818182,0.3333333333333333,0.20588235294117646,0.39285714285714285
P55822,0.02857142857142857,0.0,0.01639344262295082,0.008130081300813009,0.013986013986013986,0.0,0.08333333333333333,0.029411764705882353,0.0
P55854;P61956;Q6EEV6,0.6142857142857143,0.9230769230769231,0.819672131147541,0.6097560975609756,0.6083916083916084,0.8181818181818182,0.9166666666666666,0.7058823529411765,0.7142857142857143
P55884,0.2571428571428571,0.7307692307692307,0.4426229508196721,0.34146341463414637,0.2727272727272727,0.45454545454545453,0.5833333333333334,0.5,0.6071428571428571
P55957,0.18571428571428572,0.7307692307692307,0.22950819672131148,0.3333333333333333,0.3146853146853147,0.45454545454545453,0.8333333333333334,0.47058823529411764,0.6071428571428571
P56134,0.07142857142857142,0.6153846153846154,0.16393442622950818,0.2845528455284553,0.3076923076923077,0.36363636363636365,0.4166666666666667,0.38235294117647056,0.4642857142857143
P56192,0.1,0.3076923076923077,0.11475409836065574,0.2032520325203252,0.15384615384615385,0.22727272727272727,0.08333333333333333,0.14705882352941177,0.35714285714285715
P56199,1.0,1.0,1.0,0.9105691056910569,0.9230769230769231,1.0,1.0,1.0,1.0
P56202,0.7142857142857143,0.6923076923076923,0.5573770491803278,0.5609756097560976,0.7482517482517482,0.9545454545454546,1.0,0.9705882352941176,0.9285714285714286
P56211,0.04285714285714286,0.46153846153846156,0.06557377049180328,0.08130081300813008,0.027972027972027972,0.18181818181818182,0.0,0.17647058823529413,0.25
P56377,0.08571428571428572,0.07692307692307693,0.01639344262295082,0.08130081300813008,0.11188811188811189,0.18181818181818182,0.25,0.08823529411764706,0.32142857142857145
P56385,0.04285714285714286,0.3076923076923077,0.0,0.14634146341463414,0.18181818181818182,0.18181818181818182,0.25,0.17647058823529413,0.32142857142857145
P56537,0.6142857142857143,0.8076923076923077,0.7540983606557377,0.5934959349593496,0.46853146853146854,0.6363636363636364,0.9166666666666666,0.6470588235294118,0.4642857142857143
