PG.ProteinGroups,control_ge50pct,low_ge50pct,high_ge50pct,all_doses_ge50pct,control_ge60pct,low_ge60pct,high_ge60pct,all_doses_ge60pct,control_ge70pct,low_ge70pct,high_ge70pct,all_doses_ge70pct,control_ge80pct,low_ge80pct,high_ge80pct,all_doses_ge80pct
Q9H497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H4A3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H4A4,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
Q9H4A9,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9H4B7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H4E7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H4F8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H4G4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H4L5,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
Q9H4M9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H4X1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H5I5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H5X1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H6K4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H6Q3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H6X2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H6Z4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H6Z9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H7C9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H7D0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H7D7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H7J1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H7M9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H8H3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H8J5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H8L6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9H8S9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H8W4,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Q9H8Y8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H910,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H9A6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H9B4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9H9Q2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HA64,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9HA90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HAB8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HAV0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HB07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HB40,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
Q9HB71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HBB8,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False
Q9HBG6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HBH0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HBI1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HBL0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HBL7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HBR0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9HBW9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HC35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HC38,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9HC52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HC84,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HCB6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HCI5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HCL0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HCM2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HCM3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HCN6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HCU0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9HD20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HD42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HD45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9HD67,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
Q9HDC9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9N2J8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9NNX6,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Q9NP55,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
Q9NP58,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NP59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NP60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NP72,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9NP78,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NP79,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q9NP80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NP97,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NPA0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Q9NPA2,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Q9NPC4,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q9NPF2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NPG4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NPH3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NPP4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NPQ8,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NPR2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Q9NPY3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NQ30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NQ36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NQ38,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NQ75,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9NQ76,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NQ79,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NQC3,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NQH7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NQR4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NQT8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NQU5,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
Q9NQV8,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NQW7,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NR12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NR28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NR30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NR31,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Q9NR34,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NR45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NR46,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q9NR50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NR56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NR99,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NRA1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NRB3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NRF8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NRG9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NRL3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NRN5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NRV9,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q9NRW1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NRW7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NRX4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NRY5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NRZ7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NS28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NS62,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NS69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NS71,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NS73,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NS86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NSB2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NSC7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
Q9NSE4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NSI6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NT22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NT62,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NTJ5,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NTK5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NTU7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NTX5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NUB1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NUJ1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NUQ9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NUU7;Q9UMR2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NUV7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NUV9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NV96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NVA2,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9NVC6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NVG8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NVI7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NVJ2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NVT9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NVZ3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NW15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NW68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NWV4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NWZ3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NX46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NX62,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
Q9NX63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NX76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NXD2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NXH8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NXL6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NXU5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NY15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NY33,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Q9NY65,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
Q9NY97,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NYL9,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
Q9NYQ6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NYQ8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NYU2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NZ08,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9NZ38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZ53,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NZA1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZD2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZD4,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Q9NZH8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZK5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZL9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZM1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZM3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZN3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NZN4,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q9NZP8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NZQ3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZR2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9NZT1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9NZZ3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P0J0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P0J7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P0L0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
Q9P0S2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P0U4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P1F3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9P1T7,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False
Q9P1Y5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P1Z2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P270,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P2B2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P2E9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P2J5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P2R7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P2S5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9P2T1,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q9P2X0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBB4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBC2,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9UBC9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBE0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBF2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBG0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBG3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBI6,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q9UBN7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBP0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBP4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBQ0,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
Q9UBQ5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBQ6,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9UBQ7,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Q9UBR2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBS3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBS4,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9UBS9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBU3,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Q9UBV8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
Q9UBW5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBW8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UBX1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBX5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UBX7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UDT6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UDX3,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q9UDY2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UDY8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UEU0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UEW3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UEW8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UEY8,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9UGI8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UGM3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UGM5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UGT4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UH99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHA3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHA4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHB6,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
Q9UHC1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UHD1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHD2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHD4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHD8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHF0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Q9UHG2,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Q9UHG3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UHL4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHQ4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHQ9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHV9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHY1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UHY7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UI08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UI12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UI15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UI42,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
Q9UIA9,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Q9UIB8,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
Q9UIJ7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UIQ6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
Q9UJ68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UJ70,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UJC5,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
Q9UJJ9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UJS0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UJU6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
Q9UJW0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UJW2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UJZ1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UK22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UK41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UK55,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UKA9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKE5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKF7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKG1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKK9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKM7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UKM9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKN7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UKU6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKU9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UKV3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKV8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKX2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKX5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UKY7,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UKZ9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UL15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UL25,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
Q9UL26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UL46,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UL63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9ULC4,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
Q9ULC5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9ULF5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9ULH1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9ULI3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9ULL4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9ULV0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9ULV4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9ULZ3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9UM07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UM54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UMS4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UMX0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UMX5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UMY4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UMZ2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UN19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UN70,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UN86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UNA0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UNF0,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
Q9UNF1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UNH7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UNM6,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Q9UNN8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UNQ0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Q9UNS2,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q9UNW1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UNZ2,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False
Q9UP52,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9UP79,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
Q9UPN3,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Q9UPN7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Q9UPT5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
