level,category,samples,metric,median,q25,q75,min,max,mean
MS_batch_proxy,20251104,2,missing_protein_groups,1059.5,981.75,1137.25,904.0,1215.0,1059.5
MS_batch_proxy,20251104,2,missing_pct,27.75740110034058,25.720461095100866,29.794341105580294,23.68352108986115,31.83128111082001,27.75740110034058
MS_batch_proxy,20251104,2,median_observed_abundance,573.3813171386719,513.0165863037109,633.7460479736328,452.65185546875,694.1107788085938,573.3813171386719
MS_batch_proxy,20251104,2,total_observed_abundance,27727155.974847674,26276270.139677465,29178041.810017884,24825384.304507256,30628927.645188093,27727155.974847674
MS_batch_proxy,20251104,2,mean_observed_abundance,10027.72526057414,9784.305425157796,10271.145095990483,9540.88558974145,10514.564931406829,10027.72526057414
MS_batch_proxy,20251107,1,detected_protein_groups,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0
MS_batch_proxy,20251107,1,missing_protein_groups,354.0,354.0,354.0,354.0,354.0,354.0
MS_batch_proxy,20251107,1,missing_pct,9.274299187843855,9.274299187843855,9.274299187843855,9.274299187843855,9.274299187843855,9.274299187843855
MS_batch_proxy,20251107,1,median_observed_abundance,510.5121765136719,510.5121765136719,510.5121765136719,510.5121765136719,510.5121765136719,510.5121765136719
MS_batch_proxy,20251107,1,total_observed_abundance,20656915.232191086,20656915.232191086,20656915.232191086,20656915.232191086,20656915.232191086,20656915.232191086
MS_batch_proxy,20251107,1,mean_observed_abundance,5965.0347190849225,5965.0347190849225,5965.0347190849225,5965.0347190849225,5965.0347190849225,5965.0347190849225
MS_batch_proxy,20260527,143,detected_protein_groups,1890.0,1711.5,2176.0,1258.0,3140.0,1973.4755244755245
MS_batch_proxy,20260527,143,missing_protein_groups,1927.0,1641.0,2105.5,677.0,2559.0,1843.5244755244755
MS_batch_proxy,20260527,143,missing_pct,50.484673827613314,42.99187843856432,55.16112129944983,17.736442232119465,67.04217972229499,48.297733181149475
MS_batch_proxy,20260527,143,median_observed_abundance,327.3632507324219,295.50347900390625,361.64129638671875,218.88095092773438,503.54847717285156,332.11185732754797
MS_batch_proxy,20260527,143,total_observed_abundance,14017700.122739196,12315362.814328194,15216774.729721665,6680568.7396149635,22253058.77964425,13942152.020302393
MS_batch_proxy,20260527,143,mean_observed_abundance,7344.778739285506,6553.100755238653,7966.629603364275,3568.6798822729506,10718.908623436397,7213.382705163251
MS_batch_proxy,20260717,123,detected_protein_groups,1836.0,1638.5,2023.5,1053.0,3292.0,1898.1138211382113
MS_batch_proxy,20260717,123,missing_protein_groups,1981.0,1793.5,2178.5,525.0,2764.0,1918.8861788617887
MS_batch_proxy,20260717,123,missing_pct,51.89939743253864,46.987162693214565,57.07361802462667,13.754257270107416,72.41288970395598,50.27210319260646
