UniqueSampleID,PC1,PC2,PC1_variance_pct,PC2_variance_pct,TREAT1_clean,condition,group,MS_batch_proxy
20251026_FJ_PT_P31,-13.77679626599727,-1.5430098230547054,36.52557777647658,17.885082631321747,control,high_temperature,FJ_PT,20251026
20251026_FJ_QZ_Q73,-1.582695538610059,-3.607053097747064,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q74,1.747815707464688,-2.9695741770389503,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q75,-1.4769791550077174,-6.916850271751047,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q76,3.171180370953473,-6.210307794983986,36.52557777647658,17.885082631321747,high,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q77,1.7089200710279238,-7.220941283655735,36.52557777647658,17.885082631321747,high,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q78,-0.8333292663691758,-7.994255898605177,36.52557777647658,17.885082631321747,high,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q79,1.5865043420549063,-4.105225550581827,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q80,0.3123050175968826,-3.938009679770868,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q81,-6.015299829328886,-4.6543533640761465,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q82,-13.680337800224713,-9.271235620821635,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20251026
20251026_FJ_QZ_Q83,-6.395089770608247,-2.9473182910647386,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20251026
20251104_FJ_FQ_F178,-27.438705393217145,-5.9449458565697455,36.52557777647658,17.885082631321747,low,high_temperature,FJ_FQ,20251104
20251104_FJ_FQ_F179,-19.01153270446362,-4.640885048276051,36.52557777647658,17.885082631321747,high,high_temperature,FJ_FQ,20251104
20251107_XZ_YD_2,-17.504756549347956,-0.12701763682297795,36.52557777647658,17.885082631321747,low,high_stress,XZ_YD,20251107
20260527_XZ_GG_1,-4.68729660011712,-8.72324001617887,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_2,-0.5441413252212385,-7.29803120808952,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
20260527_XZ_GG_3,-3.2505382427426524,-4.501876049979982,36.52557777647658,17.885082631321747,low,high_stress,XZ_GG,20260527
