"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"P63104","High_vs_Control",-0.113238207166448,10.7482325970314,-0.811352444977825,0.417535524579338,0.766434070268018,-5.31008779348846,FALSE,0.139567222441221,518.586669375703,0.160948438908558,-0.387424853241454,"moderated_fit_95pct_CI","Not significant",461
"Q9UBS9","High_vs_Control",-0.113165626732093,7.97251842963129,-1.12561055187911,0.260863381515439,0.640544673104692,-5.03837248103633,FALSE,0.100537105434178,506.586669375703,0.0843553872971391,-0.310686640761325,"moderated_fit_95pct_CI","Not significant",462
"Q92930","High_vs_Control",-0.112912821041114,7.01645269655356,-0.997067044589417,0.319285524346311,0.697122013094898,-5.09646586931385,FALSE,0.113244963469443,435.586669375703,0.10966166621198,-0.335487308294208,"moderated_fit_95pct_CI","Not significant",463
"P07910","High_vs_Control",-0.112725492611146,8.38794334764666,-1.02256291576732,0.307000689306242,0.685730511627962,-5.13689473036754,FALSE,0.11023819744779,508.586669375703,0.103852808459151,-0.329303793681443,"moderated_fit_95pct_CI","Not significant",464
"Q8IUK5","High_vs_Control",-0.112581814722525,11.4501229134404,-1.40902573958829,0.159426878916313,0.56085645246921,-4.73692622821318,FALSE,0.0799004670811906,518.586669375703,0.0443865672917017,-0.269550196736752,"moderated_fit_95pct_CI","Not significant",465
"P25786","High_vs_Control",-0.112510037520202,8.67566390785367,-0.958372372105502,0.33833038055045,0.708271190816561,-5.19108095635086,FALSE,0.117396995984998,508.586669375703,0.118132720886921,-0.343152795927325,"moderated_fit_95pct_CI","Not significant",466
"P28906","High_vs_Control",-0.111985112838134,10.8771231873645,-1.15123210866973,0.250170349906315,0.631183473101203,-5.02096462194229,FALSE,0.0972741395890487,515.586669375703,0.0791173010906972,-0.303087526766965,"moderated_fit_95pct_CI","Not significant",467
"Q96PC5","High_vs_Control",-0.111831060590662,7.78206044247071,-1.04024722134372,0.298835734337264,0.676407827354892,-5.03264776793121,FALSE,0.107504310798548,411.586669375703,0.0994949368593747,-0.323157058040699,"moderated_fit_95pct_CI","Not significant",468
"Q96KP4","High_vs_Control",-0.111702531063123,7.2809326091025,-0.639506045765258,0.522800405459048,0.84202858311914,-5.38823344239262,FALSE,0.174670015714169,477.586669375703,0.231514196380882,-0.454919258507128,"moderated_fit_95pct_CI","Not significant",469
"P49747","High_vs_Control",-0.111605577479125,15.0549524769849,-1.27015491037814,0.204599040146773,0.601385677833053,-4.89745254438608,FALSE,0.0878676896551924,518.586669375703,0.0610148036068655,-0.284225958565116,"moderated_fit_95pct_CI","Not significant",470
"P04196","High_vs_Control",-0.110441364146027,16.6690913818707,-1.34544726560554,0.179068826637706,0.564361972304331,-4.81246823019963,FALSE,0.0820852418146029,518.586669375703,0.0508191148670922,-0.271701843159146,"moderated_fit_95pct_CI","Not significant",471
"P0DPH7;P0DPH8","High_vs_Control",-0.110303166863112,11.0208180644804,-0.722872092255015,0.470084351077701,0.807306538257992,-5.36881184919208,FALSE,0.152590158127448,518.586669375703,0.189467674378929,-0.410074008105153,"moderated_fit_95pct_CI","Not significant",472
"O43157","High_vs_Control",-0.109979336843027,12.5580045037599,-1.4037788250586,0.16098325801736,0.56085645246921,-4.74329136041271,FALSE,0.0783452028765543,518.586669375703,0.0439336524466699,-0.263892326132724,"moderated_fit_95pct_CI","Not significant",473
"P30990","High_vs_Control",-0.109734713419439,8.86237445889297,-1.16676206356084,0.243867590166407,0.630515481633067,-4.98504935997596,FALSE,0.0940506353836523,495.586669375703,0.0750524284648996,-0.294521855303778,"moderated_fit_95pct_CI","Not significant",474
"P26572","High_vs_Control",-0.109603915976168,8.8671349175869,-0.954568552239897,0.340241524040099,0.710198465026932,-5.20042843231599,FALSE,0.114820371694607,517.586669375703,0.115967348894502,-0.335175180846838,"moderated_fit_95pct_CI","Not significant",475
