"Protein","UniqueSampleID","Exposure","Log2_abundance"
"P13591","20260717_GZ_TH_149","Short exposure",12.6702569746602
"P13591","20260717_GZ_TH_150","Short exposure",13.2838263855279
"P16112","20250913_FJ_QZ_Q3","Short exposure",12.9711546206632
"P16112","20250913_FJ_QZ_Q4","Control",10.7795888192975
"P16112","20250913_FJ_QZ_Q12","Control",9.02206297464981
"P16112","20250913_FJ_QZ_Q13","Control",10.9354175001544
"P16112","20250913_FJ_QZ_Q14","Control",12.3065536291636
"P16112","20250913_FJ_QZ_Q15","Control",11.7923285018554
"P16112","20250913_FJ_QZ_Q16","Control",10.4468158822523
"P16112","20250913_FJ_QZ_Q18","Control",10.8425112892146
"P16112","20250913_FJ_QZ_Q20","Control",12.4503499273905
"P16112","20250913_FJ_QZ_Q21","Control",11.0946241200667
"P16112","20250913_FJ_QZ_Q22","Control",10.9622523006064
"P16112","20250913_FJ_QZ_Q23","Control",10.1028228024612
"P16112","20250913_FJ_QZ_Q25","Control",11.7474764560004
"P16112","20250913_FJ_QZ_Q26","Control",11.3147596894393
"P16112","20250913_FJ_QZ_Q27","Control",12.1414244297104
"P16112","20250913_FJ_QZ_Q28","Control",12.2596049257732
"P16112","20250913_FJ_QZ_Q29","Control",9.27608179733027
"P16112","20250913_FJ_QZ_Q31","Long exposure",9.63252956107328
"P16112","20250913_FJ_QZ_Q32","Long exposure",10.4374149221366
"P16112","20250913_FJ_QZ_Q33","Long exposure",11.0387351667097
"P16112","20250913_FJ_QZ_Q34","Long exposure",10.7573708823051
"P16112","20250913_FJ_QZ_Q36","Short exposure",11.2835011494956
"P16112","20250913_FJ_QZ_Q37","Long exposure",10.245395881288
"P16112","20250913_FJ_QZ_Q38","Short exposure",10.6014476568059
"P16112","20250913_FJ_QZ_Q39","Long exposure",11.0967973369238
"P16112","20250913_FJ_QZ_Q41","Long exposure",11.1943673157219
"P16112","20250913_FJ_QZ_Q42","Long exposure",10.977864480553
"P16112","20250913_FJ_QZ_Q44","Short exposure",11.1278734466903
"P16112","20250913_FJ_QZ_Q45","Short exposure",10.1824466399191
"P16112","20250913_FJ_QZ_Q48","Short exposure",10.8448690330142
"P16112","20250913_FJ_QZ_Q49","Short exposure",11.4540125682117
"P16112","20250913_FJ_QZ_Q50","Control",10.4046084883784
"P16112","20250913_FJ_QZ_Q52","Short exposure",11.2677908199053
"P16112","20250913_FJ_QZ_Q54","Control",8.54295037287459
"P16112","20250913_FJ_QZ_Q55","Control",12.0715880565792
"P16112","20250913_FJ_QZ_Q57","Control",11.0617027725142
"P16112","20250913_FJ_QZ_Q58","Short exposure",10.0681583154808
"P16112","20250913_FJ_QZ_Q59","Short exposure",11.5872284834796
"P16112","20250913_FJ_QZ_Q60","Short exposure",12.1779714877909
"P16112","20250913_FJ_QZ_Q61","Control",11.0997340132406
"P16112","20250913_FJ_QZ_Q62","Control",11.1450755886084
"P16112","20250913_FJ_QZ_Q63","Control",11.6190137384205
"P16112","20250913_FJ_QZ_Q65","Control",10.9605205329965
"P16112","20250913_FJ_QZ_Q66","Short exposure",12.3347964738218
"P16112","20250913_FJ_QZ_Q67","Short exposure",11.5227717560774
"P16112","20250913_FJ_QZ_Q68","Control",10.9814830565974
"P16112","20250913_FJ_QZ_Q69","Control",10.8868951374573
"P16112","20250913_FJ_QZ_Q70","Control",11.7431294058527
"P16112","20250913_FJ_QZ_Q71","Control",11.3516563894976
"P16112","20250913_FJ_QZ_Q72","Short exposure",10.6017263635204
"P16112","20250914_FJ_FQ_F47","Short exposure",10.9081187167873
"P16112","20250914_FJ_FQ_F51","Short exposure",12.3281145798208
"P16112","20250914_FJ_FQ_F53","Control",9.81848134450958
"P16112","20250914_FJ_FQ_F54","Short exposure",11.9247191911532
"P16112","20250914_FJ_FQ_F55","Long exposure",10.2686456496211
"P16112","20250914_FJ_FQ_F56","Control",11.5990272533942
"P16112","20250914_FJ_FQ_F57","Short exposure",11.9859674144306
"P16112","20250914_FJ_FQ_F58","Long exposure",11.8924591595457
"P16112","20250914_FJ_FQ_F62","Long exposure",10.7952228125405
"P16112","20250914_FJ_FQ_F66","Control",11.8617321204894
"P16112","20250914_FJ_FQ_F69","Long exposure",9.80989743394012
"P16112","20250914_FJ_FQ_F70","Control",13.0965422505187
"P16112","20250914_FJ_FQ_F71","Long exposure",10.7241649211478
"P16112","20250914_FJ_FQ_F72","Short exposure",11.1210942815141
"P16112","20250914_FJ_FQ_F74","Short exposure",11.0211589195317
"P16112","20250914_FJ_FQ_F75","Long exposure",11.4905905429899
"P16112","20250914_FJ_FQ_F77","Short exposure",9.82415184461531
"P16112","20250914_FJ_FQ_F79","Long exposure",11.0926755344189
"P16112","20250914_FJ_FQ_F81","Long exposure",10.2461720055233
"P16112","20250914_FJ_FQ_F83","Short exposure",11.844949559286
"P16112","20250914_FJ_FQ_F84","Short exposure",11.2838570403996
"P16112","20250914_FJ_FQ_F85","Long exposure",12.0039234319194
"P16112","20250914_FJ_FQ_F88","Long exposure",10.1198810240661
"P16112","20250914_FJ_FQ_F89","Long exposure",10.0973556032378
"P16112","20250914_FJ_FQ_F93","Short exposure",12.1396803067893
"P16112","20250914_FJ_FQ_F94","Control",12.0370062897571
"P16112","20250914_FJ_FQ_F102","Long exposure",9.65401393687748
"P16112","20250914_FJ_FQ_F105","Long exposure",11.3611609681987
"P16112","20250914_FJ_FQ_F106","Long exposure",10.9228364333677
"P16112","20250914_FJ_FQ_F107","Short exposure",10.8601996436055
"P16112","20250914_FJ_FQ_F110","Long exposure",12.4931353182016
"P16112","20250914_FJ_FQ_F111","Short exposure",10.4159480320036
"P16112","20250914_FJ_FQ_F118","Short exposure",11.9169413008939
"P16112","20250914_FJ_FQ_F121","Long exposure",10.1792457914337
"P16112","20250914_FJ_FQ_F122","Long exposure",10.1940301415739
"P16112","20250914_FJ_FQ_F123","Long exposure",12.5478045073207
"P16112","20250914_FJ_FQ_F124","Long exposure",10.757908378248
"P16112","20250914_FJ_FQ_F125","Long exposure",11.2172496822688
"P16112","20250914_FJ_FQ_F126","Long exposure",9.55943544263834
"P16112","20250914_FJ_FQ_F128","Short exposure",11.0458554608366
"P16112","20250914_FJ_FQ_F129","Long exposure",8.26308390732421
"P16112","20250914_FJ_FQ_F131","Control",10.974129564175
"P16112","20250914_FJ_FQ_F135","Long exposure",9.93873275816412
"P16112","20250914_FJ_FQ_F137","Control",10.8596639723367
"P16112","20250914_FJ_PT_P2","Control",12.2321093701966
"P16112","20250914_FJ_PT_P3","Control",12.3392663838144
"P16112","20250914_FJ_PT_P4","Short exposure",11.2798413619269
"P16112","20250914_FJ_PT_P6","Long exposure",11.0015593835499
"P16112","20250914_FJ_PT_P7","Control",11.8643658339282
"P16112","20250914_FJ_PT_P8","Short exposure",11.1260701475421
"P16112","20250914_FJ_PT_P9","Short exposure",11.0796280087009
"P16112","20250914_FJ_PT_P10","Short exposure",11.0679719466316
"P16112","20250914_FJ_PT_P11","Long exposure",13.0310282348892
"P16112","20250914_FJ_PT_P13","Short exposure",10.0809144418967
"P16112","20250914_FJ_PT_P15","Short exposure",12.0861383312199
"P16112","20250914_FJ_PT_P17","Long exposure",11.7439540444047
"P16112","20250914_FJ_PT_P18","Long exposure",11.1004406604594
"P16112","20250914_FJ_PT_P19","Long exposure",10.603006883477
"P16112","20250914_FJ_PT_P20","Short exposure",10.9310853659115
"P16112","20250914_FJ_PT_P21","Long exposure",10.9917918680308
"P16112","20250914_FJ_PT_P22","Short exposure",11.0617985077863
"P16112","20250914_FJ_PT_P23","Short exposure",10.5414473748379
"P16112","20250914_FJ_PT_P24","Long exposure",11.6581815131865
"P16112","20250914_FJ_PT_P25","Short exposure",8.85434233395985
"P16112","20250914_FJ_PT_P26","Long exposure",10.9024795438914
"P16112","20250914_FJ_PT_P27","Long exposure",12.4854605845128
"P16112","20250914_FJ_PT_P29","Long exposure",11.4000855495055
"P16112","20250914_FJ_PT_P30","Long exposure",11.5967344801118
"P16112","20250914_FJ_PT_P33","Long exposure",11.3212643643718
"P16112","20251001_FJ_FQ_F83","Short exposure",9.78689515205024
"P16112","20251001_FJ_FQ_F95","Long exposure",9.0822201985314
"P16112","20251001_FJ_FQ_F97","Long exposure",11.2985159908035
"P16112","20251001_FJ_FQ_F105","Long exposure",9.48701909717243
"P16112","20251001_FJ_FQ_F120","Long exposure",10.1899822654186
"P16112","20251001_FJ_FQ_F136","Control",10.5935913844142
"P16112","20251001_FJ_FQ_F141","Control",11.4870713703635
"P16112","20251001_FJ_FQ_F147","Long exposure",11.1213583450003
"P16112","20251001_FJ_FQ_F150","Control",10.0047468147114
"P16112","20251001_FJ_FQ_F154","Long exposure",11.0716063860425
"P16112","20251001_FJ_FQ_F158","Long exposure",9.20224057809847
"P16112","20251001_FJ_FQ_F163","Control",9.86318884982113
"P16112","20251001_FJ_FQ_F165","Control",10.3760401806796
"P16112","20251001_FJ_FQ_F168","Long exposure",10.3756411042429
"P16112","20251001_FJ_FQ_F170","Control",11.5632949743782
"P16112","20251001_FJ_FQ_F173","Short exposure",11.0112479038592
"P16112","20251001_FJ_FQ_F174","Short exposure",12.8482079138359
"P16112","20251001_FJ_FQ_F175","Short exposure",10.1652394728309
"P16112","20251001_FJ_FQ_F176","Short exposure",12.1871582785119
"P16112","20251001_FJ_FQ_F177","Short exposure",10.763398395321
"P16112","20251001_FJ_FQ_F180","Short exposure",11.6162303519665
"P16112","20251001_FJ_FQ_F183","Short exposure",12.0379235896732
"P16112","20251001_FJ_FQ_F185","Short exposure",12.0094179197274
"P16112","20251001_XZ_YA_1","Short exposure",12.4700928273926
"P16112","20251001_XZ_YA_2","Short exposure",10.8969378521259
"P16112","20251001_XZ_YA_3","Short exposure",10.6135587157641
"P16112","20251001_XZ_YA_4","Short exposure",9.31745056805753
"P16112","20251001_XZ_YA_5","Short exposure",11.1531595571032
"P16112","20251001_XZ_YA_6","Short exposure",11.1934254960751
"P16112","20251001_XZ_YA_7","Short exposure",11.5566026431077
"P16112","20251001_XZ_YA_8","Short exposure",10.8250449484755
"P16112","20251001_XZ_YA_9","Short exposure",12.1165773280872
"P16112","20251001_XZ_YA_10","Short exposure",11.7975945430467
"P16112","20251001_XZ_YA_11","Short exposure",10.5744493984515
"P16112","20251001_XZ_YA_12","Short exposure",11.3488105347341
"P16112","20251001_XZ_YA_13","Short exposure",11.7239641845688
"P16112","20251001_XZ_YA_14","Short exposure",11.6820406593113
"P16112","20251001_XZ_YA_15","Short exposure",11.6641346360179
"P16112","20251001_XZ_YA_16","Short exposure",12.0566238246616
"P16112","20251001_XZ_YA_17","Short exposure",11.3812761208255
"P16112","20251001_XZ_YA_18","Short exposure",11.6151912590491
"P16112","20251001_XZ_YA_19","Short exposure",12.1296193168449
"P16112","20251001_XZ_YA_20","Control",10.4866931446003
"P16112","20251001_XZ_YA_21","Control",10.4790423362475
"P16112","20251001_XZ_YA_22","Long exposure",7.41085475704665
"P16112","20251001_XZ_YB_2","Control",11.8130760888063
"P16112","20251001_XZ_YB_4","Control",13.4348919871343
"P16112","20251001_XZ_YB_6","Control",11.7151474861226
"P16112","20251001_XZ_YB_9","Control",11.7722852722643
"P16112","20251001_XZ_YB_10","Control",12.1818330254579
"P16112","20251001_XZ_YB_11","Control",12.0288176356106
"P16112","20251001_XZ_YB_12","Control",11.8750420190733
"P16112","20251001_XZ_YB_14","Control",11.0481974853781
"P16112","20251001_XZ_YB_15","Control",10.0424656246776
"P16112","20251001_XZ_YB_19","Control",12.1613930254426
"P16112","20251001_XZ_YC_1","Control",10.6488012457393
"P16112","20251001_XZ_YC_2","Control",11.6885408084041
"P16112","20251001_XZ_YC_3","Long exposure",11.6149982407229
"P16112","20251001_XZ_YC_4","Control",12.3249032143069
"P16112","20251001_XZ_YC_5","Long exposure",10.7573218426164
"P16112","20251001_XZ_YC_6","Short exposure",10.340081944247
"P16112","20251001_XZ_YC_7","Short exposure",11.6694897766648
"P16112","20251001_XZ_YC_8","Control",11.4303610480115
"P16112","20251001_XZ_YC_9","Short exposure",9.40139126354381
"P16112","20251001_XZ_YC_10","Long exposure",11.9059441513408
"P16112","20251001_XZ_YC_11","Long exposure",10.6045280056201
"P16112","20251001_XZ_YC_12","Long exposure",12.0718094674586
"P16112","20251001_XZ_YC_13","Long exposure",10.5131510871601
"P16112","20251001_XZ_YC_14","Long exposure",11.1865607194879
"P16112","20251001_XZ_YC_15","Long exposure",11.6762736951975
"P16112","20251001_XZ_YC_16","Long exposure",11.8664484823816
"P16112","20251001_XZ_YC_17","Long exposure",11.1542083916461
"P16112","20251001_XZ_YC_18","Short exposure",12.2973996590545
"P16112","20251001_XZ_YC_19","Long exposure",12.2350763849176
"P16112","20251001_XZ_YC_20","Short exposure",11.3065981277363
"P16112","20251001_XZ_YC_21","Long exposure",10.6563286213894
"P16112","20251001_XZ_YC_22","Long exposure",10.7069433382606
"P16112","20251001_XZ_YC_23","Short exposure",11.1367583650397
"P16112","20251001_XZ_YC_24","Long exposure",11.142327879519
"P16112","20251001_XZ_YC_25","Long exposure",10.7788529692881
"P16112","20251001_XZ_YC_26","Long exposure",11.1413497404088
"P16112","20251001_XZ_YC_27","Long exposure",9.34363737630409
"P16112","20251001_XZ_YC_28","Long exposure",10.4846176430318
"P16112","20251001_XZ_YC_29","Long exposure",9.98467286611004
"P16112","20251001_XZ_YC_30","Short exposure",11.8012027303545
"P16112","20251001_XZ_YC_31","Control",11.015505571909
"P16112","20251001_XZ_YC_32","Long exposure",11.9158008927921
"P16112","20251001_XZ_YC_33","Long exposure",10.9853222834985
"P16112","20251001_XZ_YC_34","Control",12.9976891972717
"P16112","20251001_XZ_YD_1","Short exposure",10.9598692244275
"P16112","20251001_XZ_YD_3","Control",10.0009992170558
"P16112","20251001_XZ_YD_4","Control",10.4505132949815
"P16112","20251001_XZ_YD_5","Short exposure",9.69036208561303
"P16112","20251001_XZ_YD_6","Control",9.24918971207336
"P16112","20251001_XZ_YD_7","Long exposure",9.16246509032024
"P16112","20251001_XZ_YD_8","Long exposure",9.57407919378158
"P16112","20251001_XZ_YD_9","Long exposure",8.3277247695751
"P16112","20251001_XZ_YD_10","Long exposure",10.8400949266835
"P16112","20251001_XZ_YD_11","Long exposure",10.7715778241609
"P16112","20251001_XZ_YD_12","Control",11.4150766248014
"P16112","20251001_XZ_YD_13","Control",11.1824824058347
"P16112","20251001_XZ_YD_14","Control",11.0296249146309
"P16112","20251001_XZ_YD_15","Short exposure",11.4824497845389
"P16112","20251001_XZ_YD_16","Long exposure",11.8324652208635
"P16112","20251001_XZ_YD_17","Short exposure",10.9440252374333
"P16112","20251001_XZ_YD_18","Long exposure",11.2926576636739
"P16112","20251001_XZ_YD_19","Control",9.69856563682986
"P16112","20251001_XZ_YD_20","Control",10.7701460540476
"P16112","20251001_XZ_YD_21","Control",10.2232699538487
"P16112","20251001_XZ_YD_22","Control",10.695773407939
"P16112","20251001_XZ_YD_23","Short exposure",11.4194151615677
"P16112","20251001_XZ_YD_24","Short exposure",9.67460855681673
"P16112","20251001_XZ_YD_25","Short exposure",9.43172929622177
"P16112","20251001_XZ_YD_26","Short exposure",10.0508780945962
"P16112","20251001_XZ_YD_27","Short exposure",11.7021640172487
"P16112","20251001_XZ_YD_28","Short exposure",11.9722368652333
"P16112","20251026_FJ_PT_P31","Control",11.9057848050424
"P16112","20251026_FJ_QZ_Q73","Control",10.8654399127275
"P16112","20251026_FJ_QZ_Q74","Short exposure",10.3712697565662
"P16112","20251026_FJ_QZ_Q75","Short exposure",10.597220338184
"P16112","20251026_FJ_QZ_Q76","Long exposure",10.4696564723186
"P16112","20251026_FJ_QZ_Q77","Long exposure",10.3665624779748
"P16112","20251026_FJ_QZ_Q78","Long exposure",10.4824467070729
"P16112","20251026_FJ_QZ_Q79","Control",11.2762618783266
"P16112","20251026_FJ_QZ_Q80","Short exposure",12.0119722891727
"P16112","20251026_FJ_QZ_Q81","Short exposure",11.6165413282271
"P16112","20251026_FJ_QZ_Q82","Control",12.707486469328
"P16112","20251026_FJ_QZ_Q83","Control",10.6119326503755
"P16112","20251104_FJ_FQ_F178","Short exposure",13.241833353692
"P16112","20251104_FJ_FQ_F179","Long exposure",11.5135464150873
"P16112","20251107_XZ_YD_2","Short exposure",11.3388009775459
"P16112","20260527_XZ_GG_1","Short exposure",11.5076595273254
"P16112","20260527_XZ_GG_2","Short exposure",10.7901472138718
"P16112","20260527_XZ_GG_3","Short exposure",11.1312237980036
"P16112","20260527_XZ_GG_4","Short exposure",11.0989891238274
"P16112","20260527_XZ_GG_5","Short exposure",10.4229039979293
"P16112","20260527_XZ_GG_6","Short exposure",11.948774473581
"P16112","20260527_XZ_GG_7","Short exposure",10.2671387181752
"P16112","20260527_XZ_GG_8","Short exposure",10.5088302465471
"P16112","20260527_XZ_GG_9","Short exposure",10.952716900763
"P16112","20260527_XZ_GG_10","Short exposure",10.9483334529611
"P16112","20260527_XZ_GG_11","Short exposure",12.2105118697554
"P16112","20260527_XZ_GG_12","Short exposure",11.3800055903629
"P16112","20260527_XZ_GG_13","Short exposure",10.968684720473
"P16112","20260527_XZ_GG_14","Short exposure",10.9469346445192
"P16112","20260527_XZ_GG_15","Short exposure",12.5297396076096
"P16112","20260527_XZ_GG_16","Short exposure",11.1513843563864
"P16112","20260527_XZ_GG_17","Short exposure",10.7158501632516
"P16112","20260527_XZ_GG_18","Short exposure",11.1063886566612
"P16112","20260527_XZ_GG_19","Short exposure",11.1128206308905
"P16112","20260527_XZ_GG_20","Short exposure",11.4757314521984
"P16112","20260527_XZ_GG_21","Short exposure",10.677922293947
"P16112","20260527_XZ_GG_22","Short exposure",10.704411437484
"P16112","20260527_XZ_GG_23","Short exposure",9.07097093786186
"P16112","20260527_XZ_GG_24","Short exposure",10.6169681943976
"P16112","20260527_XZ_GG_25","Short exposure",10.8194616804035
"P16112","20260527_XZ_GG_26","Short exposure",10.3490974792634
"P16112","20260527_XZ_GG_27","Short exposure",10.7418064112907
"P16112","20260527_XZ_GG_28","Short exposure",10.3487629977064
"P16112","20260527_XZ_GG_29","Short exposure",10.4097497161247
"P16112","20260527_XZ_GG_30","Short exposure",11.4193088086004
"P16112","20260527_XZ_GG_31","Long exposure",11.4327560967183
"P16112","20260527_XZ_GG_32","Long exposure",11.3549558025122
"P16112","20260527_XZ_GG_33","Long exposure",12.600930223514
"P16112","20260527_XZ_GG_34","Long exposure",10.1740061428428
"P16112","20260527_XZ_GG_35","Long exposure",11.8393558578064
"P16112","20260527_XZ_GG_36","Long exposure",11.0156489962897
"P16112","20260527_XZ_GG_37","Long exposure",10.6044512014306
"P16112","20260527_XZ_GG_38","Long exposure",10.6992569453153
"P16112","20260527_XZ_GG_39","Long exposure",11.3637392213179
"P16112","20260527_XZ_GG_40","Long exposure",11.1301788568112
"P16112","20260527_XZ_GG_41","Long exposure",10.6922142763706
"P16112","20260527_XZ_GG_42","Long exposure",11.0716949206177
"P16112","20260527_XZ_GG_43","Long exposure",11.2473588086205
"P16112","20260527_XZ_GG_44","Long exposure",8.88722228916552
"P16112","20260527_XZ_GG_46","Long exposure",10.4940694036461
"P16112","20260527_XZ_GG_47","Long exposure",8.70496987096278
"P16112","20260527_XZ_GG_50","Long exposure",11.5583124504617
"P16112","20260527_XZ_GG_51","Long exposure",8.45653615443657
"P16112","20260527_XZ_GG_52","Long exposure",10.746679350976
"P16112","20260527_XZ_GG_53","Long exposure",10.3869860148459
"P16112","20260527_XZ_GG_55","Long exposure",10.3197553506132
"P16112","20260527_XZ_GG_56","Long exposure",10.5680528283869
"P16112","20260527_XZ_GG_59","Long exposure",10.6450526927261
"P16112","20260527_XZ_GG_60","Control",11.1378381006503
"P16112","20260527_XZ_GG_62","Control",10.2754914057775
"P16112","20260527_XZ_GG_64","Control",11.809491231342
"P16112","20260527_XZ_GG_65","Control",10.9296055298182
"P16112","20260527_XZ_GG_66","Control",10.3442448350438
"P16112","20260527_XZ_GG_68","Control",11.4270241581735
"P16112","20260527_XZ_GG_69","Control",11.4493028280712
"P16112","20260527_XZ_GG_71","Control",10.4381097082591
"P16112","20260527_XZ_GG_72","Control",10.6846837812963
"P16112","20260527_XZ_GG_73","Control",10.562900823741
"P16112","20260527_XZ_GG_74","Control",8.95611990163507
"P16112","20260527_XZ_GG_75","Control",9.71370219916081
"P16112","20260527_XZ_GG_76","Control",10.3403637021556
"P16112","20260527_XZ_GG_77","Control",9.30017099196042
"P16112","20260527_XZ_GG_78","Control",10.880992377861
"P16112","20260527_XZ_GG_79","Control",10.4167100495705
"P16112","20260527_XZ_GG_80","Control",9.99398269444854
"P16112","20260527_XZ_GG_81","Short exposure",11.1150924012244
"P16112","20260527_XZ_GG_82","Short exposure",11.2089174983303
"P16112","20260527_XZ_GG_83","Short exposure",9.77635893170878
"P16112","20260527_XZ_GG_84","Short exposure",10.4312911286077
"P16112","20260527_XZ_GG_85","Short exposure",10.2070299644029
"P16112","20260527_XZ_GG_86","Short exposure",10.5223733206513
"P16112","20260527_XZ_GG_87","Short exposure",11.0618169620482
"P16112","20260527_XZ_GG_88","Short exposure",10.7678464039864
"P16112","20260527_XZ_GG_89","Short exposure",10.6202310141702
"P16112","20260527_XZ_GG_92","Short exposure",10.5854699895827
"P16112","20260527_XZ_GG_93","Short exposure",11.6513532812865
"P16112","20260527_XZ_GG_94","Short exposure",11.0234511614618
"P16112","20260527_XZ_GG_95","Short exposure",10.7151066283628
"P16112","20260527_XZ_GG_96","Short exposure",10.5941441536935
"P16112","20260527_XZ_GG_97","Short exposure",9.71392376612959
"P16112","20260527_XZ_GG_98","Short exposure",10.4875969419757
"P16112","20260527_XZ_GG_99","Short exposure",10.9511077044282
"P16112","20260527_XZ_GG_100","Short exposure",9.69552737172354
"P16112","20260527_XZ_GG_101","Short exposure",10.4533910924016
"P16112","20260527_XZ_GG_102","Short exposure",11.1516420050819
"P16112","20260527_XZ_GG_103","Short exposure",11.524885884004
"P16112","20260527_XZ_GG_104","Short exposure",10.9126638828997
"P16112","20260527_XZ_GG_105","Short exposure",10.4911260915703
"P16112","20260527_XZ_GG_106","Short exposure",10.9509829834592
"P16112","20260527_XZ_GG_121","Control",10.6577123811053
"P16112","20260527_XZ_GG_122","Control",10.7333693612159
"P16112","20260527_XZ_GG_123","Long exposure",9.53763870472013
"P16112","20260527_XZ_GG_124","Long exposure",11.1070671425875
"P16112","20260527_XZ_GG_125","Control",11.635994047943
"P16112","20260527_XZ_GG_126","Control",9.62664237106071
"P16112","20260527_XZ_GG_128","Control",9.6859214272045
"P16112","20260527_XZ_GG_129","Control",10.5648795694605
"P16112","20260527_XZ_GG_130","Control",10.5752355805223
"P16112","20260527_XZ_GG_131","Control",11.0660185474961
"P16112","20260527_XZ_GG_132","Control",11.1582583494315
"P16112","20260527_XZ_GG_135","Control",10.9766384111797
"P16112","20260527_XZ_GG_136","Control",10.454320883594
"P16112","20260527_XZ_GG_137","Control",10.3406003145505
"P16112","20260527_XZ_GG_138","Short exposure",10.3776146004406
"P16112","20260527_XZ_GG_139","Short exposure",10.9839717685378
"P16112","20260527_XZ_GG_140","Long exposure",10.2157693739333
"P16112","20260527_XZ_GG_141","Long exposure",10.9485742532056
"P16112","20260527_XZ_GG_142","Long exposure",8.4357189606343
"P16112","20260527_XZ_GG_143","Short exposure",11.0998713904835
"P16112","20260527_XZ_GG_144","Long exposure",11.0632981351078
"P16112","20260527_XZ_GG_145","Long exposure",9.64711483883377
"P16112","20260527_XZ_GG_146","Short exposure",10.3916015352946
"P16112","20260527_XZ_GG_147","Long exposure",10.9362001128483
"P16112","20260527_XZ_GG_148","Long exposure",9.99359561853797
"P16112","20260527_XZ_GG_149","Long exposure",10.0350341487815
"P16112","20260527_XZ_GG_150","Long exposure",10.1139691205929
"P16112","20260527_XZ_GG_151","Short exposure",10.9204267325847
"P16112","20260527_XZ_GG_152","Control",9.02253713985518
"P16112","20260527_XZ_GG_153","Long exposure",9.28471341828458
"P16112","20260527_XZ_GG_154","Short exposure",8.63845116059269
"P16112","20260527_XZ_GG_155","Long exposure",10.6289511982745
"P16112","20260527_XZ_GG_156","Long exposure",10.8955888719253
"P16112","20260527_XZ_GG_157","Long exposure",10.3968066144756
"P16112","20260527_XZ_GG_158","Short exposure",10.7593337458681
"P16112","20260527_XZ_GG_159","Long exposure",10.3163838792403
"P16112","20260527_XZ_GG_160","Long exposure",9.52934726280147
"P16112","20260527_XZ_GG_161","Short exposure",11.0743709759234
"P16112","20260527_XZ_GG_162","Long exposure",10.2636061921519
"P16112","20260527_XZ_GG_163","Short exposure",10.7171377431127
"P16112","20260527_XZ_GG_164","Short exposure",9.6265620565826
"P16112","20260527_XZ_GG_165","Long exposure",9.93891371566162
"P16112","20260527_XZ_GG_166","Short exposure",10.2855684415426
"P16112","20260527_XZ_GG_167","Long exposure",9.4792760172074
"P16112","20260527_XZ_GG_168","Long exposure",9.26152452557846
"P16112","20260527_XZ_GG_169","Long exposure",9.16210638929852
"P16112","20260527_XZ_GG_170","Short exposure",9.30432945569539
"P16112","20260527_XZ_GG_171","Long exposure",10.7725198702164
"P16112","20260717_GZ_TH_1","Control",8.97510407340096
"P16112","20260717_GZ_TH_2","Control",9.8380250407747
"P16112","20260717_GZ_TH_3","Control",10.1204513141193
"P16112","20260717_GZ_TH_4","Control",10.0199088114882
"P16112","20260717_GZ_TH_6","Long exposure",9.58993396942714
"P16112","20260717_GZ_TH_7","Long exposure",10.8865942374672
"P16112","20260717_GZ_TH_8","Long exposure",9.19454616792233
"P16112","20260717_GZ_TH_9","Long exposure",8.70900901110302
"P16112","20260717_GZ_TH_10","Long exposure",9.34576446145762
"P16112","20260717_GZ_TH_11","Long exposure",9.01588698464876
"P16112","20260717_GZ_TH_12","Short exposure",9.31746119508055
"P16112","20260717_GZ_TH_13","Short exposure",8.75644087917363
"P16112","20260717_GZ_TH_14","Long exposure",9.23192003132744
"P16112","20260717_GZ_TH_15","Short exposure",9.32162688742815
"P16112","20260717_GZ_TH_16","Short exposure",10.0696139855869
"P16112","20260717_GZ_TH_17","Short exposure",9.63135282210954
"P16112","20260717_GZ_TH_18","Short exposure",10.3179873418478
"P16112","20260717_GZ_TH_19","Short exposure",10.0174683800425
"P16112","20260717_GZ_TH_20","Short exposure",10.5009903927591
"P16112","20260717_GZ_TH_21","Long exposure",8.67067137507155
"P16112","20260717_GZ_TH_22","Short exposure",9.74566078488738
"P16112","20260717_GZ_TH_23","Control",9.63296103933795
"P16112","20260717_GZ_TH_24","Control",9.33228354607161
"P16112","20260717_GZ_TH_25","Long exposure",8.69460008488944
"P16112","20260717_GZ_TH_26","Long exposure",9.11461101155691
"P16112","20260717_GZ_TH_27","Long exposure",9.82370221880199
"P16112","20260717_GZ_TH_28","Long exposure",9.65905821983042
"P16112","20260717_GZ_TH_29","Long exposure",9.36718316303298
"P16112","20260717_GZ_TH_30","Long exposure",9.3541024589745
"P16112","20260717_GZ_TH_31","Long exposure",10.2486346775882
"P16112","20260717_GZ_TH_32","Long exposure",9.67662719415471
"P16112","20260717_GZ_TH_33","Long exposure",11.1198172401028
"P16112","20260717_GZ_TH_35","Long exposure",9.27304529972918
"P16112","20260717_GZ_TH_36","Control",9.22916279820469
"P16112","20260717_GZ_TH_37","Control",9.30194658729996
"P16112","20260717_GZ_TH_38","Long exposure",6.62880238900883
"P16112","20260717_GZ_TH_39","Long exposure",9.76099976811777
"P16112","20260717_GZ_TH_40","Long exposure",9.37127175096623
"P16112","20260717_GZ_TH_41","Long exposure",9.61148785686956
"P16112","20260717_GZ_TH_42","Control",10.8893421408736
"P16112","20260717_GZ_TH_43","Control",9.76177754069199
"P16112","20260717_GZ_TH_44","Control",10.2639771932452
"P16112","20260717_GZ_TH_45","Control",8.59486707181336
