"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"Q08431","Low_vs_Control",0.196567263325031,7.06597142600765,2.01208589871473,0.0448900504377028,0.267105113392804,-3.99602219537607,FALSE,0.0976932761422331,394.586669375703,0.388631677126458,0.00450284952360369,"moderated_fit_95pct_CI","Not significant",1080
"P05546","Low_vs_Control",0.197151138130042,16.0905144451672,2.33961390284638,0.0196822069675806,0.190031565397835,-3.42025469759435,FALSE,0.0842665270069508,518.586669375703,0.362696858767675,0.0316054174924086,"moderated_fit_95pct_CI","Not significant",1081
"P06744","Low_vs_Control",0.197494885469917,7.33467484437811,1.0784865565179,0.281387350132073,0.595378314746159,-5.37195533342033,FALSE,0.183122250598623,455.586669375703,0.557363926756722,-0.162374155816888,"moderated_fit_95pct_CI","Not significant",1082
"O60936","Low_vs_Control",0.197600279014451,7.35426570705628,1.63982668940965,0.1017871150468,0.373306196872407,-4.63588181014368,FALSE,0.120500709185059,421.586669375703,0.434457305198093,-0.0392567471691906,"moderated_fit_95pct_CI","Not significant",1083
"P36383","Low_vs_Control",0.198101418369614,10.3237257584624,1.18853548476998,0.2352686034994,0.553585861898549,-5.25645943726084,FALSE,0.166676906922937,436.586669375703,0.525690294835615,-0.129487458096387,"moderated_fit_95pct_CI","Not significant",1084
"P41218","Low_vs_Control",0.198102160703017,7.38365890636647,0.929152941140205,0.353299710181181,0.671035476026244,-5.5241198716921,FALSE,0.213207268611685,457.586669375703,0.617088940748221,-0.220884619342187,"moderated_fit_95pct_CI","Not significant",1085
"P08709","Low_vs_Control",0.198150972700521,9.82365052615428,2.33840598166205,0.0197452602819229,0.190031565397835,-3.42287657916065,FALSE,0.0847376265090132,518.586669375703,0.364622191389765,0.0316797540112767,"moderated_fit_95pct_CI","Not significant",1086
"Q9NZ53","Low_vs_Control",0.198565335743357,8.53113110112218,2.02179630778654,0.043711405595267,0.266905612791851,-4.06392962311517,FALSE,0.0982123347335349,517.586669375703,0.391509150893763,0.00562152059295093,"moderated_fit_95pct_CI","Not significant",1087
"Q9BWP8","Low_vs_Control",0.198662943527445,13.8883739953902,1.81477290830616,0.0701364108916486,0.320304500696255,-4.4341836344556,FALSE,0.109469864035423,518.586669375703,0.413721854503485,-0.0163959674485948,"moderated_fit_95pct_CI","Not significant",1088
"Q9UNW1","Low_vs_Control",0.198893281347257,10.2503186421278,2.10960817753333,0.035370672126305,0.235217975902091,-3.89557261102897,FALSE,0.0942797261905826,518.586669375703,0.384110422341466,0.0136761403530476,"moderated_fit_95pct_CI","Not significant",1089
"Q96PL5","Low_vs_Control",0.198894564487003,7.09352915068074,1.49408750906294,0.13589903606472,0.432062724510126,-4.86591793548122,FALSE,0.133121094501182,422.586669375703,0.460556524591152,-0.0627673956171458,"moderated_fit_95pct_CI","Not significant",1090
"P30050","Low_vs_Control",0.199007667746901,7.46031952050682,1.4511868573604,0.147506585009689,0.450159580674178,-4.90002620214037,FALSE,0.137134419828527,402.586669375703,0.4685966597235,-0.0705813242296983,"moderated_fit_95pct_CI","Not significant",1091
"P01780","Low_vs_Control",0.199627302624274,14.6375811353363,1.31842414211696,0.187943690589418,0.500020876262013,-5.1601226565098,FALSE,0.151413567339367,518.586669375703,0.497086673620337,-0.0978320683717891,"moderated_fit_95pct_CI","Not significant",1092
"P15907","Low_vs_Control",0.199784231582571,9.24805423601795,1.86615154023109,0.0625844184775616,0.310539986494198,-4.34606007098507,FALSE,0.107056810379842,518.586669375703,0.410102580433421,-0.0105341172682794,"moderated_fit_95pct_CI","Not significant",1093
"P05019","Low_vs_Control",0.199987132022052,9.16828486185053,2.58319963065715,0.0100680251202461,0.150162651254739,-2.85870240412165,FALSE,0.0774183805419548,506.586669375703,0.352087761566827,0.0478865024772767,"moderated_fit_95pct_CI","Not significant",1094
"Q08174","Low_vs_Control",0.200087812179589,9.56417662809902,1.8556735720246,0.0640672339924854,0.311431910322794,-4.3642285767842,FALSE,0.107824897221167,518.586669375703,0.411915105259848,-0.0117394809006698,"moderated_fit_95pct_CI","Not significant",1095
"Q9NPH3","Low_vs_Control",0.200756518449474,8.44718366395668,1.58434056566447,0.113742741241063,0.390741559469681,-4.7848996188304,FALSE,0.126712982549479,504.586669375703,0.449706538133439,-0.0481935012344912,"moderated_fit_95pct_CI","Not significant",1096
"P08571","Low_vs_Control",0.201546818550558,12.3595402191225,2.41075138043644,0.0162665126239009,0.180984514544766,-3.26351231777611,FALSE,0.0836033197724725,518.586669375703,0.365789636084629,0.0373040010164873,"moderated_fit_95pct_CI","Not significant",1097
"Q92743","Low_vs_Control",0.202210365595747,10.3821006219859,2.14764460659394,0.0322047425691655,0.22667893815078,-3.82029414394396,FALSE,0.0941544820660259,518.586669375703,0.387181458371384,0.0172392728201103,"moderated_fit_95pct_CI","Not significant",1098
"Q01973","Low_vs_Control",0.20224217267222,9.27094987607461,1.07188017797464,0.284388517352695,0.59796647197033,-5.32621300839772,FALSE,0.188679832716344,420.586669375703,0.573115093580786,-0.168630748236346,"moderated_fit_95pct_CI","Not significant",1099
"P20810","Low_vs_Control",0.202295271345028,7.70905480461621,1.27666895274058,0.202404052022504,0.517375063458593,-5.15096583465152,FALSE,0.15845554237907,432.586669375703,0.513733780269047,-0.109143237578991,"moderated_fit_95pct_CI","Not significant",1100
"O75874","Low_vs_Control",0.202499159207782,8.12115255390187,1.7534067937938,0.0801264225800998,0.338941858347679,-4.5333614100124,FALSE,0.115488978327523,515.586669375703,0.429386003273465,-0.0243876848579014,"moderated_fit_95pct_CI","Not significant",1101
"Q92765","Low_vs_Control",0.202720214742493,8.10868573676018,1.75412627149066,0.0800932140601947,0.338941858347679,-4.48160988118047,FALSE,0.115567629330482,447.586669375703,0.429842761950901,-0.0244023324659155,"moderated_fit_95pct_CI","Not significant",1102
"P07358","Low_vs_Control",0.202910420837423,12.6829791610266,2.50604057449657,0.0125143126809315,0.156172016176314,-3.04637665637204,FALSE,0.0809685297606106,518.586669375703,0.361977064311223,0.0438437773636234,"moderated_fit_95pct_CI","Not significant",1103
"P36915","Low_vs_Control",0.203376573820946,6.89470262497097,1.15310545143442,0.249592696175284,0.567220168487096,-5.21429749243845,FALSE,0.176372918511445,379.586669375703,0.550166868329405,-0.143413720687513,"moderated_fit_95pct_CI","Not significant",1104
"P25774","Low_vs_Control",0.203463011204844,7.74668522773546,1.76595995673988,0.078087301815715,0.337242408502632,-4.44655722143255,FALSE,0.115213830544864,445.586669375703,0.429893000884855,-0.0229669784751673,"moderated_fit_95pct_CI","Not significant",1105
"P49257","Low_vs_Control",0.203835749752519,7.8521838951863,1.80759951087171,0.0712862553867133,0.323495222229578,-4.42609710619902,FALSE,0.112765990766517,486.586669375703,0.425404148692992,-0.0177326491879543,"moderated_fit_95pct_CI","Not significant",1106
"P13929","Low_vs_Control",0.20385602838293,8.25455558862086,1.38388586917217,0.16699102080578,0.471807821288017,-5.07442545006074,FALSE,0.147306965786763,516.586669375703,0.493250400340431,-0.0855383435745711,"moderated_fit_95pct_CI","Not significant",1107
"Q08378","Low_vs_Control",0.203909127613366,10.9803317747758,1.99843600023346,0.046276552097848,0.270551405858544,-4.05696703530607,FALSE,0.102034354660117,445.586669375703,0.404437464909645,0.0033807903170871,"moderated_fit_95pct_CI","Not significant",1108
"Q6UWD8","Low_vs_Control",0.203985319040431,7.21463163009614,2.15973400660995,0.0313382797178159,0.224764391615882,-3.74676120768112,FALSE,0.094449278668635,435.586669375703,0.389618296676284,0.0183523414045782,"moderated_fit_95pct_CI","Not significant",1109
"P22792","Low_vs_Control",0.204922740322528,13.3147089201418,1.72516232408092,0.0850939910075121,0.348500404282969,-4.58207110281202,FALSE,0.118784613750304,518.586669375703,0.438280933455787,-0.0284354528107306,"moderated_fit_95pct_CI","Not significant",1110
"Q01082","Low_vs_Control",0.205184063965456,8.15928146362381,0.910855682769008,0.362817830057585,0.679217713188742,-5.56617769172786,FALSE,0.225265174107159,491.586669375703,0.647785400055499,-0.237417272124587,"moderated_fit_95pct_CI","Not significant",1111
"O60245","Low_vs_Control",0.205753032778407,6.86650584901509,1.66627964027741,0.0963782710687857,0.369082273906121,-4.61541895586168,FALSE,0.123480493792838,434.586669375703,0.448446243584821,-0.0369401780280069,"moderated_fit_95pct_CI","Not significant",1112
"Q68DL7","Low_vs_Control",0.206188820680598,10.9679462209372,1.15845958780222,0.247267856369177,0.56552170021276,-5.28783356424084,FALSE,0.177985337470228,467.586669375703,0.55593897134665,-0.143561329985454,"moderated_fit_95pct_CI","Not significant",1113
"Q9BXR6","Low_vs_Control",0.20638602840614,9.66104560175177,1.85749881620925,0.0638090517170846,0.311231905313943,-4.3605238142715,FALSE,0.11110964195785,516.586669375703,0.424668340319079,-0.0118962835067992,"moderated_fit_95pct_CI","Not significant",1114
"Q8IWU5","Low_vs_Control",0.206392682243828,7.55484870945816,1.80089855699838,0.0723979455135147,0.324433293332438,-4.41403169304176,FALSE,0.114605390426782,443.586669375703,0.43162966900481,-0.018844304517154,"moderated_fit_95pct_CI","Not significant",1115
"Q504Y2","Low_vs_Control",0.206479764331248,7.74771695121705,1.77080195953911,0.0772209220988396,0.334546230482586,-4.48623492481269,FALSE,0.116602403345538,485.586669375703,0.435587319803074,-0.022627791140578,"moderated_fit_95pct_CI","Not significant",1116
"O15498","Low_vs_Control",0.206514479476104,7.17229631763539,1.75153786569309,0.0805321434651914,0.339656158026719,-4.50277902419631,FALSE,0.117904661681057,451.586669375703,0.438224380876156,-0.0251954219239485,"moderated_fit_95pct_CI","Not significant",1117
"P49747","Low_vs_Control",0.20653404363731,15.0549524769849,2.35814780908811,0.0187366193313476,0.189625070543279,-3.37985952400933,FALSE,0.087583162871023,518.586669375703,0.378595457916443,0.0344726293581769,"moderated_fit_95pct_CI","Not significant",1118
"P13667","Low_vs_Control",0.206748947820476,7.92200205303779,1.78829994815829,0.074316976919612,0.329939767500692,-4.47547694022986,FALSE,0.115612007948331,513.586669375703,0.433879573983176,-0.0203816783422238,"moderated_fit_95pct_CI","Not significant",1119
"Q6UWP8","Low_vs_Control",0.20681025033044,8.86699732756677,1.88178769070155,0.060424651030781,0.310539986494198,-4.31875989978462,FALSE,0.109900947568287,518.586669375703,0.422716046026163,-0.0090955453652834,"moderated_fit_95pct_CI","Not significant",1120
"Q8NBP7","Low_vs_Control",0.207282981818146,11.9076921862924,2.22715901133446,0.0263651356282104,0.218632024791986,-3.65866454714649,FALSE,0.0930705803955807,518.586669375703,0.390124696660367,0.024441266975925,"moderated_fit_95pct_CI","Not significant",1121
"P40967","Low_vs_Control",0.207330528797343,11.9632614282273,2.22194314899273,0.0267179208158155,0.218632024791986,-3.66944337920162,FALSE,0.0933104561614601,518.586669375703,0.390643491333476,0.02401756626121,"moderated_fit_95pct_CI","Not significant",1122
"P11150","Low_vs_Control",0.20750847120166,8.10982505289736,2.48545189112075,0.0132667192396989,0.1575576838325,-3.07929838541248,FALSE,0.0834892326594538,496.586669375703,0.371544158612776,0.0434727837905441,"moderated_fit_95pct_CI","Not significant",1123
"O75955","Low_vs_Control",0.20807249774446,7.34043308252422,1.58190105284567,0.114295032227909,0.390741559469681,-4.7963519544933,FALSE,0.131533193792469,507.586669375703,0.466489001079309,-0.0503440055903893,"moderated_fit_95pct_CI","Not significant",1124
"P09382","Low_vs_Control",0.208309628597476,9.26284711417802,2.39946623059945,0.0167728745733672,0.180984514544766,-3.28784607583454,FALSE,0.0868149865753412,515.586669375703,0.378864244344646,0.0377550128503061,"moderated_fit_95pct_CI","Not significant",1125
"P55291","Low_vs_Control",0.208351304996717,7.85112566053338,1.61798296421704,0.106298680662238,0.3791848459444,-4.73562616045885,FALSE,0.128772248907788,498.586669375703,0.461354437105308,-0.0446518271118739,"moderated_fit_95pct_CI","Not significant",1126
"P01859","Low_vs_Control",0.208639291650865,17.0919342032285,1.57211064477584,0.116534777296282,0.395061159912219,-4.81754013076896,FALSE,0.132712854749873,518.586669375703,0.469360196591365,-0.0520816132896347,"moderated_fit_95pct_CI","Not significant",1127
"P05155","Low_vs_Control",0.208877214032832,14.0209567069648,2.18131436809811,0.0296085806440233,0.223401084779981,-3.75255663293623,FALSE,0.0957575015722983,518.586669375703,0.39699751716266,0.0207569109030037,"moderated_fit_95pct_CI","Not significant",1128
"P01266","Low_vs_Control",0.208998840238507,7.90081172809841,1.55494234347864,0.12058061112845,0.402122317112086,-4.83683599421977,FALSE,0.134409382518291,509.586669375703,0.473063566676481,-0.0550658861994669,"moderated_fit_95pct_CI","Not significant",1129
"Q02487","Low_vs_Control",0.209380824767162,6.72112674295257,1.64302173252209,0.101063865976985,0.372559341416442,-4.67196284355324,FALSE,0.12743643046386,458.586669375703,0.459812581843354,-0.0410509323090299,"moderated_fit_95pct_CI","Not significant",1130
"Q96KN2","Low_vs_Control",0.209519766724117,12.246569904361,2.19643662617391,0.028502588963984,0.223401084779981,-3.72179709194816,FALSE,0.0953907634881736,518.586669375703,0.396919594920682,0.0221199385275524,"moderated_fit_95pct_CI","Not significant",1131
"P80108","Low_vs_Control",0.210027720095674,13.9926130962551,2.68839772220355,0.00741050053194619,0.133764777181472,-2.60800345355018,FALSE,0.0781237531787239,518.586669375703,0.363505660604859,0.0565497795864887,"moderated_fit_95pct_CI","Not significant",1132
"Q8TDL5","Low_vs_Control",0.21003350092483,10.8404710350567,2.07982877879986,0.0380318300755043,0.244958131607191,-3.95358754498552,FALSE,0.100985957625813,518.586669375703,0.408425362121006,0.0116416397286542,"moderated_fit_95pct_CI","Not significant",1133
"Q9NQ38","Low_vs_Control",0.210199893043088,8.86406303968596,1.80475473174632,0.0716975392115143,0.323858269313493,-4.44995053170246,FALSE,0.116470060637931,514.586669375703,0.439015193832095,-0.0186154077459192,"moderated_fit_95pct_CI","Not significant",1134
"Q7Z3Y7","Low_vs_Control",0.210429545352413,15.3859550198003,1.84069314647945,0.0662409767781998,0.315719231036031,-4.3870786794178,FALSE,0.11432081754359,515.586669375703,0.435021449091617,-0.0141623583867908,"moderated_fit_95pct_CI","Not significant",1135
"O75144","Low_vs_Control",0.210601481868142,8.10358333554145,1.88318615893566,0.0602581603783644,0.310539986494198,-4.29661673266797,FALSE,0.111832534913686,497.586669375703,0.430323667417338,-0.00912070368105414,"moderated_fit_95pct_CI","Not significant",1136
"P49746","Low_vs_Control",0.210679904919401,12.0163436387452,2.36741991183471,0.0182786974657819,0.189206828513064,-3.35953379822224,FALSE,0.0889913546245908,518.586669375703,0.385507780887659,0.0358520289511427,"moderated_fit_95pct_CI","Not significant",1137
"Q9UBQ6","Low_vs_Control",0.211055570021632,7.1458009847719,1.25712997993778,0.209463581039498,0.524207286580523,-5.09814327794164,FALSE,0.167886832220864,387.586669375703,0.54113844812899,-0.119027308085726,"moderated_fit_95pct_CI","Not significant",1138
"Q9UBP0","Low_vs_Control",0.211256009452523,13.8737837886197,1.3075093130359,0.191672848527276,0.504775605782528,-5.13668222214456,FALSE,0.161571322931542,474.586669375703,0.528739643129817,-0.106227624224771,"moderated_fit_95pct_CI","Not significant",1139
"P62820","Low_vs_Control",0.211298480926339,7.68384207839924,1.32671184294816,0.185330799654952,0.495704650043225,-5.07829814968392,FALSE,0.159264788393537,416.586669375703,0.524361266466231,-0.101764304613553,"moderated_fit_95pct_CI","Not significant",1140
"P12111","Low_vs_Control",0.211808818859675,9.63917569220986,2.92535100385156,0.00359137599621004,0.108018155183275,-1.99382061551867,FALSE,0.0724045827597456,518.586669375703,0.354051168890792,0.0695664688285582,"moderated_fit_95pct_CI","Not significant",1141
"P61586","Low_vs_Control",0.212027577663354,8.596973745022,1.7372190072857,0.0829551122716071,0.344804727528941,-4.55635505872651,FALSE,0.122049998747501,507.586669375703,0.451812935252365,-0.0277577799256574,"moderated_fit_95pct_CI","Not significant",1142
"Q9HCU0","Low_vs_Control",0.212036148656479,14.1819509543834,2.44011114467511,0.0150165872129679,0.172270288507167,-3.19748543153149,FALSE,0.0868961027120385,518.586669375703,0.38274779959327,0.0413244977196884,"moderated_fit_95pct_CI","Not significant",1143
"Q14767","Low_vs_Control",0.212247086470407,9.5297482203054,1.77310264518955,0.0767997241566438,0.334037994985647,-4.50372056281787,FALSE,0.119703778597497,517.586669375703,0.447412086805486,-0.0229179138646725,"moderated_fit_95pct_CI","Not significant",1144
"Q53H76","Low_vs_Control",0.212258323952154,8.04355834207889,2.21322708350875,0.0273599889480392,0.21918560978485,-3.65890211500577,FALSE,0.0959044489983604,471.586669375703,0.400711247526863,0.0238054003774447,"moderated_fit_95pct_CI","Not significant",1145
"O75356","Low_vs_Control",0.21242217060385,6.76851993455037,2.78883622933219,0.00550283075122017,0.119851386246181,-2.3340982862932,FALSE,0.0761687503804109,473.586669375703,0.362092679905384,0.062751661302316,"moderated_fit_95pct_CI","Not significant",1146
"P00747","Low_vs_Control",0.213196244305671,15.1152510353278,1.99467535361785,0.0466012533103628,0.270551405858544,-4.11500613214942,FALSE,0.106882678386227,518.586669375703,0.423172502324099,0.00321998628724271,"moderated_fit_95pct_CI","Not significant",1147
"Q8WUJ3","Low_vs_Control",0.213557310018384,7.7314309567969,1.3288288414155,0.184506220880109,0.495704650043225,-5.13811618353792,FALSE,0.16071092330514,503.586669375703,0.529303792597306,-0.102189172560538,"moderated_fit_95pct_CI","Not significant",1148
"P35858","Low_vs_Control",0.213945390578138,12.4726178298046,2.48431510381199,0.0132946162787535,0.1575576838325,-3.09660487336265,FALSE,0.0861184598724432,518.586669375703,0.383129324058757,0.0447614570975192,"moderated_fit_95pct_CI","Not significant",1149
"P06576","Low_vs_Control",0.21452033702839,7.44942043714986,1.09210315426782,0.275407056335515,0.590334407750566,-5.34022256125894,FALSE,0.196428639721502,424.586669375703,0.600613974035378,-0.171573299978598,"moderated_fit_95pct_CI","Not significant",1150
"P11940","Low_vs_Control",0.215372935200182,7.61099642323794,1.1864375487666,0.236113003299623,0.553585861898549,-5.23781677261304,FALSE,0.181529095588789,424.586669375703,0.572180521089057,-0.141434650688693,"moderated_fit_95pct_CI","Not significant",1151
"P19021","Low_vs_Control",0.215958281612272,9.82548248787503,2.09202664833425,0.0369218305379816,0.241807969608491,-3.92992213223278,FALSE,0.103229221188089,518.586669375703,0.418757143977089,0.0131594192474546,"moderated_fit_95pct_CI","Not significant",1152
"P78509","Low_vs_Control",0.216062367422809,11.7936462855301,1.7797521623504,0.0757020327971067,0.331977721807496,-4.49285942393317,FALSE,0.121400255604955,518.586669375703,0.454559117123404,-0.022434382277786,"moderated_fit_95pct_CI","Not significant",1153
"Q9Y6R7","Low_vs_Control",0.21609220000652,7.13559313482618,1.21773171116645,0.224028714071816,0.538119222745368,-5.16439099019414,FALSE,0.177454687288653,408.586669375703,0.564930312167386,-0.132745912154346,"moderated_fit_95pct_CI","Not significant",1154
"Q5TDH0","Low_vs_Control",0.217467318353057,7.72150725202322,1.39401923239523,0.164063912092819,0.468660657253191,-5.00051536306654,FALSE,0.156000228188675,411.586669375703,0.524123894071043,-0.0891892573649294,"moderated_fit_95pct_CI","Not significant",1155
"P33908","Low_vs_Control",0.218154024601802,10.7925896868047,2.65854714564209,0.00809026163885064,0.136487472824845,-2.68180994977997,FALSE,0.0820576099090067,518.586669375703,0.379360219382653,0.0569478298209513,"moderated_fit_95pct_CI","Not significant",1156
"P98095","Low_vs_Control",0.219968477228482,8.73646571131464,2.30118067354161,0.0217778787582103,0.198591479497294,-3.50291464959493,FALSE,0.0955893988497401,517.586669375703,0.407759383045378,0.0321775714115864,"moderated_fit_95pct_CI","Not significant",1157
"P36871","Low_vs_Control",0.220472460826874,7.53282219298253,1.65806731670782,0.0979290867631618,0.370128456815774,-4.67442660778874,FALSE,0.132969547499817,501.586669375703,0.481718363408454,-0.0407734417547062,"moderated_fit_95pct_CI","Not significant",1158
"P55160","Low_vs_Control",0.220566655435949,6.81640458209073,1.55977993999583,0.119541462554586,0.400519760054384,-4.75951331152712,FALSE,0.141408829399703,433.586669375703,0.498498682009977,-0.057365371138079,"moderated_fit_95pct_CI","Not significant",1159
"P78539","Low_vs_Control",0.220854984444374,9.36449724584815,2.76706188098423,0.00585881468895469,0.121761453100884,-2.40944162013703,FALSE,0.0798157012541465,517.586669375703,0.377657548507864,0.0640524203808836,"moderated_fit_95pct_CI","Not significant",1160
"P12109","Low_vs_Control",0.221894881596123,9.44232007752995,2.65989543288512,0.00805839032968885,0.136487472824845,-2.67849352565363,FALSE,0.0834224078333183,518.586669375703,0.385782288762602,0.0580074744296441,"moderated_fit_95pct_CI","Not significant",1161
"P01023","Low_vs_Control",0.222439678436254,14.0829017662383,1.40184727243037,0.161559099452908,0.466487411329888,-5.05404767729031,FALSE,0.158676114588868,518.586669375703,0.534166679306091,-0.0892873224335833,"moderated_fit_95pct_CI","Not significant",1162
"P48061","Low_vs_Control",0.222665596068104,10.1683261660363,1.53528089453074,0.125370173540378,0.41291830716393,-4.84755586907921,FALSE,0.14503248028509,482.586669375703,0.507638737188299,-0.062307545052091,"moderated_fit_95pct_CI","Not significant",1163
"Q14203","Low_vs_Control",0.223052910887482,9.90182600939197,1.69737346222424,0.0902402661971188,0.360458333500469,-4.61311908156985,FALSE,0.131410626978457,506.586669375703,0.481229831566741,-0.0351240097917775,"moderated_fit_95pct_CI","Not significant",1164
"Q9HCB6","Low_vs_Control",0.223941398245754,7.49377874467116,1.64561387422698,0.100534477885788,0.372459303578682,-4.65187400732396,FALSE,0.136083805413314,454.586669375703,0.491372774672336,-0.0434899781808284,"moderated_fit_95pct_CI","Not significant",1165
"P12830","Low_vs_Control",0.224537670922222,10.6249873131711,2.21746098341323,0.0270243400233178,0.218632024791986,-3.67868620582468,FALSE,0.101258904937575,518.586669375703,0.423465750484417,0.0256095913600273,"moderated_fit_95pct_CI","Not significant",1166
"Q9NT22","Low_vs_Control",0.224613888696108,7.74446129949712,2.17562705657255,0.0300677076315859,0.224568191373407,-3.75057486006857,FALSE,0.1032409888531,482.586669375703,0.427471268146493,0.0217565092457232,"moderated_fit_95pct_CI","Not significant",1167
"P06276","Low_vs_Control",0.224995950096353,8.46951436682367,1.37561686878102,0.169553035782038,0.473955269612948,-5.07557728538589,FALSE,0.163560040010072,502.586669375703,0.546341592371113,-0.0963496921784072,"moderated_fit_95pct_CI","Not significant",1168
"P13686","Low_vs_Control",0.225246314312473,7.36307304179888,2.13856328467653,0.0330318457415091,0.230395105350762,-3.78560702462338,FALSE,0.105325998966892,431.586669375703,0.432262016078823,0.0182306125461231,"moderated_fit_95pct_CI","Not significant",1169
"P14209","Low_vs_Control",0.225558245933616,8.64415663734407,1.98301344771749,0.0478930383266637,0.276929907098531,-4.13659604260575,FALSE,0.113745192294707,518.586669375703,0.449016248729202,0.00210024313803039,"moderated_fit_95pct_CI","Not significant",1170
"P11279","Low_vs_Control",0.225857323386252,7.53265515658985,1.86750915609917,0.062473812182037,0.310539986494198,-4.28750091287655,FALSE,0.120940410197517,454.586669375703,0.463528957174596,-0.0118143104020918,"moderated_fit_95pct_CI","Not significant",1171
"Q9H0B8","Low_vs_Control",0.225980213056297,7.3761908131981,1.33242776788603,0.183453316288468,0.495704650043225,-5.04929594918882,FALSE,0.169600347953441,413.586669375703,0.559366393670719,-0.107405967558125,"moderated_fit_95pct_CI","Not significant",1172
"Q8IUL8","Low_vs_Control",0.226197093453185,7.80778526917754,2.43184635290776,0.0153595636889302,0.17480646293592,-3.21615093408045,FALSE,0.0930145496991293,518.586669375703,0.408928733247207,0.0434654536591634,"moderated_fit_95pct_CI","Not significant",1173
"Q9Y4L1","Low_vs_Control",0.226201315385074,8.97105158380125,2.62871427306909,0.0088250350644349,0.141420691921424,-2.75477275569282,FALSE,0.0860501720184974,518.586669375703,0.395251094031101,0.0571515367390472,"moderated_fit_95pct_CI","Not significant",1174
"Q13316","Low_vs_Control",0.227702332648466,8.79183929707337,2.56268120505824,0.0106810254030567,0.150162651254739,-2.89984657331073,FALSE,0.0888531637095652,495.586669375703,0.40227767817692,0.0531269871200116,"moderated_fit_95pct_CI","Not significant",1175
"P06734","Low_vs_Control",0.228585318012273,9.32929477376901,2.17965855302913,0.0297556535515874,0.223401084779981,-3.74029725065405,FALSE,0.104872076268369,492.586669375703,0.434637090986858,0.0225335450376884,"moderated_fit_95pct_CI","Not significant",1176
"Q9BYE9","Low_vs_Control",0.228680608186405,9.3211487711656,1.58504446688633,0.11356580377042,0.390741559469681,-4.79847810253007,FALSE,0.144273938658406,518.586669375703,0.512113828858541,-0.0547526124857308,"moderated_fit_95pct_CI","Not significant",1177
"Q14118","Low_vs_Control",0.229011481260738,9.26371366766278,2.39737100969305,0.0168659510011255,0.180984514544766,-3.29334443257217,FALSE,0.0955260910116952,518.586669375703,0.416677167007141,0.0413457955143348,"moderated_fit_95pct_CI","Not significant",1178
"P10321","Low_vs_Control",0.230000581415261,8.15859303886515,1.90526332341308,0.0573807205257836,0.3036308237416,-4.22939338936693,FALSE,0.120718526719572,451.586669375703,0.467240377743395,-0.00723921491287313,"moderated_fit_95pct_CI","Not significant",1179
"O95714","Low_vs_Control",0.230101368769491,10.0526848703015,0.601959747605624,0.547545776597989,0.823904138133805,-5.6596731365435,FALSE,0.382253746508384,395.586669375703,0.981604170961396,-0.521401433422414,"moderated_fit_95pct_CI","Not significant",1180
"P08697","Low_vs_Control",0.230220336662669,14.3363074833072,2.35006808068014,0.0191438281888793,0.189625070543279,-3.39750783103407,FALSE,0.0979632626626031,518.586669375703,0.422673965517655,0.0377667078076826,"moderated_fit_95pct_CI","Not significant",1181
"Q04756","Low_vs_Control",0.230680067649374,10.4808548624243,2.246032785793,0.0251220901646303,0.217018537928192,-3.61945408220901,FALSE,0.102705565612626,518.586669375703,0.432450182981593,0.0289099523171552,"moderated_fit_95pct_CI","Not significant",1182
"Q92954","Low_vs_Control",0.230818313763978,12.2104989802304,2.27960766834613,0.0230362700536188,0.20518019414217,-3.54890100307946,FALSE,0.101253525757543,518.586669375703,0.429735825663466,0.0319008018644902,"moderated_fit_95pct_CI","Not significant",1183
"P08294","Low_vs_Control",0.231052409960887,9.55487548000719,2.69691128010773,0.00722628023925746,0.132852382860195,-2.58680678667065,FALSE,0.0856729739925509,518.586669375703,0.399361164605494,0.0627436553162796,"moderated_fit_95pct_CI","Not significant",1184
"P22466","Low_vs_Control",0.231797799782525,8.46941183115627,1.6341528628674,0.102934624860377,0.373691777341216,-4.69162392319458,FALSE,0.141845848726659,444.586669375703,0.510569459952938,-0.0469738603878882,"moderated_fit_95pct_CI","Not significant",1185
"Q99435","Low_vs_Control",0.23205670935018,9.42658302999995,1.92948528347764,0.054224391440023,0.297922518486563,-4.23169872633817,FALSE,0.120268711732245,510.586669375703,0.468339145823258,-0.00422572712289807,"moderated_fit_95pct_CI","Not significant",1186
"Q11201","Low_vs_Control",0.232296556545377,8.11844883503902,1.72330441994814,0.0855530476599474,0.348500404282969,-4.52654576543591,FALSE,0.134797168658319,429.586669375703,0.497240597674727,-0.0326474845839734,"moderated_fit_95pct_CI","Not significant",1187
"O75081","Low_vs_Control",0.233194092765249,13.2039206979968,1.52788070533182,0.127165047238552,0.412947685611173,-4.86740559141073,FALSE,0.152625850926368,507.586669375703,0.533050255135393,-0.066662069604895,"moderated_fit_95pct_CI","Not significant",1188
"O75165","Low_vs_Control",0.234075749720668,7.6100268827371,1.19431788750129,0.233043142981953,0.552370028158878,-5.2143854574283,FALSE,0.195991161289891,410.586669375703,0.619347045685146,-0.15119554624381,"moderated_fit_95pct_CI","Not significant",1189
