"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"Q96J42","High_vs_Low",-0.116449004053255,9.97326320443207,-1.65100756931381,0.0993424402531203,0.253482311962588,-4.8211011355783,FALSE,0.0705320836909629,518.586669375703,0.0221147298209463,-0.255012737927456,"moderated_fit_95pct_CI","Not significant",790
"O00231","High_vs_Low",-0.11624910656678,6.97416774937196,-0.8107166180969,0.417932232973038,0.671294918674056,-5.7620431981507,FALSE,0.143390555925283,477.586669375703,0.165505246919892,-0.398003460053452,"moderated_fit_95pct_CI","Not significant",791
"P19827","High_vs_Low",-0.116117938652472,19.7874187546431,-1.31766627552247,0.18819719770074,0.397501145636884,-5.2911566586981,FALSE,0.0881239360902894,518.586669375703,0.0570058511091301,-0.289241728414074,"moderated_fit_95pct_CI","Not significant",792
"P13667","High_vs_Low",-0.115227426862814,7.92200205303779,-1.03653739585574,0.300439283052292,0.542951680773488,-5.60014382568319,FALSE,0.111165720912254,513.586669375703,0.103168051658002,-0.33362290538363,"moderated_fit_95pct_CI","Not significant",793
"B0I1T2","High_vs_Low",-0.11487168705782,7.3654303808682,-1.37113426827109,0.170938991340381,0.368909859531502,-5.21042387788353,FALSE,0.0837785836996589,507.586669375703,0.0497237890329573,-0.279467163148597,"moderated_fit_95pct_CI","Not significant",794
"P33151","High_vs_Low",-0.114675384271337,11.9755936829786,-1.31944851502843,0.187601438639532,0.397444046600315,-5.28892193954571,FALSE,0.0869116020558527,518.586669375703,0.0560667158857107,-0.285417484428385,"moderated_fit_95pct_CI","Not significant",795
"P04040","High_vs_Low",-0.114317344081881,9.6874781854886,-0.943054150431727,0.346092329676619,0.592213767981622,-5.69417900974162,FALSE,0.121220339287566,518.586669375703,0.123825951198856,-0.352460639362618,"moderated_fit_95pct_CI","Not significant",796
"Q13790","High_vs_Low",-0.114259969953704,16.1382179947488,-1.570578123244,0.116890584705961,0.283622840047967,-4.94408926683903,FALSE,0.0727502619976023,518.586669375703,0.0286614838754813,-0.257181423782889,"moderated_fit_95pct_CI","Not significant",797
"O00602","High_vs_Low",-0.114008429600073,8.28377233892702,-1.11103048081506,0.26712742147966,0.500732970459911,-5.48035285557587,FALSE,0.102615033132517,466.586669375703,0.087636399221425,-0.315653258421571,"moderated_fit_95pct_CI","Not significant",798
"P04156","High_vs_Low",-0.113994529459289,6.53524036560622,-0.857279321935161,0.391769639948503,0.642789088885758,-5.64785921134266,FALSE,0.1329724473022,428.586669375703,0.147364741898235,-0.375353800816813,"moderated_fit_95pct_CI","Not significant",799
"O00194","High_vs_Low",-0.113296890661555,9.5028155653184,-0.380946086884223,0.70341264933624,0.876360348864027,-6.02211230870328,FALSE,0.297409251761099,477.586669375703,0.471095511684433,-0.697689293007543,"moderated_fit_95pct_CI","Not significant",800
"P15151","High_vs_Low",-0.112965821645913,8.24423008537336,-1.10062946227007,0.271581695765157,0.505120819360876,-5.51397060926961,FALSE,0.102637468392786,505.586669375703,0.0886826421032267,-0.314614285395053,"moderated_fit_95pct_CI","Not significant",801
"Q8NDA2","High_vs_Low",-0.112691858606246,6.05963991923394,-0.829712011813675,0.407171186390598,0.659010701223609,-5.66812802923714,FALSE,0.135820449748476,421.586669375703,0.154277755430993,-0.379661472643485,"moderated_fit_95pct_CI","Not significant",802
"P47929","High_vs_Low",-0.112576017589364,8.1360520669455,-0.670200098288622,0.503082961319777,0.743174078598922,-5.79002263892583,FALSE,0.167973740792981,438.586669375703,0.217557487598313,-0.442709522777041,"moderated_fit_95pct_CI","Not significant",803
"P23229","High_vs_Low",-0.112545666455247,9.94467402587353,-1.16691022418265,0.243782925923661,0.471138430962977,-5.46932102763712,FALSE,0.0964475793620532,518.586669375703,0.07693032830041,-0.302021661210904,"moderated_fit_95pct_CI","Not significant",804
"O43681","High_vs_Low",-0.111803902849882,7.46445632411487,-0.664946155653702,0.506435216614969,0.746380370632956,-5.80538710608138,FALSE,0.16813978379944,437.586669375703,0.218658030859622,-0.442265836559386,"moderated_fit_95pct_CI","Not significant",805
"P17936","High_vs_Low",-0.111419151838408,11.3536831685522,-0.739512836656564,0.459930260135702,0.709946171189017,-5.85735115434892,FALSE,0.150665608919176,518.586669375703,0.184570818197683,-0.407409121874499,"moderated_fit_95pct_CI","Not significant",806
"Q96IY4","High_vs_Low",-0.110556796538242,12.6369758746046,-1.5325771393863,0.125989873084827,0.298937709629318,-5.00008325451355,FALSE,0.0721378348254061,518.586669375703,0.0311615141075185,-0.252275107184002,"moderated_fit_95pct_CI","Not significant",807
"P04003","High_vs_Low",-0.110524236828756,14.3590996404846,-0.927279288868158,0.354212899646711,0.599694566816274,-5.70823199483049,FALSE,0.119191960993394,518.586669375703,0.123634209920052,-0.344682683577564,"moderated_fit_95pct_CI","Not significant",808
"P62906","High_vs_Low",-0.110145191119829,7.26724401217073,-0.727243238999465,0.467519422236903,0.713805912390524,-5.71628795552708,FALSE,0.151455778772679,384.586669375703,0.187639812197687,-0.407930194437345,"moderated_fit_95pct_CI","Not significant",809
"O14656","High_vs_Low",-0.110072628885079,6.44523363381121,-1.10288292351515,0.2707101690263,0.504153743355473,-5.44269429334054,FALSE,0.0998044547958465,419.586669375703,0.0861063888537942,-0.306251646623952,"moderated_fit_95pct_CI","Not significant",810
"Q14344","High_vs_Low",-0.110062392394262,6.67340750972121,-0.833859743610971,0.404828890578599,0.656923773858211,-5.70087620219091,FALSE,0.131991492859032,424.586669375703,0.14937572011407,-0.369500504902594,"moderated_fit_95pct_CI","Not significant",811
"Q9UBV8","High_vs_Low",-0.109029153816057,6.73329936962312,-0.981910440181175,0.326704462696878,0.573432312738462,-5.56832394683681,FALSE,0.111037778349663,423.586669375703,0.109224503403913,-0.327282811036027,"moderated_fit_95pct_CI","Not significant",812
"Q12913","High_vs_Low",-0.108402327085386,9.70641249931558,-1.36780104147069,0.171966783301696,0.370270821703652,-5.22714929987934,FALSE,0.0792529935266243,518.586669375703,0.0472940614102797,-0.264098715581052,"moderated_fit_95pct_CI","Not significant",813
"P18564","High_vs_Low",-0.108203761930636,11.1390630510622,-1.38315464822563,0.167230358912267,0.363345961636653,-5.19567423652742,FALSE,0.0782296918637725,503.586669375703,0.0454930094600687,-0.261900533321341,"moderated_fit_95pct_CI","Not significant",814
"Q9Y4E8","High_vs_Low",-0.108113568616854,8.03873243892711,-0.807276548622812,0.419888291652278,0.671294918674056,-5.79959049707905,FALSE,0.133923831679853,503.586669375703,0.155004693146334,-0.371231830380042,"moderated_fit_95pct_CI","Not significant",815
"P09382","High_vs_Low",-0.108073342622333,9.26284711417802,-1.29789226016874,0.19490468722034,0.405810867132305,-5.31462007053877,FALSE,0.0832683466409471,515.586669375703,0.0555136303817351,-0.271660315626401,"moderated_fit_95pct_CI","Not significant",816
"Q96DR8","High_vs_Low",-0.107660958387426,9.06052548010902,-0.64779116789487,0.51746053084432,0.752574443438899,-5.79003694504261,FALSE,0.166197014907276,436.586669375703,0.218984732311946,-0.434306649086798,"moderated_fit_95pct_CI","Not significant",817
"P48735","High_vs_Low",-0.107037097015198,7.91816781089398,-0.762502880754339,0.446128632124552,0.695378759202834,-5.81407881105746,FALSE,0.140375990329776,487.586669375703,0.168779433848709,-0.382853627879105,"moderated_fit_95pct_CI","Not significant",818
"P46060","High_vs_Low",-0.106741060916224,8.00839425980073,-0.769602789487019,0.441906695117818,0.691805896068723,-5.80791126058686,FALSE,0.138696302007134,489.586669375703,0.1657723790205,-0.379254500852948,"moderated_fit_95pct_CI","Not significant",819
"Q96QA5","High_vs_Low",-0.10630647964553,7.1422924544885,-0.78911784526031,0.43052681717458,0.683693749533054,-5.6299433369741,FALSE,0.134715594488251,386.586669375703,0.158560459934839,-0.371173419225899,"moderated_fit_95pct_CI","Not significant",820
"Q7Z4R8","High_vs_Low",-0.105548548379448,7.97824033717826,-1.15345161177738,0.249437703761371,0.480771058056191,-5.33765254502937,FALSE,0.0915066980718908,386.586669375703,0.0743645430594231,-0.285461639818319,"moderated_fit_95pct_CI","Not significant",821
"Q96H15","High_vs_Low",-0.104919491058251,9.5957987701903,-1.12500322833057,0.26113112550917,0.494429571413944,-5.49226503705872,FALSE,0.0932615022038156,496.586669375703,0.0783162884032329,-0.288155270519735,"moderated_fit_95pct_CI","Not significant",822
"P59768","High_vs_Low",-0.104535780367362,7.92750765636845,-1.07941701346986,0.280970495954963,0.515232341687234,-5.4945592117068,FALSE,0.096844666206738,457.586669375703,0.0857796583263163,-0.29485121906104,"moderated_fit_95pct_CI","Not significant",823
"Q13477","High_vs_Low",-0.104483757684458,10.9696199989344,-1.27426194394801,0.203141320940825,0.417645449433904,-5.34465436249098,FALSE,0.0819955097777922,518.586669375703,0.0566004383462513,-0.265567953715167,"moderated_fit_95pct_CI","Not significant",824
"Q92496","High_vs_Low",-0.104464796927399,9.63473419119567,-0.781885088084418,0.434661619727094,0.686793043997646,-5.78491983093651,FALSE,0.133606329778373,487.586669375703,0.158050425899229,-0.366980019754027,"moderated_fit_95pct_CI","Not significant",825
"Q9UKX5","High_vs_Low",-0.104383492234128,6.82044209642383,-1.12212991162235,0.262385567535573,0.494429571413944,-5.46575239318752,FALSE,0.0930226448408393,465.586669375703,0.0784127267583744,-0.28717971122663,"moderated_fit_95pct_CI","Not significant",826
"P62258","High_vs_Low",-0.104333595775294,8.07808906629339,-0.929920531524172,0.352846567555051,0.599325577812779,-5.70525045395418,FALSE,0.112196249290558,516.586669375703,0.116083428810152,-0.32475062036074,"moderated_fit_95pct_CI","Not significant",827
"O75558","High_vs_Low",-0.103467009941462,6.54892422958396,-0.603018703084524,0.546836640898889,0.778712753772598,-5.84714242301902,FALSE,0.17158175925923,401.586669375703,0.233843643984,-0.440777663866924,"moderated_fit_95pct_CI","Not significant",828
"P07384","High_vs_Low",-0.103427536614911,10.3337772026497,-1.10645436049424,0.269042901514131,0.502857975254228,-5.53472817778193,FALSE,0.0934765502381055,518.586669375703,0.080211725871968,-0.28706679910179,"moderated_fit_95pct_CI","Not significant",829
"Q92530","High_vs_Low",-0.103341892091196,8.05557693931165,-0.716736398242226,0.473924438714547,0.720442372329183,-5.81469584124812,FALSE,0.144183959883492,431.586669375703,0.18004819137827,-0.386731975560662,"moderated_fit_95pct_CI","Not significant",830
"Q9BQS7","High_vs_Low",-0.103329431137343,8.93206688170446,-0.88526461030038,0.376545003006379,0.626410132611539,-5.62852833727511,FALSE,0.116721520249502,400.586669375703,0.126133826394728,-0.332792688669414,"moderated_fit_95pct_CI","Not significant",831
"Q9NQH7","High_vs_Low",-0.103257433082588,10.8062055956534,-1.00103150353589,0.317295208737011,0.562424387303924,-5.62121343529853,FALSE,0.103151032427907,500.586669375703,0.0994048702840386,-0.305919736449215,"moderated_fit_95pct_CI","Not significant",832
"Q13247","High_vs_Low",-0.10239727679425,7.94234157115541,-0.971870458866053,0.33172111598922,0.577992807203574,-5.54794191766897,FALSE,0.105361034343737,387.586669375703,0.104753415112288,-0.309547968700788,"moderated_fit_95pct_CI","Not significant",833
"Q13214","High_vs_Low",-0.102228243192691,7.88766559113989,-0.965723342318996,0.334683979196458,0.579633848028648,-5.60457155838889,FALSE,0.105856655537817,465.586669375703,0.105787734213806,-0.310244220599188,"moderated_fit_95pct_CI","Not significant",834
"P11586","High_vs_Low",-0.10220163438341,7.69129008548238,-0.807235478216577,0.419910419840048,0.671294918674056,-5.79646196092213,FALSE,0.126606965552609,505.586669375703,0.146538913326926,-0.350942182093746,"moderated_fit_95pct_CI","Not significant",835
"O95744","High_vs_Low",-0.101888720098081,10.5962809379502,-0.583989171107378,0.559529891206383,0.787429930528664,-5.8715935010191,FALSE,0.174470221605097,435.586669375703,0.241019422789585,-0.444796862985747,"moderated_fit_95pct_CI","Not significant",836
"P11142","High_vs_Low",-0.101517204438563,10.7516461618715,-1.08030729455464,0.280507513012861,0.515232341687234,-5.56194436519742,FALSE,0.093970673853882,518.586669375703,0.0830927880993011,-0.286127196976427,"moderated_fit_95pct_CI","Not significant",837
"P04921","High_vs_Low",-0.100399397487323,8.76917039648236,-0.822282576338633,0.411368049001828,0.664303808861061,-5.70488218441286,FALSE,0.122098412852635,433.586669375703,0.139578965035467,-0.340377760010112,"moderated_fit_95pct_CI","Not significant",838
"Q9H4G4","High_vs_Low",-0.100343587433441,8.31440491034392,-1.50734722064096,0.132332949138732,0.310289348528133,-5.03462038917446,FALSE,0.0665696569837259,516.586669375703,0.0304369494633608,-0.231124124330243,"moderated_fit_95pct_CI","Not significant",839
"P02652","High_vs_Low",-0.0998882007135222,17.9693766328163,-1.27527906940589,0.202781484903656,0.417645449433904,-5.34342107681375,FALSE,0.0783265428797925,518.586669375703,0.0539881300983573,-0.253764531525402,"moderated_fit_95pct_CI","Not significant",840
"P60953","High_vs_Low",-0.0998378486370886,8.81779652149071,-1.04930967106615,0.294525317222323,0.535976275249761,-5.5928782863969,FALSE,0.0951462198338916,517.586669375703,0.0870824063563193,-0.286758103630496,"moderated_fit_95pct_CI","Not significant",841
"Q9C0C9","High_vs_Low",-0.0998353772864604,8.5368587714068,-0.675766368912474,0.499491971075781,0.739517349549831,-5.89701552336936,FALSE,0.147736528302123,515.586669375703,0.190404220856222,-0.390074975429143,"moderated_fit_95pct_CI","Not significant",842
"P05164","High_vs_Low",-0.0994563450668924,6.49315639944791,-0.690119523960673,0.490493424752433,0.734204145193099,-5.804639348182,FALSE,0.144114666537908,427.586669375703,0.183804995565131,-0.382717685698916,"moderated_fit_95pct_CI","Not significant",843
"Q96NZ9","High_vs_Low",-0.0992854655247104,10.0565247433426,-0.933017942696184,0.351244895269728,0.598912223325553,-5.70314706922709,FALSE,0.10641324349862,518.586669375703,0.109768564658756,-0.308339495708177,"moderated_fit_95pct_CI","Not significant",844
"P0DOX2","High_vs_Low",-0.0992284421277745,15.3709035027304,-0.712823309807,0.476275710577451,0.720442372329183,-5.87582665097841,FALSE,0.139204822236581,518.586669375703,0.174246250990734,-0.372703135246283,"moderated_fit_95pct_CI","Not significant",845
"Q86Y38","High_vs_Low",-0.0987385622026915,7.89978191803031,-1.10508662121782,0.269663725920852,0.502857975254228,-5.50882478769852,FALSE,0.0893491607869435,490.586669375703,0.0768156798008065,-0.27429280420619,"moderated_fit_95pct_CI","Not significant",846
"Q13442","High_vs_Low",-0.0986292831441862,7.97367611117942,-0.815230283634238,0.415403005755784,0.670065140892906,-5.70347384556297,FALSE,0.120983340688111,419.586669375703,0.139179670248832,-0.336438236537204,"moderated_fit_95pct_CI","Not significant",847
"Q14684","High_vs_Low",-0.0981521929851414,13.6030460152482,-0.873003185092871,0.383087567535979,0.632451729286323,-5.73136637353965,FALSE,0.112430509603123,491.586669375703,0.122751432996365,-0.319055818966648,"moderated_fit_95pct_CI","Not significant",848
"P37840","High_vs_Low",-0.097762907414058,9.39023301811042,-0.587856016820539,0.556885326413741,0.786888165060558,-5.95280592325648,FALSE,0.166304170777762,517.586669375703,0.228951260132657,-0.424477074960773,"moderated_fit_95pct_CI","Not significant",849
"P29279","High_vs_Low",-0.0976996744852716,8.35887555666215,-0.727699734328337,0.467198500545928,0.713805912390524,-5.78621519117078,FALSE,0.134258224754538,424.586669375703,0.166193851260643,-0.361593200231187,"moderated_fit_95pct_CI","Not significant",850
"A0A0B4J1X5","High_vs_Low",-0.0970245760358992,12.4634443026714,-0.524160748913177,0.600392430301157,0.814534290493717,-5.98247964430795,FALSE,0.185104619598234,514.586669375703,0.26662913015107,-0.460678282222868,"moderated_fit_95pct_CI","Not significant",851
"O15117","High_vs_Low",-0.0967540852137247,6.78928149764094,-0.572926168149862,0.56699167226002,0.791300189979169,-5.86315795276948,FALSE,0.168877057101739,433.586669375703,0.23516537781694,-0.42867354824439,"moderated_fit_95pct_CI","Not significant",852
"P29622","High_vs_Low",-0.0960179002519546,13.2159780939648,-1.25897641037229,0.208605266145372,0.423725025694251,-5.36307064156776,FALSE,0.0762666396771974,518.586669375703,0.0538116498009499,-0.245847450304859,"moderated_fit_95pct_CI","Not significant",853
"P61225","High_vs_Low",-0.0958699409557759,9.61389651361654,-0.730906680306297,0.465176755736002,0.712674645005798,-5.8500886074029,FALSE,0.131165774699994,502.586669375703,0.161830840438264,-0.353570722349815,"moderated_fit_95pct_CI","Not significant",854
"P01111","High_vs_Low",-0.095662766619002,8.94936450537555,-0.973362973438734,0.330832933903055,0.577849485038953,-5.66104539111825,FALSE,0.0982806714755554,511.586669375703,0.0974206075207901,-0.288746140758794,"moderated_fit_95pct_CI","Not significant",855
"P48723","High_vs_Low",-0.0956318828307428,6.86864801002019,-0.870917121334216,0.384310817364509,0.633450243793915,-5.639194891118,FALSE,0.109805951092382,408.586669375703,0.120223225131481,-0.311486990792966,"moderated_fit_95pct_CI","Not significant",856
"O00161","High_vs_Low",-0.0953623196648552,7.30420776889931,-0.618750644429792,0.53643408744106,0.770016497888369,-5.80900783052321,FALSE,0.154120760153286,398.586669375703,0.207628845504945,-0.398353484834655,"moderated_fit_95pct_CI","Not significant",857
"Q9UNW1","High_vs_Low",-0.0952764281743725,10.2503186421278,-1.05337717543978,0.292658706917216,0.533934587429119,-5.58929840798305,FALSE,0.0904485405567999,518.586669375703,0.0824141609472436,-0.272967017295989,"moderated_fit_95pct_CI","Not significant",858
"Q9Y2V2","High_vs_Low",-0.0952055322892633,8.03937772624514,-0.663393623191436,0.507401271323666,0.747036368663386,-5.85607821508968,FALSE,0.143512884298241,473.586669375703,0.186795240691436,-0.377206305269963,"moderated_fit_95pct_CI","Not significant",859
"P02748","High_vs_Low",-0.0951393580597433,15.2630173335489,-1.21615539617764,0.224479000911372,0.445848874386298,-5.41348610955888,FALSE,0.0782296064785513,518.586669375703,0.0585465364428509,-0.248825252562338,"moderated_fit_95pct_CI","Not significant",860
"P14317","High_vs_Low",-0.0947881456924087,8.04423335014254,-0.755809389688529,0.450114084498712,0.699310506144261,-5.83338658629858,FALSE,0.125412765421545,507.586669375703,0.151603866691351,-0.341180158076168,"moderated_fit_95pct_CI","Not significant",861
"Q14254","High_vs_Low",-0.0944483751284633,7.84812861760817,-0.781582215145586,0.434822402984566,0.686793043997646,-5.82202794897641,FALSE,0.120842533642952,510.586669375703,0.14296140391951,-0.331858154176436,"moderated_fit_95pct_CI","Not significant",862
"P62195","High_vs_Low",-0.0941382381248088,7.24899209355074,-0.661162656579032,0.508825497837248,0.74836488604986,-5.87235619047371,FALSE,0.142382872335676,479.586669375703,0.185633109853063,-0.373909586102681,"moderated_fit_95pct_CI","Not significant",863
"Q00013","High_vs_Low",-0.0938439258504697,8.71954982252292,-0.651160098288344,0.515237241072064,0.752574443438899,-5.90714116421153,FALSE,0.144118053451295,508.586669375703,0.189296073647639,-0.376983925348578,"moderated_fit_95pct_CI","Not significant",864
"P08697","High_vs_Low",-0.0918217121857694,14.3363074833072,-0.977009743358877,0.329019862243301,0.576790320851948,-5.6631284438703,FALSE,0.0939823914857739,518.586669375703,0.0928113002140091,-0.276454724585548,"moderated_fit_95pct_CI","Not significant",865
"P13671","High_vs_Low",-0.0907430161709719,12.8819134303032,-0.759073525895506,0.448153451800058,0.697776384235922,-5.84338026030092,FALSE,0.119544435519496,518.586669375703,0.144107884052573,-0.325593916394517,"moderated_fit_95pct_CI","Not significant",866
"P35268","High_vs_Low",-0.0906993476001441,8.02288120795457,-0.714978625061519,0.475017985391969,0.720442372329183,-5.77076569502551,FALSE,0.126856026769108,421.586669375703,0.158649734718193,-0.340048429918481,"moderated_fit_95pct_CI","Not significant",867
"P05452","High_vs_Low",-0.0906783876037611,12.5226266652949,-0.939614961267316,0.347852536557766,0.593833973123615,-5.69726293586666,FALSE,0.0965059001204682,518.586669375703,0.0989121811390159,-0.280268956346538,"moderated_fit_95pct_CI","Not significant",868
"O60610","High_vs_Low",-0.0906478613041344,7.52951399127403,-0.566949680690491,0.571020423761812,0.794345661491883,-5.92956295693789,FALSE,0.159886960680062,467.586669375703,0.223538067616797,-0.404833790225066,"moderated_fit_95pct_CI","Not significant",869
"P28289","High_vs_Low",-0.0905628778088525,7.65445496867532,-0.463490429037511,0.643275067094495,0.843967471375578,-5.86382252790261,FALSE,0.195393199373968,384.586669375703,0.293609749972672,-0.474735505590377,"moderated_fit_95pct_CI","Not significant",870
"Q9NZN3","High_vs_Low",-0.0904164002216508,8.93137232727097,-0.792255069771112,0.428576329241299,0.681804952489064,-5.81551185940743,FALSE,0.11412536652845,515.586669375703,0.133791525196533,-0.314624325639834,"moderated_fit_95pct_CI","Not significant",871
"Q9H173","High_vs_Low",-0.0904145977655473,7.05163453997535,-0.915391361194955,0.36044149359574,0.604529943644784,-5.68401968446559,FALSE,0.0987715217756913,484.586669375703,0.103658748366348,-0.284487943897442,"moderated_fit_95pct_CI","Not significant",872
"A2A3L6","High_vs_Low",-0.0902483365520386,11.137421059523,-0.37508634542493,0.707775120656085,0.878749409730417,-5.98177048035414,FALSE,0.240606830008161,444.586669375703,0.382619682158681,-0.563116355262758,"moderated_fit_95pct_CI","Not significant",873
"P00739","High_vs_Low",-0.089814919898501,14.0046574050228,-0.845301482637679,0.39833236145422,0.651321101853308,-5.77745698183583,FALSE,0.106251937022803,518.586669375703,0.118922215810599,-0.298552055607601,"moderated_fit_95pct_CI","Not significant",874
"P48507","High_vs_Low",-0.0896785121698001,7.71264370863107,-0.675617116894396,0.499651564994468,0.739517349549831,-5.82064219131908,FALSE,0.132735701815881,424.586669375703,0.171222392848068,-0.350579417187668,"moderated_fit_95pct_CI","Not significant",875
"P17987","High_vs_Low",-0.0895418327762707,7.29588099044236,-0.63107492653923,0.528290922267392,0.764449225561493,-5.90087080905439,FALSE,0.14188779970599,481.586669375703,0.189253806518954,-0.368337472071495,"moderated_fit_95pct_CI","Not significant",876
"P0DOX8","High_vs_Low",-0.0894646961857148,16.3612820323272,-0.70980778477873,0.478142371382296,0.720984395964472,-5.87787150448459,FALSE,0.126040736808211,518.586669375703,0.158148506182201,-0.33707789855363,"moderated_fit_95pct_CI","Not significant",877
"P04070","High_vs_Low",-0.0892625237458713,14.313624815426,-1.02295399728279,0.306806543580737,0.549519364538598,-5.61937350664894,FALSE,0.0872595678622632,518.586669375703,0.0821631722851909,-0.260688219776934,"moderated_fit_95pct_CI","Not significant",878
"P26641","High_vs_Low",-0.089043430385658,7.35215954676175,-0.572481603453731,0.56726401345787,0.791300189979169,-5.92401726920138,FALSE,0.155539374275901,479.586669375703,0.216579427834349,-0.394666288605665,"moderated_fit_95pct_CI","Not significant",879
"P35442","High_vs_Low",-0.088765601161688,13.7305289299725,-0.776555481830828,0.437775117303177,0.688429649810283,-5.83058615294646,FALSE,0.114306837358757,518.586669375703,0.135795780877985,-0.313326983201361,"moderated_fit_95pct_CI","Not significant",880
"Q06830","High_vs_Low",-0.0887068037414664,11.3367596012712,-0.680024233069862,0.496792567217412,0.739517349549831,-5.89760326272797,FALSE,0.13044653326693,518.586669375703,0.167561801615602,-0.344975409098534,"moderated_fit_95pct_CI","Not significant",881
"P55010","High_vs_Low",-0.0881469360060105,7.92805363114097,-0.578265180553422,0.563386009010918,0.789731707645803,-5.87239460965148,FALSE,0.15243341458265,432.586669375703,0.21145530343,-0.387749175442021,"moderated_fit_95pct_CI","Not significant",882
"Q5T4S7","High_vs_Low",-0.0878181088399863,7.138763548167,-0.731884589701384,0.464580822502331,0.712674645005798,-5.84577506242365,FALSE,0.119989012032371,501.586669375703,0.147924873953214,-0.323561091633186,"moderated_fit_95pct_CI","Not significant",883
"P26927","High_vs_Low",-0.0872604361687337,8.45385196556875,-0.515907356493699,0.606144205706098,0.819545769446536,-5.97826560783816,FALSE,0.169139740052921,506.586669375703,0.245041282919116,-0.419562155256583,"moderated_fit_95pct_CI","Not significant",884
"P25786","High_vs_Low",-0.0868597998809175,8.67566390785367,-0.774009157585155,0.439285016055312,0.689206469390938,-5.82484793706436,FALSE,0.11222063593138,508.586669375703,0.13361327785203,-0.307332877613865,"moderated_fit_95pct_CI","Not significant",885
"P02786","High_vs_Low",-0.0867108767410603,11.0945437943766,-0.909086648360299,0.363726683675762,0.608616177819187,-5.72414552415131,FALSE,0.0953824114538024,518.586669375703,0.100672543474805,-0.274094296956925,"moderated_fit_95pct_CI","Not significant",886
"P01034","High_vs_Low",-0.0863356297261344,11.1223200221661,-0.826172082490368,0.409086411735219,0.661364052343071,-5.79269186319204,FALSE,0.104500783257998,518.586669375703,0.118961278620585,-0.291632538072854,"moderated_fit_95pct_CI","Not significant",887
"P22792","High_vs_Low",-0.0862878539228351,13.3147089201418,-0.757192366083978,0.449278513088803,0.698769401051349,-5.8447396617624,FALSE,0.11395763849165,518.586669375703,0.137587509834675,-0.310163217680345,"moderated_fit_95pct_CI","Not significant",888
"P01024","High_vs_Low",-0.0862746827503891,12.8690672400851,-0.840188340788339,0.401189982481596,0.654501063570658,-5.78156319939947,FALSE,0.102684932130144,518.586669375703,0.115454897094631,-0.288004262595409,"moderated_fit_95pct_CI","Not significant",889
"P01833","High_vs_Low",-0.0861680638476159,9.01119587924755,-0.809032272840485,0.418870481339427,0.671294918674056,-5.80052884018495,FALSE,0.106507572986035,514.586669375703,0.12307508598526,-0.295411213680491,"moderated_fit_95pct_CI","Not significant",890
"P11215","High_vs_Low",-0.0861383479074043,8.18119304638152,-1.09671124008411,0.273276645419607,0.506958227078547,-5.54494539100007,FALSE,0.0785424136811057,518.586669375703,0.068162071669461,-0.24043876748427,"moderated_fit_95pct_CI","Not significant",891
"Q07020","High_vs_Low",-0.0859352958864132,7.37113341741622,-0.539341098165562,0.589961198872862,0.806818444143865,-5.84428556287752,FALSE,0.15933385417633,387.586669375703,0.22733154267822,-0.399202134451046,"moderated_fit_95pct_CI","Not significant",892
"Q13177","High_vs_Low",-0.0855685486885118,7.05355052394308,-0.692062579285766,0.489237907469601,0.73309003062843,-5.83983300306505,FALSE,0.123642790767306,472.586669375703,0.157389090754961,-0.328526188131984,"moderated_fit_95pct_CI","Not significant",893
"P50502","High_vs_Low",-0.0854687236131326,9.6494178406413,-0.929316592652679,0.353159074792049,0.599325577812779,-5.70542812012189,FALSE,0.0919694367762952,516.586669375703,0.095211376971444,-0.266148824197709,"moderated_fit_95pct_CI","Not significant",894
"P06312","High_vs_Low",-0.0852358643846092,12.0200099772002,-0.554338388379004,0.579586252123337,0.799703819682387,-5.97157098741531,FALSE,0.153761431954687,518.586669375703,0.216836001673351,-0.387307730442569,"moderated_fit_95pct_CI","Not significant",895
"P06331","High_vs_Low",-0.0846069511528462,11.5980292995244,-0.547248064877848,0.584444651252542,0.803541351770033,-5.97139465344162,FALSE,0.154604386169427,516.586669375703,0.219123690493408,-0.3883375927991,"moderated_fit_95pct_CI","Not significant",896
"O75351","High_vs_Low",-0.0842602580084728,7.1122370299092,-0.702539332669448,0.482719006105855,0.726357874874917,-5.81410345855802,FALSE,0.119936712565698,434.586669375703,0.15146787177184,-0.319988387788785,"moderated_fit_95pct_CI","Not significant",897
"P08637","High_vs_Low",-0.0837234997646199,8.7004582362767,-0.879378495552193,0.379604956848931,0.629191946925355,-5.74852020900707,FALSE,0.095207581477242,516.586669375703,0.103318152339486,-0.270765151868726,"moderated_fit_95pct_CI","Not significant",898
"P23280","High_vs_Low",-0.083714675958146,7.38062884006955,-0.781649741143423,0.43487314082975,0.686793043997646,-5.70882591747503,FALSE,0.107099985519966,408.586669375703,0.126821080138673,-0.294250432054965,"moderated_fit_95pct_CI","Not significant",899
"P08571","High_vs_Low",-0.0835937980050421,12.3595402191225,-1.042238911576,0.29778655176553,0.541027437854836,-5.60041105824565,FALSE,0.0802059845171562,518.586669375703,0.0739747879798563,-0.24116238398994,"moderated_fit_95pct_CI","Not significant",900
