"Protein","UniqueSampleID","Exposure","Log2_abundance"
"P58335","20260527_XZ_GG_10","Short exposure",9.83910650121564
"P58335","20260527_XZ_GG_11","Short exposure",9.45589921429142
"P58335","20260527_XZ_GG_12","Short exposure",10.2491461564622
"P58335","20260527_XZ_GG_13","Short exposure",9.44780779587313
"P58335","20260527_XZ_GG_14","Short exposure",10.0746754124996
"P58335","20260527_XZ_GG_15","Short exposure",10.0997879385778
"P58335","20260527_XZ_GG_16","Short exposure",9.05567035551415
"P58335","20260527_XZ_GG_17","Short exposure",10.0122267442633
"P58335","20260527_XZ_GG_18","Short exposure",10.0641156365669
"P58335","20260527_XZ_GG_19","Short exposure",10.2671107072045
"P58335","20260527_XZ_GG_20","Short exposure",9.21061724646307
"P58335","20260527_XZ_GG_21","Short exposure",9.41604200112994
"P58335","20260527_XZ_GG_22","Short exposure",8.37174235227717
"P58335","20260527_XZ_GG_23","Short exposure",7.82960438802505
"P58335","20260527_XZ_GG_24","Short exposure",8.4842636082215
"P58335","20260527_XZ_GG_25","Short exposure",10.3709318654082
"P58335","20260527_XZ_GG_26","Short exposure",8.72702373746516
"P58335","20260527_XZ_GG_27","Short exposure",8.96277494652997
"P58335","20260527_XZ_GG_28","Short exposure",9.64010854365382
"P58335","20260527_XZ_GG_29","Short exposure",8.54031288926209
"P58335","20260527_XZ_GG_30","Short exposure",9.32254985015535
"P58335","20260527_XZ_GG_31","Long exposure",9.09163149942345
"P58335","20260527_XZ_GG_32","Long exposure",8.56108256573333
"P58335","20260527_XZ_GG_33","Long exposure",8.52937431216311
"P58335","20260527_XZ_GG_34","Long exposure",7.79252957994713
"P58335","20260527_XZ_GG_35","Long exposure",9.57561379747153
"P58335","20260527_XZ_GG_36","Long exposure",9.39313471486125
"P58335","20260527_XZ_GG_37","Long exposure",9.78778202642451
"P58335","20260527_XZ_GG_38","Long exposure",10.5210482824008
"P58335","20260527_XZ_GG_39","Long exposure",9.08058936306746
"P58335","20260527_XZ_GG_40","Long exposure",10.1041664909444
"P58335","20260527_XZ_GG_41","Long exposure",8.45727215258337
"P58335","20260527_XZ_GG_42","Long exposure",9.38647220808742
"P58335","20260527_XZ_GG_43","Long exposure",9.52854377276955
"P58335","20260527_XZ_GG_44","Long exposure",10.7006174049651
"P58335","20260527_XZ_GG_46","Long exposure",9.3217022983945
"P58335","20260527_XZ_GG_47","Long exposure",9.46084518613945
"P58335","20260527_XZ_GG_50","Long exposure",10.1718859519775
"P58335","20260527_XZ_GG_51","Long exposure",9.16181293812577
"P58335","20260527_XZ_GG_52","Long exposure",9.8751287550795
"P58335","20260527_XZ_GG_53","Long exposure",9.35053539300623
"P58335","20260527_XZ_GG_55","Long exposure",8.50502102149747
"P58335","20260527_XZ_GG_56","Long exposure",9.49191363295268
"P58335","20260527_XZ_GG_59","Long exposure",7.25670914069923
"P58335","20260527_XZ_GG_60","Control",8.12529159137712
"P58335","20260527_XZ_GG_62","Control",8.28312637311136
"P58335","20260527_XZ_GG_64","Control",9.35198696701034
"P58335","20260527_XZ_GG_65","Control",9.61465537021452
"P58335","20260527_XZ_GG_66","Control",8.95694877853959
"P58335","20260527_XZ_GG_68","Control",8.41653597955694
"P58335","20260527_XZ_GG_69","Control",8.25920391507192
"P58335","20260527_XZ_GG_71","Control",9.29107020195281
"P58335","20260527_XZ_GG_72","Control",9.31234275508513
"P58335","20260527_XZ_GG_73","Control",8.61253625620719
"P58335","20260527_XZ_GG_74","Control",8.13425913115642
"P58335","20260527_XZ_GG_75","Control",9.46505741374669
"P58335","20260527_XZ_GG_76","Control",8.9444730281135
"P58335","20260527_XZ_GG_77","Control",9.32902244983458
"P58335","20260527_XZ_GG_78","Control",9.21665247235112
"P58335","20260527_XZ_GG_79","Control",9.86567673703753
"P58335","20260527_XZ_GG_80","Control",9.37947858247769
"P58335","20260527_XZ_GG_81","Short exposure",9.89386734300174
"P58335","20260527_XZ_GG_82","Short exposure",9.14017228835772
"P58335","20260527_XZ_GG_83","Short exposure",8.82603810404104
"P58335","20260527_XZ_GG_84","Short exposure",8.3630681124962
"P58335","20260527_XZ_GG_85","Short exposure",8.66701871838109
"P58335","20260527_XZ_GG_86","Short exposure",9.39934821040615
"P58335","20260527_XZ_GG_87","Short exposure",10.021859374481
"P58335","20260527_XZ_GG_88","Short exposure",10.3701210560286
"P58335","20260527_XZ_GG_89","Short exposure",10.1353734635082
"P58335","20260527_XZ_GG_92","Short exposure",9.6428443018357
"P58335","20260527_XZ_GG_93","Short exposure",9.07421154573539
"P58335","20260527_XZ_GG_94","Short exposure",9.5543541750719
"P58335","20260527_XZ_GG_95","Short exposure",9.20717343638611
"P58335","20260527_XZ_GG_96","Short exposure",9.81529562895449
"P58335","20260527_XZ_GG_97","Short exposure",7.99155791535357
"P58335","20260527_XZ_GG_98","Short exposure",8.34552152081107
"P58335","20260527_XZ_GG_99","Short exposure",9.38226331827902
"P58335","20260527_XZ_GG_100","Short exposure",8.70096985646786
"P58335","20260527_XZ_GG_101","Short exposure",8.99594523373262
"P58335","20260527_XZ_GG_102","Short exposure",8.92223114094924
"P58335","20260527_XZ_GG_103","Short exposure",10.1860554341533
"P58335","20260527_XZ_GG_104","Short exposure",7.81164446877242
"P58335","20260527_XZ_GG_105","Short exposure",9.41267385533679
"P58335","20260527_XZ_GG_106","Short exposure",9.30269776543711
"P58335","20260527_XZ_GG_121","Control",8.47699150155162
"P58335","20260527_XZ_GG_122","Control",10.0453898991386
"P58335","20260527_XZ_GG_123","Long exposure",6.33550553055155
"P58335","20260527_XZ_GG_124","Long exposure",9.68250880616249
"P58335","20260527_XZ_GG_125","Control",8.57011511586171
"P58335","20260527_XZ_GG_126","Control",8.87114759558899
"P58335","20260527_XZ_GG_128","Control",8.84571160740552
"P58335","20260527_XZ_GG_129","Control",9.76193900833611
"P58335","20260527_XZ_GG_130","Control",9.1494168750201
"P58335","20260527_XZ_GG_131","Control",9.58848670348849
"P58335","20260527_XZ_GG_132","Control",9.7119715900556
"P58335","20260527_XZ_GG_135","Control",8.57354110144387
"P58335","20260527_XZ_GG_136","Control",9.60221144999669
"P58335","20260527_XZ_GG_137","Control",8.89483348735033
"P58335","20260527_XZ_GG_138","Short exposure",8.36914468661286
"P58335","20260527_XZ_GG_139","Short exposure",9.27595623860445
"P58335","20260527_XZ_GG_140","Long exposure",9.45802793279684
"P58335","20260527_XZ_GG_141","Long exposure",8.50529560645292
"P58335","20260527_XZ_GG_142","Long exposure",10.2196873022964
"P58335","20260527_XZ_GG_143","Short exposure",8.70836867407133
"P58335","20260527_XZ_GG_144","Long exposure",10.124689139795
"P58335","20260527_XZ_GG_145","Long exposure",10.123539210052
"P58335","20260527_XZ_GG_146","Short exposure",9.51627316525584
"P58335","20260527_XZ_GG_147","Long exposure",10.9459331469424
"P58335","20260527_XZ_GG_148","Long exposure",9.91553641534998
"P58335","20260527_XZ_GG_149","Long exposure",10.0752292439069
"P58335","20260527_XZ_GG_150","Long exposure",9.67040146101824
"P58335","20260527_XZ_GG_151","Short exposure",9.88611462105468
"P58335","20260527_XZ_GG_152","Control",8.50720655892079
"P58335","20260527_XZ_GG_153","Long exposure",9.64149382920374
"P58335","20260527_XZ_GG_154","Short exposure",9.09932870624945
"P58335","20260527_XZ_GG_155","Long exposure",10.0284323756672
"P58335","20260527_XZ_GG_156","Long exposure",8.87344195337976
"P58335","20260527_XZ_GG_157","Long exposure",9.07685701497441
"P58335","20260527_XZ_GG_158","Short exposure",9.65140091230313
"P58335","20260527_XZ_GG_159","Long exposure",9.35383359963485
"P58335","20260527_XZ_GG_160","Long exposure",10.3307057491558
"P58335","20260527_XZ_GG_161","Short exposure",9.26001343688346
"P58335","20260527_XZ_GG_162","Long exposure",9.94732525604842
"P58335","20260527_XZ_GG_163","Short exposure",9.55899517603921
"P58335","20260527_XZ_GG_164","Short exposure",9.47186197836835
"P58335","20260527_XZ_GG_165","Long exposure",10.0707828032928
"P58335","20260527_XZ_GG_166","Short exposure",7.92676207766546
"P58335","20260527_XZ_GG_167","Long exposure",8.24606716394309
"P58335","20260527_XZ_GG_168","Long exposure",8.44014655461549
"P58335","20260527_XZ_GG_169","Long exposure",8.62963676825076
"P58335","20260527_XZ_GG_170","Short exposure",8.40087774291355
"P58335","20260527_XZ_GG_171","Long exposure",9.35348015773687
"P58335","20260717_GZ_TH_1","Control",7.9198831516698
"P58335","20260717_GZ_TH_2","Control",8.04679745536083
"P58335","20260717_GZ_TH_3","Control",7.71039688775631
"P58335","20260717_GZ_TH_4","Control",7.97637725092529
"P58335","20260717_GZ_TH_6","Long exposure",8.6559063688013
"P58335","20260717_GZ_TH_7","Long exposure",7.73977834402577
"P58335","20260717_GZ_TH_8","Long exposure",7.80353854666319
"P58335","20260717_GZ_TH_9","Long exposure",7.60942912667548
"P58335","20260717_GZ_TH_10","Long exposure",7.29318086223944
"P58335","20260717_GZ_TH_11","Long exposure",7.52021653211866
"P58335","20260717_GZ_TH_12","Short exposure",8.44474282213654
"P58335","20260717_GZ_TH_13","Short exposure",8.46760754002778
"P58335","20260717_GZ_TH_14","Long exposure",8.74471806808518
"P58335","20260717_GZ_TH_15","Short exposure",9.56025037494484
"P58335","20260717_GZ_TH_16","Short exposure",9.28557944712222
"P58335","20260717_GZ_TH_17","Short exposure",9.22477879423044
"P58335","20260717_GZ_TH_18","Short exposure",9.33604230594117
"P58335","20260717_GZ_TH_19","Short exposure",8.75586637552068
"P58335","20260717_GZ_TH_20","Short exposure",9.2956680562964
"P58335","20260717_GZ_TH_21","Long exposure",9.08767244252521
"P58335","20260717_GZ_TH_22","Short exposure",9.58942987749423
"P58335","20260717_GZ_TH_23","Control",8.25306682133058
"P58335","20260717_GZ_TH_24","Control",8.43008152392233
"P58335","20260717_GZ_TH_25","Long exposure",8.84813740953874
"P58335","20260717_GZ_TH_26","Long exposure",9.03965320889288
"P58335","20260717_GZ_TH_27","Long exposure",9.06889961512999
"P58335","20260717_GZ_TH_28","Long exposure",8.74664573152163
"P58335","20260717_GZ_TH_29","Long exposure",8.83553628749631
"P58335","20260717_GZ_TH_30","Long exposure",9.98134055046723
"P58335","20260717_GZ_TH_31","Long exposure",8.8182365465634
"P58335","20260717_GZ_TH_32","Long exposure",9.08947731363271
"P58335","20260717_GZ_TH_33","Long exposure",8.5469828654584
"P58335","20260717_GZ_TH_35","Long exposure",8.97137839730076
"P58335","20260717_GZ_TH_36","Control",9.00026482897412
"P58335","20260717_GZ_TH_37","Control",8.38935484004608
"P58335","20260717_GZ_TH_38","Long exposure",8.60243303299108
"P58335","20260717_GZ_TH_39","Long exposure",9.28883974889458
"P58335","20260717_GZ_TH_40","Long exposure",8.22225571322102
"P58335","20260717_GZ_TH_41","Long exposure",8.24706060530254
"P58335","20260717_GZ_TH_42","Control",8.81128903690765
"P58335","20260717_GZ_TH_43","Control",8.55515793613121
"P58335","20260717_GZ_TH_44","Control",8.56935569307458
"P58335","20260717_GZ_TH_45","Control",8.50658325294154
"P58335","20260717_GZ_TH_46","Short exposure",8.74259470029086
"P58335","20260717_GZ_TH_47","Short exposure",9.64513077474347
"P58335","20260717_GZ_TH_48","Long exposure",8.50992248005123
"P58335","20260717_GZ_TH_49","Control",9.13343277286699
"P58335","20260717_GZ_TH_50","Control",8.58504069338073
"P58335","20260717_GZ_TH_51","Control",8.55294824392089
"P58335","20260717_GZ_TH_53","Control",8.56441560825168
"P58335","20260717_GZ_TH_54","Control",7.53387138942279
"P58335","20260717_GZ_TH_55","Control",8.07923101302873
"P58335","20260717_GZ_TH_57","Control",8.16462079587532
"P58335","20260717_GZ_TH_58","Control",8.91883103494051
"P58335","20260717_GZ_TH_59","Control",8.92456090856133
"P58335","20260717_GZ_TH_61","Control",9.06499465767878
"P58335","20260717_GZ_TH_62","Short exposure",8.54554816608011
"P58335","20260717_GZ_TH_63","Control",8.18852063344699
"P58335","20260717_GZ_TH_64","Control",7.87864490513832
"P58335","20260717_GZ_TH_65","Control",7.09938842595665
"P58335","20260717_GZ_TH_66","Control",8.70361171617462
"P58335","20260717_GZ_TH_67","Control",8.53082696371171
"P58335","20260717_GZ_TH_68","Control",7.8858227725053
"P58335","20260717_GZ_TH_69","Control",8.09403949840936
"P58335","20260717_GZ_TH_70","Control",8.88073040771484
"P58335","20260717_GZ_TH_71","Control",7.73716428923775
"P58335","20260717_GZ_TH_72","Control",7.92556729722156
"P58335","20260717_GZ_TH_73","Control",7.48278888106852
"P58335","20260717_GZ_TH_74","Control",8.20542398204087
"P58335","20260717_GZ_TH_75","Control",7.67245588037154
"P58335","20260717_GZ_TH_76","Control",7.74806024887164
"P58335","20260717_GZ_TH_77","Control",8.73980924027583
"P58335","20260717_GZ_TH_78","Control",7.21267048114088
"P58335","20260717_GZ_TH_79","Control",7.638675200775
"P58335","20260717_GZ_TH_80","Control",8.20747106172716
"P58335","20260717_GZ_TH_87","Short exposure",9.11785612990447
"P58335","20260717_GZ_TH_88","Control",9.5188977925026
"P58335","20260717_GZ_TH_89","Short exposure",8.53992624874188
"P58335","20260717_GZ_TH_90","Long exposure",8.33784236318408
"P58335","20260717_GZ_TH_93","Short exposure",8.86455060145057
"P58335","20260717_GZ_TH_94","Short exposure",9.53768882022224
"P58335","20260717_GZ_TH_95","Short exposure",8.54331803001264
"P58335","20260717_GZ_TH_96","Short exposure",8.93043985021176
"P58335","20260717_GZ_TH_98","Short exposure",9.02789250146964
"P58335","20260717_GZ_TH_99","Short exposure",9.57125627902172
"P58335","20260717_GZ_TH_100","Short exposure",8.67695435907677
"P58335","20260717_GZ_TH_101","Short exposure",9.80817440772161
"P58335","20260717_GZ_TH_102","Short exposure",9.41022229943882
"P58335","20260717_GZ_TH_103","Short exposure",9.80713437430436
"P58335","20260717_GZ_TH_104","Short exposure",9.09369625105764
"P58335","20260717_GZ_TH_106","Short exposure",9.11999734735829
"P58335","20260717_GZ_TH_107","Long exposure",8.49356988302729
"P58335","20260717_GZ_TH_108","Long exposure",8.43115898909025
"P58335","20260717_GZ_TH_109","Long exposure",9.4035905740484
"P58335","20260717_GZ_TH_110","Control",8.95199138430738
"P58335","20260717_GZ_TH_111","Long exposure",8.57453613158179
"P58335","20260717_GZ_TH_112","Long exposure",8.75334704038083
"P58335","20260717_GZ_TH_114","Long exposure",8.4166391871848
"P58335","20260717_GZ_TH_115","Long exposure",7.72496446673245
"P58335","20260717_GZ_TH_117","Control",9.75590293795744
"P58335","20260717_GZ_TH_118","Control",8.53905359087429
"P58335","20260717_GZ_TH_119","Long exposure",9.00999908063753
"P58335","20260717_GZ_TH_120","Long exposure",8.96681732957272
"P58335","20260717_GZ_TH_121","Control",7.62303841451677
"P58335","20260717_GZ_TH_122","Long exposure",8.86630584580205
"P58335","20260717_GZ_TH_123","Long exposure",9.13408847491403
"P58335","20260717_GZ_TH_124","Long exposure",7.95397775381414
"P58335","20260717_GZ_TH_125","Long exposure",8.75023060247855
"P58335","20260717_GZ_TH_126","Long exposure",8.75438915051213
"P58335","20260717_GZ_TH_128","Long exposure",9.29635206787169
"P58335","20260717_GZ_TH_129","Long exposure",9.49920430426752
"P58335","20260717_GZ_TH_131","Long exposure",9.21698351344041
"P58335","20260717_GZ_TH_132","Long exposure",8.53076220496324
"P58335","20260717_GZ_TH_133","Long exposure",8.6737317644732
"P58335","20260717_GZ_TH_134","Long exposure",8.5151854902876
"P58335","20260717_GZ_TH_137","Long exposure",8.71927652801799
"P58335","20260717_GZ_TH_138","Long exposure",8.54985774185827
"P58335","20260717_GZ_TH_143","Short exposure",8.6011355637984
"P58335","20260717_GZ_TH_144","Control",8.74134714005472
"P58335","20260717_GZ_TH_147","Short exposure",8.42875579137726
"P58335","20260717_GZ_TH_148","Short exposure",9.32300306741855
"P58335","20260717_GZ_TH_149","Short exposure",8.56109643734204
"P58335","20260717_GZ_TH_150","Short exposure",9.46109769970843
"Q9H6X2","20250913_FJ_QZ_Q3","Short exposure",8.25529256689833
"Q9H6X2","20250913_FJ_QZ_Q4","Control",7.77704998916283
"Q9H6X2","20250913_FJ_QZ_Q12","Control",7.1498331567104
"Q9H6X2","20250913_FJ_QZ_Q13","Control",8.08828650414683
"Q9H6X2","20250913_FJ_QZ_Q14","Control",8.90976337513152
"Q9H6X2","20250913_FJ_QZ_Q15","Control",8.87571073599288
"Q9H6X2","20250913_FJ_QZ_Q16","Control",8.14611772578163
"Q9H6X2","20250913_FJ_QZ_Q18","Control",8.66572137793028
"Q9H6X2","20250913_FJ_QZ_Q20","Control",7.95087898176832
"Q9H6X2","20250913_FJ_QZ_Q21","Control",9.02174333324432
"Q9H6X2","20250913_FJ_QZ_Q22","Control",7.48496434083802
"Q9H6X2","20250913_FJ_QZ_Q23","Control",8.08173795060068
"Q9H6X2","20250913_FJ_QZ_Q25","Control",9.1673107911642
"Q9H6X2","20250913_FJ_QZ_Q26","Control",9.01137690723066
"Q9H6X2","20250913_FJ_QZ_Q27","Control",8.68911501802589
"Q9H6X2","20250913_FJ_QZ_Q28","Control",8.90411722231215
"Q9H6X2","20250913_FJ_QZ_Q29","Control",8.41697014911028
"Q9H6X2","20250913_FJ_QZ_Q31","Long exposure",7.91955814132705
"Q9H6X2","20250913_FJ_QZ_Q32","Long exposure",8.5008785839146
"Q9H6X2","20250913_FJ_QZ_Q33","Long exposure",8.42393825034025
"Q9H6X2","20250913_FJ_QZ_Q34","Long exposure",8.95109525060774
"Q9H6X2","20250913_FJ_QZ_Q36","Short exposure",9.00372600398253
"Q9H6X2","20250913_FJ_QZ_Q37","Long exposure",9.55384534378785
"Q9H6X2","20250913_FJ_QZ_Q38","Short exposure",8.91361551681155
"Q9H6X2","20250913_FJ_QZ_Q39","Long exposure",9.48242565702992
"Q9H6X2","20250913_FJ_QZ_Q41","Long exposure",8.32429222530753
"Q9H6X2","20250913_FJ_QZ_Q42","Long exposure",8.85523244428024
"Q9H6X2","20250913_FJ_QZ_Q44","Short exposure",8.48283576981496
"Q9H6X2","20250913_FJ_QZ_Q45","Short exposure",6.38311375415778
"Q9H6X2","20250913_FJ_QZ_Q48","Short exposure",8.35343385124072
"Q9H6X2","20250913_FJ_QZ_Q49","Short exposure",8.49354386413408
"Q9H6X2","20250913_FJ_QZ_Q50","Control",7.44189404379406
"Q9H6X2","20250913_FJ_QZ_Q52","Short exposure",8.0108698712088
"Q9H6X2","20250913_FJ_QZ_Q54","Control",7.96441922502305
"Q9H6X2","20250913_FJ_QZ_Q55","Control",8.52220004832298
"Q9H6X2","20250913_FJ_QZ_Q57","Control",7.76948073744891
"Q9H6X2","20250913_FJ_QZ_Q58","Short exposure",7.55698121678145
"Q9H6X2","20250913_FJ_QZ_Q59","Short exposure",9.03568595638114
"Q9H6X2","20250913_FJ_QZ_Q60","Short exposure",8.33230417283881
"Q9H6X2","20250913_FJ_QZ_Q61","Control",8.93357540438771
"Q9H6X2","20250913_FJ_QZ_Q62","Control",7.99190550085442
"Q9H6X2","20250913_FJ_QZ_Q63","Control",8.38406688107898
"Q9H6X2","20250913_FJ_QZ_Q65","Control",7.54160641758151
"Q9H6X2","20250913_FJ_QZ_Q66","Short exposure",8.41445646789323
"Q9H6X2","20250913_FJ_QZ_Q67","Short exposure",9.6204665153854
"Q9H6X2","20250913_FJ_QZ_Q68","Control",8.08461994078966
"Q9H6X2","20250913_FJ_QZ_Q69","Control",6.26495365891464
"Q9H6X2","20250913_FJ_QZ_Q70","Control",7.05742594443889
"Q9H6X2","20250913_FJ_QZ_Q71","Control",9.1505648081567
"Q9H6X2","20250913_FJ_QZ_Q72","Short exposure",8.57114064057303
"Q9H6X2","20250914_FJ_FQ_F47","Short exposure",7.8339838194199
"Q9H6X2","20250914_FJ_FQ_F51","Short exposure",9.55762075486398
"Q9H6X2","20250914_FJ_FQ_F53","Control",7.55204870905668
"Q9H6X2","20250914_FJ_FQ_F54","Short exposure",8.5493548432594
"Q9H6X2","20250914_FJ_FQ_F55","Long exposure",8.77595351925881
"Q9H6X2","20250914_FJ_FQ_F56","Control",9.91337310154008
"Q9H6X2","20250914_FJ_FQ_F57","Short exposure",9.48239635879803
"Q9H6X2","20250914_FJ_FQ_F58","Long exposure",8.67100378187242
"Q9H6X2","20250914_FJ_FQ_F62","Long exposure",9.51922171041708
"Q9H6X2","20250914_FJ_FQ_F66","Control",9.54405141198577
"Q9H6X2","20250914_FJ_FQ_F69","Long exposure",8.05975604121461
"Q9H6X2","20250914_FJ_FQ_F70","Control",10.7695015206265
"Q9H6X2","20250914_FJ_FQ_F71","Long exposure",9.29272842660098
"Q9H6X2","20250914_FJ_FQ_F72","Short exposure",9.619750382917
"Q9H6X2","20250914_FJ_FQ_F74","Short exposure",8.68452851933622
"Q9H6X2","20250914_FJ_FQ_F75","Long exposure",9.68700558020048
"Q9H6X2","20250914_FJ_FQ_F77","Short exposure",8.68761553225972
"Q9H6X2","20250914_FJ_FQ_F79","Long exposure",8.553429383819
"Q9H6X2","20250914_FJ_FQ_F81","Long exposure",7.61967449680553
"Q9H6X2","20250914_FJ_FQ_F83","Short exposure",8.77034147536379
"Q9H6X2","20250914_FJ_FQ_F84","Short exposure",9.37240917336629
"Q9H6X2","20250914_FJ_FQ_F85","Long exposure",8.73811566518193
"Q9H6X2","20250914_FJ_FQ_F88","Long exposure",8.13454743009401
"Q9H6X2","20250914_FJ_FQ_F89","Long exposure",8.17485651644267
"Q9H6X2","20250914_FJ_FQ_F93","Short exposure",8.62748557023665
"Q9H6X2","20250914_FJ_FQ_F94","Control",8.20819222822646
"Q9H6X2","20250914_FJ_FQ_F102","Long exposure",8.57561552847771
"Q9H6X2","20250914_FJ_FQ_F105","Long exposure",9.41368796535492
"Q9H6X2","20250914_FJ_FQ_F106","Long exposure",9.45978066992015
"Q9H6X2","20250914_FJ_FQ_F107","Short exposure",8.89928942778845
"Q9H6X2","20250914_FJ_FQ_F110","Long exposure",9.2644039413645
"Q9H6X2","20250914_FJ_FQ_F111","Short exposure",7.53225603486457
"Q9H6X2","20250914_FJ_FQ_F118","Short exposure",9.76108886899639
"Q9H6X2","20250914_FJ_FQ_F121","Long exposure",9.49133115305739
"Q9H6X2","20250914_FJ_FQ_F122","Long exposure",8.89505342099153
"Q9H6X2","20250914_FJ_FQ_F123","Long exposure",9.45018805188599
"Q9H6X2","20250914_FJ_FQ_F124","Long exposure",10.1756381740762
"Q9H6X2","20250914_FJ_FQ_F125","Long exposure",8.9233689278606
"Q9H6X2","20250914_FJ_FQ_F126","Long exposure",8.96235822186583
"Q9H6X2","20250914_FJ_FQ_F128","Short exposure",9.79879768194231
"Q9H6X2","20250914_FJ_FQ_F129","Long exposure",8.83198252937972
"Q9H6X2","20250914_FJ_FQ_F131","Control",9.11438241036641
"Q9H6X2","20250914_FJ_FQ_F135","Long exposure",8.43459985121438
"Q9H6X2","20250914_FJ_FQ_F137","Control",9.75721744967821
"Q9H6X2","20250914_FJ_PT_P2","Control",8.10377683167297
"Q9H6X2","20250914_FJ_PT_P3","Control",8.87733637580475
"Q9H6X2","20250914_FJ_PT_P4","Short exposure",7.77234417705357
"Q9H6X2","20250914_FJ_PT_P6","Long exposure",5.96061933507454
"Q9H6X2","20250914_FJ_PT_P7","Control",9.72969562476005
"Q9H6X2","20250914_FJ_PT_P8","Short exposure",8.9377759169468
"Q9H6X2","20250914_FJ_PT_P9","Short exposure",8.55299501705665
"Q9H6X2","20250914_FJ_PT_P10","Short exposure",7.64200099697602
"Q9H6X2","20250914_FJ_PT_P11","Long exposure",8.74887572944471
"Q9H6X2","20250914_FJ_PT_P13","Short exposure",7.87055558712036
"Q9H6X2","20250914_FJ_PT_P15","Short exposure",9.34771624601976
"Q9H6X2","20250914_FJ_PT_P17","Long exposure",8.27501107274109
"Q9H6X2","20250914_FJ_PT_P18","Long exposure",7.83087415253981
"Q9H6X2","20250914_FJ_PT_P19","Long exposure",7.84489546068095
"Q9H6X2","20250914_FJ_PT_P20","Short exposure",8.50364743355856
"Q9H6X2","20250914_FJ_PT_P21","Long exposure",8.91144785558481
"Q9H6X2","20250914_FJ_PT_P22","Short exposure",8.36384119718609
"Q9H6X2","20250914_FJ_PT_P23","Short exposure",8.450258166601
"Q9H6X2","20250914_FJ_PT_P24","Long exposure",9.63213856804253
"Q9H6X2","20250914_FJ_PT_P25","Short exposure",8.13566686248195
"Q9H6X2","20250914_FJ_PT_P26","Long exposure",8.69097562754996
"Q9H6X2","20250914_FJ_PT_P27","Long exposure",9.07916589465893
"Q9H6X2","20250914_FJ_PT_P29","Long exposure",8.99967362600576
"Q9H6X2","20250914_FJ_PT_P30","Long exposure",8.68733638116393
"Q9H6X2","20250914_FJ_PT_P33","Long exposure",8.67941803005102
"Q9H6X2","20251001_FJ_FQ_F83","Short exposure",8.90753738054394
"Q9H6X2","20251001_FJ_FQ_F95","Long exposure",8.38268906057396
"Q9H6X2","20251001_FJ_FQ_F97","Long exposure",7.66104411845188
"Q9H6X2","20251001_FJ_FQ_F105","Long exposure",8.47217505762058
"Q9H6X2","20251001_FJ_FQ_F120","Long exposure",8.54883248914165
"Q9H6X2","20251001_FJ_FQ_F136","Control",8.06786923660621
"Q9H6X2","20251001_FJ_FQ_F141","Control",8.44540099862303
"Q9H6X2","20251001_FJ_FQ_F147","Long exposure",9.7257146914721
"Q9H6X2","20251001_FJ_FQ_F150","Control",9.21412728427307
"Q9H6X2","20251001_FJ_FQ_F154","Long exposure",9.36581554152698
"Q9H6X2","20251001_FJ_FQ_F158","Long exposure",8.96530351167802
"Q9H6X2","20251001_FJ_FQ_F163","Control",9.00628121552167
"Q9H6X2","20251001_FJ_FQ_F165","Control",9.94822088154802
"Q9H6X2","20251001_FJ_FQ_F168","Long exposure",8.59203084230375
"Q9H6X2","20251001_FJ_FQ_F170","Control",9.2181717941684
"Q9H6X2","20251001_FJ_FQ_F173","Short exposure",8.90570659408371
"Q9H6X2","20251001_FJ_FQ_F174","Short exposure",10.4106824372417
"Q9H6X2","20251001_FJ_FQ_F175","Short exposure",8.42058028680826
"Q9H6X2","20251001_FJ_FQ_F176","Short exposure",10.4678109973941
"Q9H6X2","20251001_FJ_FQ_F177","Short exposure",9.25144340290394
"Q9H6X2","20251001_FJ_FQ_F180","Short exposure",10.2556105385415
"Q9H6X2","20251001_FJ_FQ_F183","Short exposure",9.6839104089494
"Q9H6X2","20251001_FJ_FQ_F185","Short exposure",10.7327578590763
"Q9H6X2","20251001_XZ_YA_1","Short exposure",9.66207941048361
"Q9H6X2","20251001_XZ_YA_2","Short exposure",10.6052336436065
"Q9H6X2","20251001_XZ_YA_3","Short exposure",8.96078219349817
"Q9H6X2","20251001_XZ_YA_4","Short exposure",8.87786618166564
"Q9H6X2","20251001_XZ_YA_5","Short exposure",8.9226240519228
"Q9H6X2","20251001_XZ_YA_6","Short exposure",8.82553695356626
"Q9H6X2","20251001_XZ_YA_7","Short exposure",9.00282291136594
"Q9H6X2","20251001_XZ_YA_8","Short exposure",8.96026430538527
"Q9H6X2","20251001_XZ_YA_9","Short exposure",10.0345461072331
"Q9H6X2","20251001_XZ_YA_10","Short exposure",9.35876601000368
"Q9H6X2","20251001_XZ_YA_11","Short exposure",10.6463322649397
"Q9H6X2","20251001_XZ_YA_12","Short exposure",8.92411994515888
"Q9H6X2","20251001_XZ_YA_13","Short exposure",9.08846719398504
"Q9H6X2","20251001_XZ_YA_14","Short exposure",9.53066839485617
"Q9H6X2","20251001_XZ_YA_15","Short exposure",9.30473037194911
"Q9H6X2","20251001_XZ_YA_16","Short exposure",8.72905205886703
"Q9H6X2","20251001_XZ_YA_17","Short exposure",9.86398432181451
"Q9H6X2","20251001_XZ_YA_18","Short exposure",9.60405354145835
"Q9H6X2","20251001_XZ_YA_19","Short exposure",10.0897409246556
"Q9H6X2","20251001_XZ_YA_20","Control",9.2525808393166
