"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","minus_log10_fdr","Status"
"Q99784","High_vs_Control",0.0707717988634879,8.99926726650334,0.796826378068185,0.425916520142305,0.774099226722516,-5.32019216429951,FALSE,0.11120336637656,"Not significant"
"P30048","High_vs_Control",0.13804326835764,7.14800510076298,0.794595276685189,0.427310254578538,0.775150166918628,-5.23703137696241,FALSE,0.110614155110945,"Not significant"
"P60903","High_vs_Control",-0.0892671620955667,8.08682123292207,-0.794089267054978,0.427575859158044,0.775150166918628,-5.2471876170512,FALSE,0.110614155110945,"Not significant"
"P16671","High_vs_Control",-0.10473707247616,9.12073590880154,-0.788697359657911,0.430652109695112,0.776229532507321,-5.32383632224156,FALSE,0.11000983806988,"Not significant"
"Q8IYI6","High_vs_Control",0.0944705958024272,8.77637543573808,0.788089272130191,0.431056146162783,0.776229532507321,-5.26209028155593,FALSE,0.11000983806988,"Not significant"
"P06727","High_vs_Control",0.0573767961755642,15.9857521585886,0.786838898043907,0.431735605422369,0.776229532507321,-5.32703387677977,FALSE,0.11000983806988,"Not significant"
"P07384","High_vs_Control",-0.0769017891846779,10.3337772026497,-0.786698706606133,0.431817613766659,0.776229532507321,-5.32712929948689,FALSE,0.11000983806988,"Not significant"
"Q9BZE9","High_vs_Control",-0.0973767013534861,11.8006852623762,-0.786271501684547,0.432069662138845,0.776229532507321,-5.32234912058393,FALSE,0.11000983806988,"Not significant"
"P13667","High_vs_Control",0.0915215209576621,7.92200205303779,0.78600635531672,0.432226247503553,0.776229532507321,-5.32114919237236,FALSE,0.11000983806988,"Not significant"
"P01266","High_vs_Control",-0.106137615397571,7.90081172809841,-0.785924815955631,0.432276819469253,0.776229532507321,-5.32069228503387,FALSE,0.11000983806988,"Not significant"
"Q9Y543","High_vs_Control",-0.0977786464780515,10.5836936364859,-0.785549424778165,0.432501671180857,0.776229532507321,-5.31004756020135,FALSE,0.11000983806988,"Not significant"
"P53675","High_vs_Control",-0.115450072193203,7.77839520202596,-0.779783204910015,0.435882649439442,0.781319649120199,-5.32327116172164,FALSE,0.107171253641054,"Not significant"
"P15814","High_vs_Control",0.16191232539094,10.0688193695042,0.776741818397249,0.437741587688022,0.783672205673687,-5.25171972665078,FALSE,0.105865555983898,"Not significant"
"Q96L46","High_vs_Control",-0.0812650638099761,10.8305739398195,-0.773526312685542,0.439564781553234,0.785954983475483,-5.33560931944449,FALSE,0.104602327991214,"Not significant"
"Q9HCU0","High_vs_Control",-0.067236807515707,14.1819509543834,-0.771255373568237,0.440906843052134,0.787372867916263,-5.33753713304599,FALSE,0.10381955464265,"Not significant"
"Q14247","High_vs_Control",-0.134539326823653,8.18664052884128,-0.768256705487322,0.442734472697275,0.788137158524575,-5.28824448254818,FALSE,0.103398196207315,"Not significant"
"P27482","High_vs_Control",-0.0813810929311636,10.6256611203261,-0.767875427317435,0.44291136536727,0.788137158524575,-5.33947350442666,FALSE,0.103398196207315,"Not significant"
"P03950","High_vs_Control",-0.160096585000588,9.87591082263149,-0.767760585353741,0.442983646981038,0.788137158524575,-5.33353090798557,FALSE,0.103398196207315,"Not significant"
"P07327","High_vs_Control",0.0901640497732465,7.76743088812502,0.76369321796432,0.445408435258761,0.790750301753399,-5.33561201673007,FALSE,0.10196063368374,"Not significant"
"Q92743","High_vs_Control",-0.0721136949940338,10.3821006219859,-0.763428145705825,0.445555260681134,0.790750301753399,-5.34273360497876,FALSE,0.10196063368374,"Not significant"
"P05023","High_vs_Control",-0.0660082318181479,7.81301349238323,-0.753870186047399,0.451276046110019,0.79973240597384,-5.34407116484218,FALSE,0.0970553055702393,"Not significant"
"Q09328","High_vs_Control",-0.0544428745581822,8.89504720732085,-0.753099789272094,0.451731693750914,0.79973240597384,-5.34950965425072,FALSE,0.0970553055702393,"Not significant"
"O43396","High_vs_Control",-0.135446733457073,8.10964613365551,-0.752029721914704,0.452410756047816,0.799947008844105,-5.30881591186754,FALSE,0.0969387811690969,"Not significant"
"P09429","High_vs_Control",0.12325282353908,8.05884471109896,0.747854004935696,0.454957411075701,0.802451293823454,-5.2873599658165,FALSE,0.0955813183818432,"Not significant"
"P01275","High_vs_Control",-0.101253447813875,8.5357857833907,-0.74692581074855,0.455448157642058,0.802451293823454,-5.35012799572389,FALSE,0.0955813183818432,"Not significant"
"P41222","High_vs_Control",-0.0548376956274446,9.7018591666354,-0.746262207248681,0.455847190989852,0.802451293823454,-5.35394488561529,FALSE,0.0955813183818432,"Not significant"
"Q08174","High_vs_Control",-0.0806772796742301,9.56417662809902,-0.745802114604084,0.45612487542335,0.802451293823454,-5.35424187796542,FALSE,0.0955813183818432,"Not significant"
"P61019","High_vs_Control",0.114954511524083,7.09333030123776,0.745069771943444,0.456625004016693,0.802451293823454,-5.29185539443563,FALSE,0.0955813183818432,"Not significant"
"P01033","High_vs_Control",0.105264914904401,8.18482391876144,0.743023467418038,0.457888287356963,0.802767374742737,-5.27774127727086,FALSE,0.0954102859816579,"Not significant"
"P61026","High_vs_Control",-0.156750624993135,10.9448482472608,-0.741996771703303,0.458425207451095,0.802767374742737,-5.35669124274498,FALSE,0.0954102859816579,"Not significant"
"P22223","High_vs_Control",-0.181984588083056,8.65041872519632,-0.741992941715312,0.458484295616667,0.802767374742737,-5.28647828856848,FALSE,0.0954102859816579,"Not significant"
"O43707","High_vs_Control",-0.097157344603211,6.9745932834623,-0.73972337693977,0.459813923295839,0.804113617080772,-5.34259616357614,FALSE,0.0946825833596445,"Not significant"
"P15169","High_vs_Control",0.109474770853373,11.7112089566281,0.73865673717313,0.460449625355573,0.804240809101098,-5.35883080474916,FALSE,0.094613893533838,"Not significant"
"P00915","High_vs_Control",-0.147480757851866,11.9714019846895,-0.736118860399949,0.46199119682384,0.804240809101098,-5.36045008150025,FALSE,0.094613893533838,"Not significant"
"P11766","High_vs_Control",0.163462360433758,8.20099014053407,0.736153714808169,0.462068004240441,0.804240809101098,-5.25647656325267,FALSE,0.094613893533838,"Not significant"
"P31151","High_vs_Control",-0.108508800631334,9.06728508825406,-0.735940028393868,0.46213000467176,0.804240809101098,-5.31060383564171,FALSE,0.094613893533838,"Not significant"
"P11717","High_vs_Control",0.0858195009586664,6.45624034908619,0.733376374720751,0.463764385187074,0.806106822252442,-5.24755638466987,FALSE,0.0936074033056085,"Not significant"
"Q7L014","High_vs_Control",0.13659776650432,15.4787742494013,0.730040007141229,0.465712061002847,0.807203174870603,-5.34249795454699,FALSE,0.0930171386119883,"Not significant"
"P53621","High_vs_Control",-0.157369245249708,6.79457521639504,-0.729202460790979,0.466298701846261,0.807203174870603,-5.27150241332974,FALSE,0.0930171386119883,"Not significant"
"Q06323","High_vs_Control",-0.0899313749384216,9.34606970369843,-0.72767060593311,0.46714427998686,0.807203174870603,-5.3653945038364,FALSE,0.0930171386119883,"Not significant"
"P07711","High_vs_Control",-0.0795987379731891,8.22085501050504,-0.727091875253885,0.467512299364178,0.807203174870603,-5.34338704349674,FALSE,0.0930171386119883,"Not significant"
"P98095","High_vs_Control",-0.0697109161070468,8.73646571131464,-0.726697283052771,0.467739938562366,0.807203174870603,-5.36600687002147,FALSE,0.0930171386119883,"Not significant"
"Q9BYJ0","High_vs_Control",0.076909170671323,10.4278262147083,0.726310571248485,0.467976084467872,0.807203174870603,-5.36665593296047,FALSE,0.0930171386119883,"Not significant"
"Q02952","High_vs_Control",-0.0702000228498179,10.8424876721318,-0.724595739593782,0.46902685796359,0.807203174870603,-5.36773240326333,FALSE,0.0930171386119883,"Not significant"
"Q15149","High_vs_Control",0.111102330325009,8.52002115946702,0.724422263411597,0.469138997054239,0.807203174870603,-5.358012622852,FALSE,0.0930171386119883,"Not significant"
"Q9NY97","High_vs_Control",-0.0738828979293178,9.37285697620145,-0.723887429934273,0.469461260698803,0.807203174870603,-5.36817629747177,FALSE,0.0930171386119883,"Not significant"
"P0DPH7;P0DPH8","High_vs_Control",-0.110303166863112,11.0208180644804,-0.722872092255015,0.470084351077701,0.807306538257992,-5.36881184919208,FALSE,0.0929615302146275,"Not significant"
"P24043","High_vs_Control",-0.0827459901715066,6.67354868698089,-0.72176408659785,0.470773854357382,0.807523573144121,-5.35726869135072,FALSE,0.0928447909324847,"Not significant"
"Q8WUJ3","High_vs_Control",-0.116338079422561,7.7314309567969,-0.720649960632046,0.471459289981511,0.807574991261387,-5.36037038140544,FALSE,0.0928171386206095,"Not significant"
"P32119","High_vs_Control",-0.12054389283575,12.1770416152324,-0.719868685244325,0.471930155283851,0.807574991261387,-5.37068662481897,FALSE,0.0928171386206095,"Not significant"
"Q14554","High_vs_Control",-0.122607504213949,7.84042129352215,-0.718368484027412,0.472889672556462,0.808252431997575,-5.32614347655093,FALSE,0.0924529799406095,"Not significant"
"P00387","High_vs_Control",0.105239141364081,8.66386491759499,0.717394959414491,0.473459139328137,0.808262387853034,-5.368261593989,FALSE,0.0924476304405178,"Not significant"
"Q8N307","High_vs_Control",-0.0669711214542215,10.2198904475629,-0.716056354633247,0.474279480516218,0.808700089251198,-5.37273757013168,FALSE,0.0922125089590009,"Not significant"
"P35916","High_vs_Control",-0.0665840690971642,9.52083692251428,-0.713326407031048,0.475964675195598,0.809242910095459,-5.37474346253067,FALSE,0.0919210968310521,"Not significant"
"P98161","High_vs_Control",-0.081418237223545,6.76716309380277,-0.713216766662212,0.47609008001913,0.809242910095459,-5.29873080871647,FALSE,0.0919210968310521,"Not significant"
"Q13790","High_vs_Control",0.0542010009614557,16.1382179947488,0.712438554193613,0.476513657670886,0.809242910095459,-5.37529116827155,FALSE,0.0919210968310521,"Not significant"
"Q96IZ5","High_vs_Control",-0.096696774944796,9.77933083634285,-0.712021050943293,0.476855131820546,0.809242910095459,-5.27899177645411,FALSE,0.0919210968310521,"Not significant"
"Q9NYU2","High_vs_Control",-0.0673685347117363,8.06153766167807,-0.708878524068041,0.478719021987021,0.809993839274482,-5.37716244954609,FALSE,0.0915182843056367,"Not significant"
"P01889","High_vs_Control",-0.0718576638483555,9.14285685760763,-0.708790844232048,0.478774010495187,0.809993839274482,-5.37680941175302,FALSE,0.0915182843056367,"Not significant"
"Q8NBS9","High_vs_Control",0.0884506467190018,7.95624233795867,0.708489427189756,0.478992172736932,0.809993839274482,-5.33733586894592,FALSE,0.0915182843056367,"Not significant"
"P18124","High_vs_Control",0.105907469454358,6.24826602848043,0.702278141912656,0.482914598271804,0.815664939837181,-5.27353054826079,FALSE,0.0884882048038896,"Not significant"
"P00451","High_vs_Control",-0.0832212478998429,9.99236903700199,-0.699507554650334,0.484548528893813,0.817461871098504,-5.38319100034372,FALSE,0.0875324950073702,"Not significant"
"Q14764","High_vs_Control",-0.0938660974484975,6.46938327748328,-0.697623349781786,0.485802876750807,0.818614953302771,-5.28742805023186,FALSE,0.0869203265395564,"Not significant"
"P62736","High_vs_Control",0.0985094839239995,11.2847387127707,0.695565405472167,0.487012609784852,0.818732349654849,-5.38557062742632,FALSE,0.0868580494797069,"Not significant"
"P30041","High_vs_Control",-0.0938303783080183,10.5314032298132,-0.694672475212889,0.487571686493425,0.818732349654849,-5.38610776902502,FALSE,0.0868580494797069,"Not significant"
"P07195","High_vs_Control",0.0973355176800439,9.05201633787141,0.694651580123875,0.487585374201702,0.818732349654849,-5.38377677706504,FALSE,0.0868580494797069,"Not significant"
"P05107","High_vs_Control",-0.0559692863555306,9.4635606364959,-0.688922367028195,0.49118022129025,0.823612837542244,-5.38955024920174,FALSE,0.0842768927117199,"Not significant"
"Q86UX7","High_vs_Control",-0.106274121130488,10.1858235340547,-0.688190441486727,0.491640578058689,0.823612837542244,-5.3899863904641,FALSE,0.0842768927117199,"Not significant"
"P11597","High_vs_Control",-0.0749963251572687,14.3690496337631,-0.687060642363213,0.492351639800142,0.823841600319024,-5.39065870918131,FALSE,0.08415628189545,"Not significant"
"P16035","High_vs_Control",-0.072758990375041,8.01747120080406,-0.685179276689225,0.493584693587569,0.823973706755874,-5.30301377954553,FALSE,0.084086646546847,"Not significant"
"Q6AHZ1","High_vs_Control",0.16324699648786,11.8692430998674,0.68488640131649,0.49373839678981,0.823973706755874,-5.36330922875415,FALSE,0.084086646546847,"Not significant"
"Q15485","High_vs_Control",0.0846647714476152,9.5919517337402,0.684201138722821,0.494154384804778,0.823973706755874,-5.39214783795293,FALSE,0.084086646546847,"Not significant"
"P20339","High_vs_Control",-0.0663990376277042,9.18241647617759,-0.682838971313388,0.495014700844082,0.824449571440666,-5.39243258138469,FALSE,0.0838359034091927,"Not significant"
"P01876","High_vs_Control",0.0994172852805786,15.9423771207632,0.679832470213835,0.496913894560236,0.825845343253202,-5.39493394865841,FALSE,0.0831012757552847,"Not significant"
"P00742","High_vs_Control",-0.0468990945887189,14.9378782243176,-0.679689194702802,0.497004554551962,0.825845343253202,-5.39501823559866,FALSE,0.0831012757552847,"Not significant"
"P12109","High_vs_Control",-0.0568090456549601,9.44232007752995,-0.678775549536572,0.497582886751654,0.825849374539203,-5.39555530301508,FALSE,0.0830991557929862,"Not significant"
"P08567","High_vs_Control",0.111632501747046,9.21616802320604,0.672884660766202,0.501322140921061,0.83109358390844,-5.39775312136663,FALSE,0.0803500704557479,"Not significant"
"O75309","High_vs_Control",0.0773361556054679,7.29110766952984,0.669450350070328,0.503516272765831,0.833767130653812,-5.38567249517643,FALSE,0.078955229930576,"Not significant"
"Q02985","High_vs_Control",0.086446114189707,9.58465417816836,0.666070370925637,0.505665180292457,0.835506161296194,-5.39777923721794,FALSE,0.0780503431289714,"Not significant"
"P08253","High_vs_Control",0.0662245726577027,10.0067525674466,0.665961602868643,0.50573176290453,0.835506161296194,-5.403011750492,FALSE,0.0780503431289714,"Not significant"
"P05019","High_vs_Control",-0.0518696000545997,9.16828486185053,-0.663448346034568,0.507345243652352,0.836049793969205,-5.38974106962122,FALSE,0.0777678558121079,"Not significant"
"P25311","High_vs_Control",0.084372335988407,9.7618582244991,0.662311327956906,0.508065938504306,0.836049793969205,-5.4051098932375,FALSE,0.0777678558121079,"Not significant"
"Q96K76","High_vs_Control",0.114723506958688,6.11480742205963,0.660027550122901,0.509638554861769,0.836049793969205,-5.2849135247436,FALSE,0.0777678558121079,"Not significant"
"Q07954","High_vs_Control",-0.0973360942855308,10.8348134453399,-0.659744064538752,0.509710969117015,0.836049793969205,-5.406578637341,FALSE,0.0777678558121079,"Not significant"
"Q86UX2","High_vs_Control",-0.0574080488979067,7.58101922272637,-0.659440992839481,0.509907627972121,0.836049793969205,-5.40206460054551,FALSE,0.0777678558121079,"Not significant"
"Q08629","High_vs_Control",-0.0672128496763298,7.25794963168698,-0.657899067307598,0.510952121127956,0.836049793969205,-5.33205214828451,FALSE,0.0777678558121079,"Not significant"
"Q00839","High_vs_Control",-0.0775196345386746,7.64242738189921,-0.657008356875014,0.511482384867226,0.836049793969205,-5.3818278125736,FALSE,0.0777678558121079,"Not significant"
"Q9NR34","High_vs_Control",-0.0913854327514301,9.66656180610138,-0.656857489052892,0.511592969017422,0.836049793969205,-5.36340700851445,FALSE,0.0777678558121079,"Not significant"
"P68363","High_vs_Control",-0.0937812963103504,10.5568844341365,-0.656074228832919,0.512067343207014,0.836049793969205,-5.4086682822816,FALSE,0.0777678558121079,"Not significant"
"P0DOY2;P0DOY3","High_vs_Control",0.11235875231316,16.7476025744195,0.654774747988622,0.512922815730649,0.836049793969205,-5.38681588110698,FALSE,0.0777678558121079,"Not significant"
"Q92496","High_vs_Control",0.091588231897914,9.63473419119567,0.654696627765651,0.51297180708198,0.836049793969205,-5.37190514951781,FALSE,0.0777678558121079,"Not significant"
"P48059","High_vs_Control",0.0899706139210252,8.77399241964634,0.654559272163592,0.5130570562712,0.836049793969205,-5.39801925685839,FALSE,0.0777678558121079,"Not significant"
"Q7Z304","High_vs_Control",-0.0682231419920152,7.25033801421109,-0.650648841268696,0.515592774136813,0.839228193089887,-5.3611072772216,FALSE,0.0761199348506058,"Not significant"
"P68371","High_vs_Control",-0.0866982567225687,10.4026087253665,-0.648577561136221,0.516898550723527,0.84039968450968,-5.41290080963139,FALSE,0.0755141193024139,"Not significant"
"Q9UBQ7","High_vs_Control",-0.0846212828749859,6.72071701229526,-0.646504723795526,0.518309407702085,0.840787871119981,-5.33934095696886,FALSE,0.0753135618985312,"Not significant"
"P25789","High_vs_Control",-0.0798903297473501,8.1728785997245,-0.645934170273923,0.518625243716948,0.840787871119981,-5.38369946505666,FALSE,0.0753135618985312,"Not significant"
"P0DOX5","High_vs_Control",0.108808499751268,9.33137425288081,0.644800235179269,0.519425732319271,0.840787871119981,-5.31296941718588,FALSE,0.0753135618985312,"Not significant"
"P52565","High_vs_Control",0.0664698779052362,7.87582076481497,0.644603212731268,0.51948260377427,0.840787871119981,-5.40182991326441,FALSE,0.0753135618985312,"Not significant"
"Q9Y624","High_vs_Control",-0.063363383683777,8.15987962735892,-0.64342483832691,0.520238479006106,0.841061982970413,-5.41178063352129,FALSE,0.075171997222194,"Not significant"
"P15941","High_vs_Control",-0.0588578950623209,9.94333841747059,-0.640041802459045,0.522429183973193,0.84202858311914,-5.41573100953127,FALSE,0.0746731658872575,"Not significant"
"Q96KP4","High_vs_Control",-0.111702531063123,7.2809326091025,-0.639506045765258,0.522800405459048,0.84202858311914,-5.38823344239262,FALSE,0.0746731658872575,"Not significant"
"Q04695","High_vs_Control",-0.118026831288848,9.33565938997994,-0.638911572754897,0.523169792020034,0.84202858311914,-5.40354487677281,FALSE,0.0746731658872575,"Not significant"
"Q96NZ9","High_vs_Control",-0.0710800173118198,10.0565247433426,-0.638743527625299,0.523271786765481,0.84202858311914,-5.41837936590012,FALSE,0.0746731658872575,"Not significant"
"O43242","High_vs_Control",-0.0920059879773598,6.74312567089265,-0.638099940574214,0.523772312512045,0.84202858311914,-5.32091712680529,FALSE,0.0746731658872575,"Not significant"
"P16152","High_vs_Control",0.113101527086442,7.11511163421668,0.631475848087255,0.528066868819965,0.84798195956084,-5.34651756198503,FALSE,0.0716133870670118,"Not significant"
"O00194","High_vs_Control",-0.197958898240561,9.5028155653184,-0.627692707083242,0.530505264070415,0.850944685321001,-5.39007242795723,FALSE,0.0700986698103942,"Not significant"
"P41091","High_vs_Control",0.0963945901208865,7.31056997367373,0.62537875447659,0.532091489724456,0.851201750111474,-5.31445229038329,FALSE,0.0699674921179009,"Not significant"
"P23528","High_vs_Control",-0.084814296009311,10.7042326867001,-0.624973640299758,0.532263247700999,0.851201750111474,-5.42591018320719,FALSE,0.0699674921179009,"Not significant"
"P52209","High_vs_Control",0.0917987122576509,8.29404794871757,0.624705336454546,0.53244628301952,0.851201750111474,-5.40990127707866,FALSE,0.0699674921179009,"Not significant"
"P55268","High_vs_Control",-0.0637341099854414,7.83828639508727,-0.622848672405011,0.533658293927086,0.851384332922224,-5.42468202554763,FALSE,0.0698743459230703,"Not significant"
"Q27J81","High_vs_Control",0.11318555526186,6.898432699433,0.62283549572574,0.53374791861721,0.851384332922224,-5.3349145941198,FALSE,0.0698743459230703,"Not significant"
"P09871","High_vs_Control",-0.0537923813703323,16.6449281024388,-0.62004743662817,0.535498910457546,0.853228263995691,-5.42856455704371,FALSE,0.0689347665675994,"Not significant"
"Q96P70","High_vs_Control",-0.0999741512846812,6.99636663059017,-0.618295337069561,0.536748578947907,0.854017590415928,-5.28509187205036,FALSE,0.0685331839457774,"Not significant"
"P62906","High_vs_Control",-0.0971677157319251,7.26724401217073,-0.616572924574583,0.537881256194437,0.854017590415928,-5.30465153908119,FALSE,0.0685331839457774,"Not significant"
"Q9BTT0","High_vs_Control",0.0764189340019632,7.30336633838726,0.61631159756877,0.538002902973562,0.854017590415928,-5.37061707759844,FALSE,0.0685331839457774,"Not significant"
"Q7Z794","High_vs_Control",0.185369759166736,11.3088899295884,0.615687061766731,0.538376500513249,0.854017590415928,-5.41698178265139,FALSE,0.0685331839457774,"Not significant"
"P30153","High_vs_Control",-0.0766421638724992,7.7896444349277,-0.614586817438161,0.539105196770153,0.854228565931933,-5.41950136292931,FALSE,0.0684259095900962,"Not significant"
"Q8IZA0","High_vs_Control",-0.0583796219972257,7.43627773205715,-0.612602625687131,0.540424134092559,0.854320243361237,-5.4012942141156,FALSE,0.0683793027838013,"Not significant"
"Q99972","High_vs_Control",-0.0722487111888945,7.28084850181818,-0.611241330445612,0.541324096716011,0.854320243361237,-5.40682364288986,FALSE,0.0683793027838013,"Not significant"
"Q12913","High_vs_Control",0.0505188146089779,9.70641249931558,0.609553942601712,0.542424296280124,0.854320243361237,-5.43414882855632,FALSE,0.0683793027838013,"Not significant"
"Q9NY65","High_vs_Control",0.111275894701203,7.66008430831414,0.608275939495452,0.543328199409238,0.854320243361237,-5.36528813930296,FALSE,0.0683793027838013,"Not significant"
"P29992","High_vs_Control",-0.0756200536560208,7.57597920492043,-0.607911661899507,0.543527373862412,0.854320243361237,-5.41713567073527,FALSE,0.0683793027838013,"Not significant"
"O00410","High_vs_Control",-0.0883040999824889,6.20982297636754,-0.606342917613218,0.544615746743833,0.854320243361237,-5.35186656766677,FALSE,0.0683793027838013,"Not significant"
"P40925","High_vs_Control",-0.148015699749227,9.4143977359838,-0.605396731639516,0.545195942193244,0.854320243361237,-5.41734937992087,FALSE,0.0683793027838013,"Not significant"
"P05556","High_vs_Control",-0.0479524710497188,10.9983636869684,-0.603891799226923,0.546179649750903,0.854320243361237,-5.43712249795269,FALSE,0.0683793027838013,"Not significant"
"Q13885","High_vs_Control",0.0738716099002268,9.84143435867908,0.602031685899057,0.547418723981615,0.854320243361237,-5.43375937190372,FALSE,0.0683793027838013,"Not significant"
"Q96GI7","High_vs_Control",-0.0695656791022259,9.3160434184986,-0.601173584261682,0.548028029778656,0.854320243361237,-5.37858573487857,FALSE,0.0683793027838013,"Not significant"
"P45974","High_vs_Control",-0.0865761089058541,8.16209353383466,-0.600394421334724,0.548510840952759,0.854320243361237,-5.43362918832765,FALSE,0.0683793027838013,"Not significant"
"P12110","High_vs_Control",-0.0534571287308871,8.96326542801048,-0.600077767783582,0.548717033770933,0.854320243361237,-5.4367247634124,FALSE,0.0683793027838013,"Not significant"
"Q16543","High_vs_Control",0.0961158122426449,6.63260408707259,0.599795132373994,0.548991459519218,0.854320243361237,-5.31998621392017,FALSE,0.0683793027838013,"Not significant"
"Q9UJU6","High_vs_Control",-0.103504956246361,6.95330189901961,-0.598695992160663,0.549694895382223,0.854320243361237,-5.36746086863779,FALSE,0.0683793027838013,"Not significant"
"O75081","High_vs_Control",-0.0918153098734997,13.2039206979968,-0.598345513939858,0.549876307400923,0.854320243361237,-5.42364240649108,FALSE,0.0683793027838013,"Not significant"
"P08865","High_vs_Control",-0.0779983390127317,7.70062708897718,-0.598293987398248,0.549920463080601,0.854320243361237,-5.41828846212567,FALSE,0.0683793027838013,"Not significant"
"P50148","High_vs_Control",0.0816197588069096,7.41826653762854,0.598277449964689,0.549949539798635,0.854320243361237,-5.40381222982121,FALSE,0.0683793027838013,"Not significant"
"Q9NP78","High_vs_Control",0.0687384501608452,10.6115179720627,0.594470949566298,0.552476336934759,0.854320243361237,-5.41511159267344,FALSE,0.0683793027838013,"Not significant"
"P14317","High_vs_Control",-0.0778345383664867,8.04423335014254,-0.593809879014532,0.552903811688239,0.854320243361237,-5.43184885983503,FALSE,0.0683793027838013,"Not significant"
"P07225","High_vs_Control",0.0572217945975773,14.80708803435,0.593783345099347,0.5529159380178,0.854320243361237,-5.44236241312863,FALSE,0.0683793027838013,"Not significant"
"O75351","High_vs_Control",0.0745339867415353,7.1122370299092,0.592812794405822,0.55361478644265,0.854320243361237,-5.38063479598396,FALSE,0.0683793027838013,"Not significant"
"P11586","High_vs_Control",0.0781202586177008,7.69129008548238,0.592617406166884,0.553702181421887,0.854320243361237,-5.43676691695988,FALSE,0.0683793027838013,"Not significant"
"P51665","High_vs_Control",-0.10087640835444,7.01936624419572,-0.591805043973393,0.554341995377248,0.854320243361237,-5.30617860493411,FALSE,0.0683793027838013,"Not significant"
"O60844","High_vs_Control",-0.0825666296057275,7.235629263586,-0.591705740983495,0.554396209333074,0.854320243361237,-5.29445633413112,FALSE,0.0683793027838013,"Not significant"
"P22234","High_vs_Control",-0.0804494605854478,7.18792767955495,-0.591453554819172,0.554526937999506,0.854320243361237,-5.37752810960599,FALSE,0.0683793027838013,"Not significant"
"P40926","High_vs_Control",0.0889690677153787,7.49357944528041,0.590745316857639,0.554987923744251,0.854320243361237,-5.39211996745564,FALSE,0.0683793027838013,"Not significant"
"P19827","High_vs_Control",-0.0543988733981919,19.7874187546431,-0.590297150845593,0.555248582156676,0.854320243361237,-5.44414906936235,FALSE,0.0683793027838013,"Not significant"
"O43491","High_vs_Control",0.0753758180102002,7.3273107517035,0.588300287375118,0.556619737247337,0.855512007730634,-5.40165168127565,FALSE,0.0677738904425104,"Not significant"
"P61088","High_vs_Control",0.0706775511420563,8.46165035948671,0.583800072376994,0.559629294939394,0.856196366628812,-5.41915632081767,FALSE,0.0674266194781235,"Not significant"
"P27105","High_vs_Control",-0.0853682544556609,9.47965337019592,-0.583624762649072,0.559727028490862,0.856196366628812,-5.44580286807847,FALSE,0.0674266194781235,"Not significant"
"P04083","High_vs_Control",0.0750927633901517,7.6654557926834,0.581076645410103,0.561443209340047,0.856196366628812,-5.44591596554344,FALSE,0.0674266194781235,"Not significant"
"O60493","High_vs_Control",0.0994232988469843,8.90108250035593,0.581085997590479,0.561473680374843,0.856196366628812,-5.38262265199796,FALSE,0.0674266194781235,"Not significant"
"P45877","High_vs_Control",-0.0586593644847362,7.18481915819725,-0.580559030169282,0.561862512613069,0.856196366628812,-5.33685725748314,FALSE,0.0674266194781235,"Not significant"
"P80723","High_vs_Control",-0.0564697349481111,7.06835470138775,-0.579945087357922,0.562211541097513,0.856196366628812,-5.4354759271053,FALSE,0.0674266194781235,"Not significant"
"Q8IZP9","High_vs_Control",-0.0576261585726439,8.7888843028214,-0.579262328568821,0.562664196016901,0.856196366628812,-5.44931790388959,FALSE,0.0674266194781235,"Not significant"
"P30740","High_vs_Control",-0.0935312475180883,7.80272640707239,-0.578773252918188,0.563005121211249,0.856196366628812,-5.43113212479754,FALSE,0.0674266194781235,"Not significant"
"Q93098","High_vs_Control",-0.0891929097099471,11.138634560808,-0.578526899657084,0.563198776587198,0.856196366628812,-5.35800450310614,FALSE,0.0674266194781235,"Not significant"
"P16284","High_vs_Control",-0.0519216070156947,9.20274295933561,-0.577935662481658,0.563558899514018,0.856196366628812,-5.44998231059102,FALSE,0.0674266194781235,"Not significant"
"Q96PX8","High_vs_Control",-0.0692887879647692,6.86352433217813,-0.577877798587246,0.563632754600836,0.856196366628812,-5.39274861628286,FALSE,0.0674266194781235,"Not significant"
"Q04637","High_vs_Control",-0.0820297747260028,6.35655727958756,-0.575703693798627,0.565128581222974,0.857560196268513,-5.34386092881678,FALSE,0.0667353849998545,"Not significant"
"Q5JRA6","High_vs_Control",-0.0513066784552105,11.1089883338995,-0.572569038383462,0.567184672044816,0.858121294806919,-5.45307209593973,FALSE,0.0664513206102939,"Not significant"
"Q5T4S7","High_vs_Control",-0.0715202697223676,7.138763548167,-0.57145711502788,0.567945792848394,0.858121294806919,-5.44070577350092,FALSE,0.0664513206102939,"Not significant"
"P15153","High_vs_Control",-0.0582605315322322,10.4591592368942,-0.570553185346347,0.568550642116395,0.858121294806919,-5.45200151537234,FALSE,0.0664513206102939,"Not significant"
"P01116","High_vs_Control",-0.0693752943503227,8.09842352474422,-0.570496084132969,0.568647381859914,0.858121294806919,-5.36540237774928,FALSE,0.0664513206102939,"Not significant"
"P48723","High_vs_Control",-0.065536555266652,6.86864801002019,-0.570098272231186,0.568924385448105,0.858121294806919,-5.34916063009709,FALSE,0.0664513206102939,"Not significant"
