"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"P10301",0.179802148849739,-0.248613325213008,FALSE
"P10321",-0.0964846782042805,0.213029126092434,FALSE
"P10412",0.298610891115983,0.453081143235663,FALSE
"P10451",-0.103937093520571,-0.156986578909912,FALSE
"P10586",-0.0515615212383809,0.380303332514318,FALSE
"P10599",-0.358856370546158,-0.103047920121314,FALSE
"P10619",-0.057867664334788,-0.241500753124976,FALSE
"P10643",-0.039172104494023,0.418697995524058,FALSE
"P10644",0.263935264465306,0.128431311499668,FALSE
"P10645",-0.154590369558832,-0.218730924301484,FALSE
"P10646",-0.29767049354072,0.132300440372592,FALSE
"P10768",-0.168816362935717,0.0520884812048408,FALSE
"P10809",-0.373962584185097,0.322305394464688,FALSE
"P10909",-0.262423646723246,0.116251454989055,FALSE
"P11021",-0.160212900675409,0.113900731934574,FALSE
"P11047",-0.0952564236195332,-0.0898735974398157,FALSE
"P11049",-0.476790510268483,-0.119362236742401,FALSE
"P11142",-0.184383926792458,0.0902433265934324,FALSE
"P11150",-0.401889754461623,0.215081419252771,FALSE
"P11166",-0.10080836473168,-0.0650744848530476,FALSE
"P11171",-0.384471294678667,-0.814525770288739,FALSE
"P11215",-0.205612223004614,0.313668889858898,FALSE
"P11217",0.716332755685798,0.214137830829666,FALSE
"P11226",0.4229236541262,1.0303701724262,FALSE
"P11234",0.0663803556411953,0.0134028868818383,FALSE
"P11277",-0.155281637289558,-0.839140472214801,FALSE
"P11279",-0.340719528518099,0.270837945465768,FALSE
"P11362",-0.806437606001545,0.116752631955997,FALSE
"P11413",0.248726903519643,0.569116874850405,FALSE
"P11586",-0.049738524348264,0.162353765147095,FALSE
"P11597",-0.286696653777541,0.0154463776231726,FALSE
"P11717",-0.287063674832511,0.236310169938874,FALSE
"P11766",-0.816638854568795,1.10278276019073,FALSE
"P11940",-0.190290087318218,0.848560687628368,FALSE
"P12109",-0.167491488978309,0.0847834496808897,FALSE
"P12110",-0.196910970180419,0.10232140581809,FALSE
"P12111",0.0865335766007966,-0.0541048736888712,FALSE
"P12259",-0.301341718142815,-0.115958642193586,FALSE
"P12273",-0.20137586879714,-0.36257344829526,FALSE
"P12814",0.411912344942539,0.104785119726312,FALSE
"P12821",0.0264343464300776,0.131468739812602,FALSE
"P12830",-0.0913284677128612,0.0679017966864137,FALSE
"P12931",0.157526720470139,0.208005925716195,FALSE
"P12955",-1.68976155930178,0.787412203272908,FALSE
"P13224",0.201233366610385,-0.0250124728881946,FALSE
"P13473",0.200906236969566,0.506304188316459,FALSE
"P13489",-0.123308577615388,0.104068405105598,FALSE
"P13497",-0.11979878696104,0.17152544349744,FALSE
"P13591",-0.325324556266422,-0.229590910947206,FALSE
"P13598",0.0762906891145079,0.383716206525861,FALSE
"P13611",-0.157940691301631,-0.105443435826789,FALSE
"P13612",-0.20762488522343,0.1787555333929,FALSE
"P13639",0.235949967618193,-0.0537029584968645,FALSE
"P13645",-0.273235164904738,-0.133947177256701,FALSE
"P13646",-0.0371705695499429,-0.0218004240075107,FALSE
"P13647",-0.582947471776137,-0.399079475374197,FALSE
"P13667",0.262088407436702,0.307624287236225,FALSE
"P13671",0.0472464780744684,0.401080979972184,FALSE
"P13686",-0.284911332438913,0.323905058588188,FALSE
"P13727",0.00372478979766022,-0.157475299869619,FALSE
"P13796",0.00727835963241041,0.253978896454919,FALSE
"P13797",-0.185355250410685,0.321046159574608,FALSE
"P13798",-0.134426134931704,-0.477096179712338,FALSE
"P13929",-0.805948425223306,0.0761334930593502,FALSE
"P13942",-0.000515368007572903,-0.327902241661423,FALSE
"P13987",-0.435611927459925,-0.224651523665708,FALSE
"P14151",-0.0366252331205477,-0.0272876699312228,FALSE
"P14209",-0.266909362719279,0.168957697378127,FALSE
