"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"O75339",0.284152846634218,0.180413827112154,FALSE
"O75340",0.234993442415865,0.360815609787161,FALSE
"O75347",0.0927465202229758,-0.432165570310612,FALSE
"O75351",0.505103713159271,-0.183373610893396,FALSE
"O75356",0.258085105802938,0.268665284786389,FALSE
"O75367",-0.166229289749913,0.234424573367471,FALSE
"O75368",0.0439278734968385,-0.431412711827883,FALSE
"O75487",0.260457522863016,0.0978290522360554,FALSE
"O75531",0.253802929204445,-0.301810512677492,FALSE
"O75558",0.854395067028282,-0.509162972612252,FALSE
"O75636",0.0281417164681752,0.50420249710219,FALSE
"O75752",-0.163732560928494,0.263773459557633,FALSE
"O75787",0.0206074591357837,0.309580248276621,FALSE
"O75822",0.188349345611699,-0.614141085155712,FALSE
"O75874",0.522686685164826,-0.19094188357028,FALSE
"O75882",0.222943746067156,0.397096268764466,FALSE
"O75897",0.318822767075941,0.462844263809149,FALSE
"O75955",0.0707699284900469,0.0975830649918903,FALSE
"O94769",0.0219791992465073,0.296858360449271,FALSE
"O94966",0.200934340466565,0.331653249435329,FALSE
"O94973",-0.203181940796536,0.445053391412736,FALSE
"O94985",0.0473547811890889,0.10947512314938,FALSE
"O95084",-0.111571403328443,0.300910850586701,FALSE
"O95196",0.258116932296211,0.0661028009352709,FALSE
"O95236",0.131147496793814,0.113320118580646,FALSE
"O95373",0.410576413094393,-0.816572855612117,FALSE
"O95445",-0.138473828059839,0.417070791110495,FALSE
"O95466",-0.0503059692400347,0.0456659143241636,FALSE
"O95498",-0.219879403401246,-0.0587739001727021,FALSE
"O95714",0.3249946490958,0.672013243757249,FALSE
"O95715",0.461628983344236,0.352043720992993,FALSE
"O95744",0.514484903311493,0.420807476184873,FALSE
"O95747",-0.156337756017376,-0.996758467235582,FALSE
"O95782",0.289045533330217,-0.562324864206451,FALSE
"O95810",0.838734832369807,-0.549425582598907,FALSE
"O95967",-0.0854016947816536,0.321691572904056,FALSE
"P00325",0.30270594306438,0.116696610380318,FALSE
"P00326",0.465195844673348,0.393775546691176,FALSE
"P00338",0.152823309933462,-0.4306164904366,FALSE
"P00352",-0.510158793807502,-0.990435867115817,FALSE
"P00387",0.584949509205279,-0.468789162995136,FALSE
"P00450",0.184015948733526,0.497925597238002,FALSE
"P00451",0.180914278793317,0.301481806787608,FALSE
"P00488",0.285191881920396,-0.150103715498311,FALSE
"P00491",-0.238000999057796,-0.665260488937781,FALSE
"P00492",-0.0204268134044385,-0.490534089753353,FALSE
"P00558",-0.222280376104392,-0.368035564537873,FALSE
"P00568",-0.486975923073267,-0.686830007787031,FALSE
"P00734",-0.0310929784929108,0.484710054306897,FALSE
"P00736",-0.239040964984175,0.439898817009087,FALSE
"P00738",0.445496284230027,1.1276447218383,FALSE
"P00739",0.149511576753815,0.375522015813036,FALSE
"P00740",0.0506103041699344,0.633937694599497,FALSE
"P00742",-0.215987026584806,0.429724380467706,FALSE
"P00746",0.1367776778673,0.110465897447215,FALSE
"P00747",0.0508837896919214,0.428263746882477,FALSE
"P00748",-0.0777373199592315,0.387066186838755,FALSE
"P00751",-0.0336726989928575,0.376364557718258,FALSE
"P00915",-1.45896189425094,-0.452229113161119,FALSE
"P00918",-0.534938631486177,-0.731666633691873,FALSE
"P00966",0.413011180988212,0.501181006361896,FALSE
"P01008",0.125191618043496,0.347156204554816,FALSE
"P01009",0.382419078395317,0.420273087995652,FALSE
"P01011",0.182650955574847,0.491219368491796,FALSE
"P01019",-0.0452401700151697,0.129039373696891,FALSE
"P01023",0.181839149422046,0.249360115178922,FALSE
"P01024",0.170130507036323,0.615399343645153,FALSE
"P01031",0.00120716105834973,0.477367715940687,FALSE
"P01033",0.0521952406147115,-0.196897224740379,FALSE
"P01034",0.289470571389968,0.118781984417049,FALSE
"P01040",0.475295357909161,-0.22546786085899,FALSE
"P01042",0.127678109480238,0.310226968366184,FALSE
"P01111",0.153068441007736,-0.480113595778424,FALSE
"P01116",0.423434053248673,-0.148831197361436,FALSE
"P01137",0.0267039044624688,0.0120110820193,FALSE
"P01266",0.0245544801281445,0.246421659373367,FALSE
"P01275",0.0657949341987507,0.477580273736875,FALSE
"P01344",0.184232200310966,0.243638484233614,FALSE
"P01591",0.329612768522582,0.424615305703142,FALSE
"P01597;P04432",0.0868264770824503,0.243982164402077,FALSE
"P01602",-0.157415785810741,0.0769132798237973,FALSE
"P01619",0.208069438387042,0.431412860933802,FALSE
"P01624",-0.256731115734175,0.143281077563829,FALSE
"P01699",-0.00832175475797747,0.295706709674121,FALSE
"P01700",-0.0428470284045126,0.537066276338235,FALSE
"P01701",0.347581632692346,-0.497729382186787,FALSE
"P01703",0.0723928266007441,0.394323681642248,FALSE
"P01704",0.033378632851246,-0.309297675927242,FALSE
"P01706",0.33913747703091,0.461105543638119,FALSE
"P01709",0.297967345661645,0.765515730967653,FALSE
"P01714",0.267955341401027,0.620321332194926,FALSE
"P01717",0.082466677004188,0.406493967431794,FALSE
"P01732",0.268344443137278,-0.0450788322529041,FALSE
"P01780",0.226163874588877,0.241859767501259,FALSE
"P01817",0.0451725667615985,0.967244161902506,FALSE
"P01833",-0.243895395756594,-0.0164212907885766,FALSE
"P01834",-0.0353297564917892,0.219389278908622,FALSE
"P01857",-0.09195179267968,0.462481472298176,FALSE
"P01859",0.0578069810521384,0.141290302521714,FALSE
"P01860",-0.183004729726727,0.581406288118501,FALSE
"P01861",0.165767193488918,0.580055703998566,FALSE
"P01871",0.266227261041291,0.469346915359477,FALSE
"P01876",-0.0337675077802242,0.635111939032742,FALSE
"P01880",0.151781439070801,0.113773042932964,FALSE
"P01889",0.300536397445532,-0.0639703209002107,FALSE
"P01893",0.14970796485717,0.122556218087439,FALSE
"P02042",-0.890494404202025,-0.536783361406851,FALSE
"P02144",-0.357798797772074,0.293272954646965,FALSE
"P02533",0.347751843038218,-0.131728813817269,FALSE
"P02538",0.064878605460569,-0.181572332228969,FALSE
"P02545",0.56260168409711,0.137168954532563,FALSE
"P02549",-0.690518903334528,-0.880425803257512,FALSE
"P02647",-0.134813759115239,0.26496075886056,FALSE
"P02649",0.116126971446725,0.122682483873668,FALSE
"P02652",0.00335519215226299,0.246064831250141,FALSE
"P02654",0.0454020235675685,0.0786976034709745,FALSE
"P02655",-0.00264803238506772,-0.0456302187286433,FALSE
"P02656",0.100560010982148,0.237806899850503,FALSE
"P02671",0.3117920490592,0.36118874091629,FALSE
"P02675",-0.0231860498403584,0.362316064378437,FALSE
"P02679",0.142489340022035,0.259160029839315,FALSE
"P02730",-0.779610998206152,-0.383292864423481,FALSE
"P02743",0.206342252174771,0.364417322744069,FALSE
"P02745",0.485172881458407,0.700625548787837,FALSE
"P02746",0.182621439773538,0.584843666817397,FALSE
"P02747",0.16617213368421,0.59598292444106,FALSE
"P02748",0.0883243407353547,0.477026633323101,FALSE
"P02749",0.0910073030863323,0.238614849750725,FALSE
"P02750",0.310529470965623,0.430068801658031,FALSE
"P02751",0.12755294664105,0.328320985888929,FALSE
"P02753",0.146195914514212,0.451284734315728,FALSE
"P02760",0.0439987686407211,0.117485601510271,FALSE
"P02763",0.457456104214645,0.569093134643881,FALSE
"P02765",0.139621440517249,0.475371520285973,FALSE
"P02766",0.22074474221597,0.417891007301447,FALSE
"P02768",0.129248697561685,0.370917198409559,FALSE
"P02774",0.222882668646212,0.599937475708888,FALSE
"P02775",-0.120293601410559,-0.0111446040999414,FALSE
"P02776",-0.0071475243322503,0.376728411479441,FALSE
"P02786",0.0891240684894843,0.766302713174511,FALSE
"P02787",0.608671531438606,0.566558496913764,FALSE
"P02788",0.660734656810768,0.194689401406312,FALSE
"P02790",0.278403543484552,0.361191607537709,FALSE
"P03950",0.549108028178592,0.374358184243439,FALSE
"P03951",-0.101666288108005,0.232688844814581,FALSE
"P03952",0.0485632900481949,0.348209003161589,FALSE
"P04003",0.185654959020987,0.483475509097623,FALSE
"P04004",-0.0553948800376673,0.352702304163124,FALSE
"P04040",-0.502386592262177,-0.525050356947574,FALSE
"P04062",-0.112200676224621,0.152488240560384,FALSE
"P04070",-0.151156874724935,0.41161803958865,FALSE
"P04075",0.0288728618202505,-0.590888675675497,FALSE
"P04083",-0.200692482354248,-0.470509242985102,FALSE
"P04114",-0.303541173297045,0.451006658950941,FALSE
"P04156",-0.0362302314521932,0.130595523205145,FALSE
"P04180",0.0665346810870666,0.593346140037747,TRUE
"P04196",-0.000951497897380804,0.255692658137612,FALSE
"P04211",-0.110060894616582,0.352136898645862,FALSE
