"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q15691","High_vs_Low",-0.0556602188014175,7.53935632871841,-0.313252936117679,0.754240550419571,0.90693687167101,-5.92715863423687,FALSE
"P43405","High_vs_Low",0.0653528472772535,6.47396705222616,0.313089250948444,0.754401743190463,0.90693687167101,-5.8181830313969,FALSE
"Q14011","High_vs_Low",-0.0511140504808125,7.59788704706887,-0.312327873194689,0.755026733263226,0.90693687167101,-5.67564982944173,FALSE
"O43149","High_vs_Low",-0.0562337516538847,5.75592869191844,-0.312163039742066,0.755138242360011,0.90693687167101,-5.71538145139443,FALSE
"Q15746","High_vs_Low",-0.0586784392241073,6.81787123187106,-0.311007526036459,0.755979232488233,0.90693687167101,-5.81901336111361,FALSE
"P00352","High_vs_Low",-0.0493442078599333,7.67142346273146,-0.310894134761773,0.756015077005343,0.90693687167101,-5.97728265836829,FALSE
"P01834","High_vs_Low",-0.0318926560805597,14.7461063565728,-0.30983587899697,0.75681023993258,0.907066142562179,-5.99958250639493,FALSE
"P62937","High_vs_Low",0.0341034563092304,11.0535058900831,0.309506799424198,0.757060372215979,0.907066142562179,-5.99967897148532,FALSE
"P00568","High_vs_Low",-0.0450172996061315,8.6421613641535,-0.308054196811161,0.758167475543621,0.907830485876799,-5.98904591630176,FALSE
"Q14696","High_vs_Low",-0.0608281264564177,7.77963037821342,-0.307283069931201,0.758789231824787,0.908013088176229,-5.85030043202848,FALSE
"P42566","High_vs_Low",-0.0500786109662421,6.91741173927206,-0.306283326236689,0.759534954145647,0.908343718338582,-5.92439238130533,FALSE
"Q14103","High_vs_Low",-0.0622244844065598,7.4904573548745,-0.305765199169076,0.760011819624125,0.908352607148044,-5.7237932836787,FALSE
"P01814","High_vs_Low",0.071316748241447,8.75624073512597,0.304101367646906,0.761245550133953,0.909265518215555,-5.78495130153145,FALSE
"Q9UBW5","High_vs_Low",0.0527578768673909,7.51938385184701,0.303375352000853,0.761744804259277,0.909300552894325,-5.93367690727793,FALSE
"Q9P1F3","High_vs_Low",0.0682885247719369,8.45147969913349,0.299652716590332,0.764653416984862,0.91127176130934,-5.76866767942514,FALSE
"P02042","High_vs_Low",-0.0489858830903795,13.2833962962613,-0.299140533617865,0.764952673117176,0.91127176130934,-6.00266524225871,FALSE
"P07203","High_vs_Low",-0.0376394880260928,8.65944250607567,-0.298790143821398,0.765221274789939,0.91127176130934,-5.99998425211457,FALSE
"P68366","High_vs_Low",0.0494952909706861,10.3547113227835,0.298711733805029,0.76527990290836,0.91127176130934,-6.002274763033,FALSE
"P18085","High_vs_Low",-0.0353886146540505,7.63248820760927,-0.29673973102808,0.766810341756941,0.912532602275326,-5.91908617785,FALSE
"Q14008","High_vs_Low",-0.0634753260389447,5.61052366027318,-0.294225201453013,0.768795196413916,0.914210135688867,-5.75277033616599,FALSE
"P07737","High_vs_Low",0.0364066319437022,11.2049345835876,0.293389133059484,0.769342111680807,0.914210135688867,-6.00427822279573,FALSE
"Q7L9L4","High_vs_Low",-0.0445171782482028,7.19129141736628,-0.293052373273447,0.769637370045046,0.914210135688867,-5.87140553977471,FALSE
"P07358","High_vs_Low",-0.0227024444781101,12.6829791610266,-0.292272930850879,0.770194855912552,0.914311071282692,-6.00458763481326,FALSE
"Q5QJE6","High_vs_Low",-0.0535897789779671,9.93511161542245,-0.291386487390863,0.770952820013825,0.914649728219958,-5.73455405028802,FALSE
"Q9UJU6","High_vs_Low",0.0484060579879415,6.95330189901961,0.28865254833883,0.772988162785369,0.915261672491264,-5.90922785925657,FALSE
"P01880","High_vs_Low",0.0726710203420335,9.81552604362649,0.28839698643602,0.773174627910438,0.915261672491264,-5.94187137332111,FALSE
"O94804","High_vs_Low",-0.037569628427474,6.80757742680959,-0.288297090008008,0.773289238926982,0.915261672491264,-5.85167409700213,FALSE
"P23588","High_vs_Low",-0.0728644553403512,8.92201182114604,-0.288183110795168,0.773360637996494,0.915261672491264,-5.85858587278588,FALSE
"O76003","High_vs_Low",-0.0383346284284167,6.70240612609881,-0.287029648255926,0.774256353633869,0.915761640758885,-5.8392027065389,FALSE
"Q9UI15","High_vs_Low",0.0480585915064218,8.40302724159308,0.28598686136919,0.775026698802239,0.91611280524272,-5.9140946489459,FALSE
"Q15019","High_vs_Low",-0.0558358045036069,7.2688736704836,-0.283466892485959,0.776981655768573,0.917862945001336,-5.81956990109263,FALSE
