"PG.ProteinGroups","Run","Contrast","logFC","SE_moderated","CI_low","CI_high","AveExpr","t","P.Value","adj.P.Val","B","N_observed_control","N_observed_low","N_observed_high"
"O14786","20260527","High_vs_Control",-0.3699723464294,0.0922193651450961,-0.552260686818942,-0.187684006039857,13.9429074675292,-4.01187262401224,9.67138412564856e-05,0.00574236639627179,1.14818711198222,30,66,46
"O75787","20260527","High_vs_Control",-0.425121431078477,0.106206134594053,-0.635057164033019,-0.215185698123934,10.2333027959457,-4.00279543835578,0.000100110990172102,0.00574236639627179,1.11668526092318,30,66,46
"P05386","20260527","High_vs_Control",-0.851372224867498,0.214570948514825,-1.27584271817256,-0.426901731562441,8.69522250681159,-3.96778888642828,0.000118824694797493,0.00636592751867388,0.988392960197109,27,65,38
"P10909","20260527","High_vs_Control",-0.262423646723246,0.066348718228207,-0.393573950282198,-0.131273343164293,18.7660813783955,-3.95521803180338,0.000119860559975031,0.00636592751867388,0.952494755909849,30,66,46
"O75752","20260527","High_vs_Control",-0.385103806774231,0.0985517078997677,-0.579909173817672,-0.190298439730789,9.38971263782193,-3.90763199320606,0.000143293039368036,0.00733865065906296,0.789836314143752,30,66,46
"Q8IWE2","20260527","High_vs_Control",0.987030606192085,0.254127784998375,0.483309907610974,1.4907513047732,6.71452122766292,3.88399326818356,0.000177356108058164,0.00848059219474955,0.670672189007785,17,57,33
"Q9NS73","20260527","High_vs_Control",-0.376495834417462,0.0977685834961058,-0.569764813705528,-0.183226855129395,13.1596934142312,-3.85088768758174,0.000177418246752083,0.00848059219474955,0.599954503271639,29,66,46
"Q9Y566","20260527","High_vs_Control",-0.668520056018094,0.176532958472049,-1.01755784717595,-0.319482264860242,12.9167031618144,-3.78694189348186,0.000226232978068731,0.00984387111730761,0.384094379188522,29,65,44
"P11049","20260527","High_vs_Control",-0.476790510268483,0.126233179344476,-0.726313338023751,-0.227267682513215,11.4677956351796,-3.77706172612017,0.000232050558286135,0.00984387111730761,0.351646977013865,30,66,46
"O00560","20260527","High_vs_Control",-0.533415180671449,0.141231805853551,-0.812585520423358,-0.25424484091954,8.86538401227118,-3.77687715205291,0.000232206824887488,0.00984387111730761,0.351036066525443,30,66,46
"P21810","20260527","High_vs_Control",-0.321973761520075,0.0853159383992552,-0.490616223925962,-0.153331299114188,10.6910367743563,-3.77389931542834,0.000234741794493807,0.00984387111730761,0.341183252500454,30,66,46
"P07359","20260527","High_vs_Control",-0.410085516095162,0.108856101744136,-0.62525939087724,-0.194911641313084,17.0744185640835,-3.76722581026336,0.000240518432283367,0.00984387111730761,0.319125423081097,30,66,46
"Q9UHF0","20260527","High_vs_Control",-0.839493790834283,0.222896536726814,-1.280342291485,-0.398645290183565,8.16543582142936,-3.76629356006182,0.000247126471564208,0.00984387111730761,0.315717033593923,28,64,41
"O14645","20260527","High_vs_Control",-0.68277775478486,0.182142131210769,-1.0431504803512,-0.322405029218523,11.0348784531514,-3.74859869183573,0.000267268952874383,0.0103584777951856,0.25536602844725,26,61,41
"Q9NS62","20260527","High_vs_Control",-0.37498071970932,0.100571306125449,-0.573802225449928,-0.176159213968713,9.54986750169948,-3.72850601384834,0.000278126604059574,0.0104956197426692,0.188155451987578,30,64,46
"P51888","20260527","High_vs_Control",-0.521039353661095,0.141738847859725,-0.801263131401534,-0.240815575920656,7.47229644012606,-3.67605184837367,0.000336565006145699,0.0123752363798188,0.0250857628160981,28,65,46
"O00194","20260527","High_vs_Control",-2.65324384192017,0.725206493381482,-4.08758565430232,-1.21890202953801,10.4328558374853,-3.65860464038134,0.00036357519685911,0.0130341708073991,-0.0156080704689039,23,65,45
"P49641","20260527","High_vs_Control",-0.3765664754919,0.103327049367055,-0.580811173086963,-0.172321777896838,9.36706584439732,-3.64441332447422,0.000374157020946741,0.0130863699521372,-0.081110163838944,30,66,46
"Q8TC71","20260527","High_vs_Control",-1.30224161147875,0.360103422898134,-2.01535067282781,-0.589132550129684,12.0140939116356,-3.61629889823937,0.000441024516671534,0.0148470519326823,-0.169594050038452,27,60,30
"Q92954","20260527","High_vs_Control",-0.559642837917659,0.155658795469014,-0.867332136735687,-0.251953539099631,12.7454603004736,-3.59531779898081,0.000445204486126455,0.0148470519326823,-0.23817389569858,30,66,46
"P13929","20260527","High_vs_Control",-0.805948425223306,0.224704469198884,-1.25014674924195,-0.361750101204658,8.37884135080447,-3.58670402994953,0.000459877996569679,0.0149878419791118,-0.262241106690037,29,66,46
"O00468","20260527","High_vs_Control",-0.363803627020015,0.101922716395779,-0.565272405194189,-0.162334848845841,10.1931763637726,-3.56940670230294,0.000487535423591399,0.0155361288317792,-0.320179229422847,30,66,46
"P27797","20260527","High_vs_Control",-0.318120912826274,0.0895324474694248,-0.495098071956968,-0.141143753695579,12.0420589764003,-3.5531354477371,0.000516077997806349,0.0160881706272675,-0.371497023485488,30,66,46
"Q9NPA2","20260527","High_vs_Control",-1.20612538189054,0.340885187437531,-1.88073232532336,-0.531518438457719,9.43755353077862,-3.5382158754304,0.000564956757171702,0.016956135081341,-0.423686148875547,28,57,40
"P02760","20260527","High_vs_Control",-0.257141546865103,0.0729310772659196,-0.401303079713531,-0.112980014016675,15.5665184530544,-3.52581583194664,0.00056756937510765,0.016956135081341,-0.457221568054913,30,66,46
"Q13214","20260527","High_vs_Control",-0.634198370516565,0.180460880373018,-0.991720903567944,-0.276675837465186,7.53383678172204,-3.5143260367879,0.000635084127034711,0.0185859313911791,-0.487789581094109,25,56,31
"Q15517","20260527","High_vs_Control",-0.993408617264899,0.284577712099921,-1.55637521140058,-0.430442023129219,9.73211384369637,-3.49081665578959,0.000656891117426543,0.0188396372477932,-0.565083463475789,30,62,38
"Q99542","20260527","High_vs_Control",-0.390618680768652,0.112707045480041,-0.613404645933778,-0.167832715603526,11.3962091698751,-3.46578760098742,0.000698172715554957,0.0196309740020747,-0.643639193567105,30,66,46
"P11362","20260527","High_vs_Control",-0.806437606001545,0.233009229302655,-1.26732090556158,-0.345554306441508,8.38480866565233,-3.46096851362941,0.00072403326612454,0.0196728565279805,-0.65626636928521,29,62,41
"P48740","20260527","High_vs_Control",-0.354280420907145,0.102573065827325,-0.557034732964178,-0.151526108850112,13.9545262069839,-3.45393225843082,0.00072709999719872,0.0196728565279805,-0.680138855972534,30,66,46
"P07333","20260527","High_vs_Control",-0.552321521645119,0.160620722322804,-0.869817979151598,-0.23482506413864,11.2892099230242,-3.43866914341913,0.000766029376477412,0.0203423356642335,-0.72700248684091,30,66,46
"P05155","20260527","High_vs_Control",-0.320518397217201,0.0934470474620552,-0.50523347489486,-0.135803319539542,14.374673020031,-3.42994675511123,0.000789098861874506,0.0205268996772399,-0.753662876908465,30,66,46
"Q14956","20260527","High_vs_Control",-0.805731550595695,0.234534073577723,-1.26986766573569,-0.3415954354557,7.89897146068908,-3.43545625718508,0.000801608355596538,0.0205268996772399,-0.732868003050973,30,60,35
"P53367","20260527","High_vs_Control",-1.86229860181085,0.544378622989014,-2.9402319286941,-0.78436527492759,13.7179604342209,-3.42096203481603,0.000855967919340346,0.0215343508128782,-0.780614921254875,27,54,37
"P02768","20260527","High_vs_Control",-0.530900692360053,0.157050645790267,-0.841341808611007,-0.220459576109099,14.5182462357373,-3.3804425934615,0.000933225308658756,0.0230731912520113,-0.904170840317392,30,66,46
"P59768","20260527","High_vs_Control",-0.662681918140536,0.196532515647549,-1.05144025746964,-0.273923578811432,7.99726469875181,-3.37186910754735,0.000979645849563722,0.0235110038058666,-0.921448408613113,29,63,39
"O60704","20260527","High_vs_Control",-0.515510531423383,0.15304486088592,-0.818164283978544,-0.212856778868222,7.88798914358573,-3.36836224646345,0.000983724008613665,0.0235110038058666,-0.929083933009193,28,65,42
"Q9Y240","20260527","High_vs_Control",-0.429089900209897,0.128979755681253,-0.684041835413439,-0.174137965006355,12.9029373415563,-3.32680037997826,0.00111660548847221,0.0262493814831009,-1.06490660634632,30,66,46
"Q9Y274","20260527","High_vs_Control",-0.375520019328397,0.113271585491233,-0.599421900457179,-0.151618138199614,9.64162289227981,-3.31521817850302,0.00116043292158275,0.0268396904766075,-1.0993522543984,30,66,46
"Q6UX71","20260527","High_vs_Control",-0.3456266593048,0.104473332340226,-0.552137193586845,-0.139116125022755,10.1586295364054,-3.30827639515929,0.00118746543897653,0.0270289752300372,-1.11994820787706,30,66,46
"P55290","20260527","High_vs_Control",-0.318549525620869,0.0973923344073716,-0.511063180186264,-0.126035871055473,10.9821810871018,-3.27078642851339,0.00134390356730294,0.0301118393048815,-1.23054254478003,30,66,46
"Q08380","20260527","High_vs_Control",-0.420318904908655,0.12966571821435,-0.676628152002517,-0.164009657814792,16.6898042559374,-3.24155768152865,0.00147917247185016,0.0320782027137028,-1.31610860186199,30,66,46
"Q9BUN1","20260527","High_vs_Control",-0.68630861164144,0.211722219967479,-1.1048207633639,-0.267796459918978,10.7672544234666,-3.2415521230925,0.00147941006736271,0.0320782027137028,-1.31622199903088,30,66,46
"P13987","20260527","High_vs_Control",-0.435611927459925,0.134465219674694,-0.701506124957555,-0.169717729962296,10.5493012570583,-3.23958811441192,0.00150212241339341,0.0320782027137028,-1.309180387282,28,65,43
"Q76I76","20260527","High_vs_Control",-0.403928137478246,0.124610921868166,-0.650527815485573,-0.15732845947092,9.43506183241419,-3.24151471975779,0.00152114210915745,0.0320782027137028,-1.32221755442293,30,54,41
"Q9NPH3","20260527","High_vs_Control",-0.582209004536799,0.180348495189851,-0.938929170930441,-0.225488838143157,8.03899964710994,-3.22824431622739,0.00156858157259631,0.0325992170304799,-1.34042345517209,27,62,43
"Q9UKM7","20260527","High_vs_Control",-0.467010164576946,0.145311562297381,-0.754244884626521,-0.179775444527371,9.85585299843908,-3.2138541296611,0.00161857497411337,0.0331576644696939,-1.39642668511739,30,66,46
"Q9NYQ8","20260527","High_vs_Control",-0.535512643822325,0.167895414091501,-0.867428578124466,-0.203596709520184,8.22071601270757,-3.18956087466734,0.00175587360583473,0.0354637007150281,-1.46324497757757,30,66,44
"P39060","20260527","High_vs_Control",-0.400129606270355,0.126665469244523,-0.650506933601962,-0.149752278938747,14.4891297784385,-3.15894780682428,0.00193214949661818,0.0384819774743121,-1.55403295438641,30,66,46
"P13591","20260527","High_vs_Control",-0.325324556266422,0.103703199845272,-0.530312783664612,-0.120336328868231,12.7532648578771,-3.13707346303502,0.00207209812005052,0.0404652651338512,-1.61616880688477,30,66,46
"P19256","20260527","High_vs_Control",-0.465494406182585,0.14797154464441,-0.758465574175282,-0.172523238189888,7.82355509438068,-3.14583731149941,0.00208816570425731,0.0404652651338512,-1.56146971171776,25,57,37
"Q14517","20260527","High_vs_Control",-0.465233683443522,0.148888549386149,-0.75953896875865,-0.170928398128393,10.3303040558611,-3.12471096912172,0.00215529001910536,0.0408688018121161,-1.6511201158666,30,66,46
"Q9NUQ9","20260527","High_vs_Control",-0.639983473177347,0.204722329211873,-1.04485885116351,-0.235108095191188,7.57643391359528,-3.1261048838254,0.00216918096562459,0.0408688018121161,-1.64063857935549,29,62,43
"P06733","20260527","High_vs_Control",-0.374873279824074,0.120188735178563,-0.61244816482515,-0.137298394822999,12.9358038757419,-3.11903839629505,0.00219448935811223,0.0408688018121161,-1.66711760258064,30,66,46
"Q9NQ38","20260527","High_vs_Control",-0.460027339061707,0.149475176931607,-0.755564683007926,-0.164489995115488,8.14060257577049,-3.07761695624013,0.00251389536307771,0.0462169993673517,-1.77545724222501,30,66,42
"Q14767","20260527","High_vs_Control",-0.354843607344071,0.115769628335361,-0.583683324290326,-0.126003890397815,9.52594436007633,-3.0650837568223,0.00260175479072897,0.0465839838328637,-1.81801435204348,30,66,46
"P56715","20260527","High_vs_Control",-0.373586464951027,0.121914328512417,-0.614646736144144,-0.132526193757909,10.8248806096438,-3.06433599322968,0.00262407056318177,0.0465839838328637,-1.80002174325027,27,66,44
"P08637","20260527","High_vs_Control",-0.485281789410058,0.1584923439715,-0.798589525381962,-0.171974053438153,8.75860275747168,-3.06186265689477,0.00263131289432494,0.0465839838328637,-1.8215181898215,29,66,46
"Q14684","20260527","High_vs_Control",0.668483656045524,0.21882333580407,0.235800732423955,1.10116657966709,12.5448078723418,3.05490113103874,0.00270320752658894,0.0472731657698602,-1.82617624613042,27,66,44
"Q86TY3","20260527","High_vs_Control",-0.413083335865586,0.13561509463306,-0.681151224790386,-0.145015446940787,8.78091115148567,-3.04599821268633,0.00276180248648139,0.0476924784160655,-1.87084224746795,30,66,46
"Q15166","20260527","High_vs_Control",-0.344758616454286,0.11332108061229,-0.568758333687889,-0.120758899220682,16.0842105363233,-3.04231670393103,0.0027937016645394,0.0476924784160655,-1.88099935325852,30,66,46
"A6NDG6","20260527","High_vs_Control",-0.473379022395878,0.155819296908682,-0.781669322526417,-0.16508872226534,7.4224299924641,-3.03799998965021,0.00288284630071089,0.0486353128849343,-1.8590569828477,25,62,41
"P10646","20260527","High_vs_Control",-0.29767049354072,0.0992002225019036,-0.493757767593125,-0.101583219488314,11.6587377915382,-3.00070388990314,0.00317867690696123,0.0530025893556094,-1.99505980756913,30,66,46
"P84077","20260527","High_vs_Control",0.610465845341196,0.204099416203318,0.207022794313405,1.01390889636899,10.2928066668505,2.99102200632003,0.00327550738657725,0.0539893976132389,-2.02150122417813,30,66,46
"P31949","20260527","High_vs_Control",-0.521770433703073,0.174967749188648,-0.86777777796501,-0.175763089441136,7.89543171666118,-2.98209490676196,0.00339320701438209,0.0552938506661809,-2.0332780096438,29,64,42
"Q9UBQ7","20260527","High_vs_Control",-0.702464058386409,0.236580590440334,-1.17065017091779,-0.23427794585503,7.07616674526786,-2.96923791203223,0.00357489266018496,0.0575999558955644,-2.05140503367258,27,60,38
"P02675","20260527","High_vs_Control",-0.317535990805549,0.107607253758789,-0.530242437602535,-0.104829544008564,19.4724239581898,-2.95087905056413,0.00370401985196042,0.0590173829745694,-2.12987548593238,30,66,46
"Q13444","20260527","High_vs_Control",-0.380514268774778,0.129531135895892,-0.636635195068001,-0.124393342481556,7.76825305090445,-2.93762782317147,0.00387679648545047,0.0610914962652305,-2.15673567330446,29,64,44
"P09603","20260527","High_vs_Control",-0.287073341197292,0.0979150723902632,-0.480620282417936,-0.0935263999766487,11.6799322445992,-2.93186058274149,0.0039242534917309,0.0611671685558925,-2.18072901978891,30,66,46
"P08648","20260527","High_vs_Control",-0.483261795578656,0.165064701673907,-0.809622228885268,-0.156901362272044,7.84576748545148,-2.92771131973062,0.00399067375297767,0.061533614642688,-2.18585006863963,30,65,43
"P24821","20260527","High_vs_Control",-0.446693695705536,0.153268739121238,-0.749658856182646,-0.143728535228425,13.2492074531285,-2.91444751399823,0.00413710293491152,0.0631128256240757,-2.22714671688422,30,66,46
"P05186","20260527","High_vs_Control",-0.739012219234504,0.253082789922517,-1.24066268463412,-0.237361753834891,6.53369970899058,-2.92004138037501,0.0042604741701668,0.0643107364212546,-2.14460706454697,21,52,34
"Q9HCM3","20260527","High_vs_Control",-0.295598889107263,0.102134422866808,-0.497486143608972,-0.0937116346055534,9.77958334262399,-2.89421412301659,0.00439683374459678,0.065135091661966,-2.28065338480618,30,66,46
"Q15485","20260527","High_vs_Control",-0.548812365733809,0.190019828266114,-0.924445369302346,-0.173179362165273,9.30369438654542,-2.88818472651824,0.00448192092420119,0.065135091661966,-2.29720321942804,30,65,46
"Q14242","20260527","High_vs_Control",-0.300615752239432,0.104126966421718,-0.506441631315351,-0.0947898731635136,12.1947467417863,-2.88701152612022,0.00449298348926106,0.065135091661966,-2.29964096856101,30,66,46
"Q92743","20260527","High_vs_Control",-0.283662742112009,0.0982643668777908,-0.477900127387851,-0.0894253568361668,10.5269184046585,-2.88673047132939,0.00449677411055414,0.065135091661966,-2.30038103999799,30,66,46
"P12955","20260527","High_vs_Control",-1.68976155930178,0.579041058590513,-2.84728522406899,-0.532237894534579,6.41751426867397,-2.91820680801973,0.00490163568330135,0.0701928715690059,-2.11838198851774,9,32,20
"P01876","20260527","High_vs_Control",-0.47691077905777,0.167040268469819,-0.807099482261602,-0.146722075853937,15.1819220887774,-2.85506473035834,0.00494384939223821,0.0701928715690059,-2.38344828889084,30,66,46
"P32942","20260527","High_vs_Control",-0.359477910361498,0.12645800660202,-0.609445150064165,-0.109510670658831,9.55049439729602,-2.84266627334102,0.00512860228113128,0.0721021144229633,-2.41562011759447,30,66,46
"Q9BY76","20260527","High_vs_Control",-0.558103521231478,0.196771732696338,-0.947255158764726,-0.168951883698229,8.22411255834621,-2.8362992670942,0.00526690262112798,0.0732219083763148,-2.41183712257816,28,64,42
"Q9Y543","20260527","High_vs_Control",-0.338546123630801,0.1194936903857,-0.574850783536071,-0.102241463725531,10.3338769728122,-2.83317154686618,0.00531037550288475,0.0732219083763148,-2.41800701478324,27,64,44
"O00187","20260527","High_vs_Control",-0.261915164513219,0.092880970209747,-0.44551128759069,-0.0783190414357483,16.3238035194274,-2.81990125557209,0.0054858713432567,0.074921328630763,-2.47453929750216,30,66,46
"P08493","20260527","High_vs_Control",-0.248073837288828,0.0887213547840452,-0.423447724272861,-0.072699950304795,14.2058323540404,-2.79610064445769,0.00588353791556167,0.0788844383925858,-2.53568751030654,30,66,46
"Q86TH1","20260527","High_vs_Control",-0.361214757519399,0.129191979398881,-0.616586191482412,-0.105843323556385,8.52627591009381,-2.79595342683113,0.00588607734170619,0.0788844383925858,-2.53606430174953,30,66,46
"Q6UXB8","20260527","High_vs_Control",-0.342377166287756,0.123166452158328,-0.585838050238587,-0.0989162823369244,8.75060358947512,-2.77979238898297,0.00617099300596686,0.0819370738014489,-2.57731946969856,30,66,46
"A1L4H1","20260527","High_vs_Control",-0.338671660185362,0.121978429893743,-0.579784202151663,-0.0975591182190611,11.3826743516332,-2.77648810925327,0.00623076984222287,0.0819717793921797,-2.58572818611624,30,66,46
"P49773","20260527","High_vs_Control",-0.746957898688597,0.269985879511367,-1.28206211622822,-0.211853681148969,7.73776870261228,-2.7666554267226,0.00665474705254507,0.0867537024849966,-2.55249057993798,24,50,34
"Q96DR8","20260527","High_vs_Control",-0.877578429760593,0.316905954062042,-1.50699010572671,-0.248166753794479,8.49485202783453,-2.76920776814684,0.00679782997889763,0.0877815046630666,-2.52957213107445,26,41,24
"Q9HCN6","20260527","High_vs_Control",-0.441546980326516,0.161268558294206,-0.760381832721261,-0.12271212793177,9.51135621648029,-2.73796073454686,0.00698497330970918,0.0877815046630666,-2.67856803201727,30,65,44
"P11150","20260527","High_vs_Control",-0.401889754461623,0.146680255692617,-0.692036005465159,-0.111743503458086,8.31092134227439,-2.73990355800731,0.00699583400423174,0.0877815046630666,-2.65805512000697,28,61,42
"O43897","20260527","High_vs_Control",-0.272051777188574,0.0992694356162249,-0.468472024599278,-0.0756315297778708,9.85933820142623,-2.74053917502186,0.00701037910908256,0.0877815046630666,-2.64214013679732,27,61,39
"P23470","20260527","High_vs_Control",-0.222521293308608,0.0813785066105296,-0.383380705971803,-0.0616618806454135,12.8687531095542,-2.7343988305607,0.00703966041579683,0.0877815046630666,-2.69205364420727,30,66,46
"Q8IXL6","20260527","High_vs_Control",-0.716827143197364,0.263195012140848,-1.23780628118491,-0.195848005209817,7.68700696227392,-2.72355899667945,0.0073984352296302,0.0912748123903684,-2.65684783187909,23,60,39
"Q9BZE9","20260527","High_vs_Control",-0.405858930682871,0.149534143651993,-0.701494342343713,-0.11022351902203,11.5217708143091,-2.71415558193463,0.00747963956950952,0.0912748123903684,-2.7348624893545,30,66,43
"P04264","20260527","High_vs_Control",-0.693048841265304,0.2555564769422,-1.19820834255959,-0.187889339971014,16.320528557183,-2.71192047080087,0.00751075862068582,0.0912748123903684,-2.74832690820331,30,66,46
"Q8N307","20260527","High_vs_Control",-0.430601221619945,0.159464852269415,-0.74581249232127,-0.11538995091862,10.4276107348953,-2.70028922042611,0.0077638476895962,0.0935576267805122,-2.77715221316841,30,66,46
"Q92859","20260527","High_vs_Control",-0.290125055684914,0.107594796443432,-0.502805731238956,-0.0774443801308723,10.2015893049416,-2.69645991511724,0.00784922459369401,0.0937982338946434,-2.78664585270729,30,66,46
"P18827","20260527","High_vs_Control",-0.721406599485931,0.268248601634098,-1.25165467398502,-0.191158524986845,12.7136512608888,-2.68932100704837,0.00801181020230004,0.0945904155106746,-2.80439432569152,30,66,46
"Q08378","20260527","High_vs_Control",-0.404452122851762,0.150208353015986,-0.701802407797352,-0.107101837906171,11.1255151106057,-2.69260739986089,0.00808577932967755,0.0945904155106746,-2.74420044921354,24,57,40
"Q13316","20260527","High_vs_Control",-0.406824164292612,0.151437856639427,-0.706319874820831,-0.107328453764392,8.86051084903893,-2.68640994610256,0.00812929075119718,0.0945904155106746,-2.79503033552853,28,62,44
"Q5SYB0","20260527","High_vs_Control",0.591531320903808,0.22039124355697,0.155691372348658,1.02737126945896,11.2399353132364,2.6840055501157,0.00817936647372639,0.0945904155106746,-2.8005453290054,28,63,44
"P09871","20260527","High_vs_Control",-0.227963701128196,0.0852020996842024,-0.396381140618274,-0.0595462616381188,16.7172673007273,-2.67556435784016,0.00833025425718889,0.0955646768384709,-2.8382366628659,30,66,46
"Q5HYC2","20260527","High_vs_Control",-0.41024100920059,0.15362157669182,-0.714183094195385,-0.106298924205795,9.82842423280301,-2.67046477477297,0.00854922905978354,0.0972983688232508,-2.8208697033108,28,61,39
"Q16610","20260527","High_vs_Control",-0.25240848552157,0.0947646048933896,-0.439727954989912,-0.0650890160532287,11.9087041398547,-2.66353123938553,0.00861920663999594,0.0973223804862534,-2.86778219782935,30,66,46
"Q9Y625","20260527","High_vs_Control",-0.384114217941965,0.144376842861502,-0.669535799878994,-0.0986926360049366,8.75216205160898,-2.66049742000827,0.00870639928286031,0.0975388794657945,-2.87303471117055,30,65,45
"P07585","20260527","High_vs_Control",-0.206341100812736,0.0778879427059437,-0.360300779345366,-0.052381422280106,12.3115400839099,-2.64920466049221,0.00897501892142792,0.099768814987036,-2.90280234669001,30,66,46
"Q96GW7","20260527","High_vs_Control",-0.339887733892732,0.129645775830334,-0.59635639489109,-0.083419072894373,7.61484839389172,-2.62166454491768,0.00978508887007984,0.106484943234978,-2.94452928928146,29,62,39
"Q10469","20260527","High_vs_Control",-0.838434690546938,0.320194408203813,-1.47181530695236,-0.205054074141517,8.60956438323864,-2.6185175913917,0.00986462928828683,0.106484943234978,-2.95883484412781,29,61,41
"B0I1T2","20260527","High_vs_Control",-0.379436203776393,0.145168748156278,-0.666405849621859,-0.0924665579309279,7.61179616592603,-2.61375956323547,0.00991983871276026,0.106484943234978,-2.9860367719662,30,66,45
"Q92823","20260527","High_vs_Control",-0.357070731522097,0.136646513213841,-0.62717740678035,-0.0869640562638446,8.18668923105906,-2.61309800831369,0.0099312707982058,0.106484943234978,-2.99030500127037,30,66,46
"Q9NY97","20260527","High_vs_Control",-0.25079620625881,0.0960020207535898,-0.440561653133011,-0.0610307593846093,8.8572774565691,-2.61240549198994,0.00995047586714575,0.106484943234978,-2.99197266375666,30,66,46
"P16150","20260527","High_vs_Control",-0.37919985444865,0.145607477793296,-0.667019505272373,-0.0913802036249273,11.9305076521781,-2.60426085387567,0.0101788670364312,0.108122187631424,-3.01155589662438,30,66,46
"P36980","20260527","High_vs_Control",-0.382464453659725,0.147059804012518,-0.673154891283919,-0.0917740160355323,11.8868262622746,-2.60074094500472,0.0102790232978074,0.10838323094894,-3.02000213929742,30,66,46
"Q08174","20260527","High_vs_Control",-0.339187224383725,0.130932193991747,-0.597998508854884,-0.0803759399125661,9.60875647883647,-2.59055633334232,0.0105738301118712,0.110677900587031,-3.04438243852047,30,66,46
"P07355","20260527","High_vs_Control",-0.430860992337982,0.166811337152627,-0.760593925978001,-0.101128058697962,8.94897701656464,-2.58292391687837,0.0107997182156373,0.1114652419997,-3.06259633569055,30,66,46
"P63218","20260527","High_vs_Control",-0.387445486978244,0.150071965884086,-0.684107815806257,-0.0907831581502305,9.16852871321508,-2.58173126936648,0.0108426158607762,0.1114652419997,-3.06271412795473,30,66,45
"Q6P4E1","20260527","High_vs_Control",-0.22162865650197,0.0858968760880052,-0.391419447862252,-0.0518378651416885,11.1694456935724,-2.58017132398274,0.0108822411994129,0.1114652419997,-3.06915312448056,30,66,46
"P22735","20260527","High_vs_Control",-1.30664484449124,0.507095230423381,-2.31236021263465,-0.300929476347824,8.39417311439541,-2.57672477692267,0.0113922996011059,0.115862110836779,-2.96332979418746,21,53,28
"P41222","20260527","High_vs_Control",-0.248350545107801,0.0971388304206446,-0.440363102957231,-0.0563379872583709,9.64510760600671,-2.55665570639833,0.011610652163335,0.117251233818467,-3.12490946569548,30,66,46
"P02787","20260527","High_vs_Control",0.394289852333815,0.154711875366582,0.0884733197424912,0.700106384925138,12.2261210524845,2.54854290531716,0.0118720732555499,0.119052818520689,-3.1440447075086,30,66,46
"Q06033","20260527","High_vs_Control",0.253035344278192,0.0994948973729886,0.0563655917721552,0.449705096784229,17.4709486274509,2.54319920879568,0.0120468672558942,0.119966719756613,-3.1566065213835,30,66,46
"P49747","20260527","High_vs_Control",-0.293404114756274,0.115509987523458,-0.521730604435949,-0.0650776250765996,14.9863769264693,-2.54007572026348,0.0121501962694382,0.120161251381893,-3.16394219972477,30,66,46
"O43399","20260527","High_vs_Control",-0.937769211605213,0.369353749048877,-1.66894783754928,-0.206590585661146,10.4083187521802,-2.5389459671658,0.0123774595580266,0.121020889338338,-3.1185272542818,26,57,38
"P48506","20260527","High_vs_Control",-0.653756834475329,0.257911017429092,-1.16419610104058,-0.14331756791008,7.92148253900262,-2.53481546074342,0.0124850957312929,0.121020889338338,-3.13422910924851,27,59,38
"Q14574","20260527","High_vs_Control",-0.371120067210457,0.146690083830651,-0.661079685681264,-0.08116044873965,11.280384000923,-2.5299601548998,0.0124903009916834,0.121020889338338,-3.18764280789564,30,66,46
"P55058","20260527","High_vs_Control",-0.485226802774847,0.192193996206083,-0.8651374371556,-0.105316168394093,14.2889045533129,-2.52467201032936,0.0126729272919188,0.121457648018707,-3.20005958634213,30,66,46
"P04233","20260527","High_vs_Control",-0.302653381505767,0.119891412782131,-0.539683843625064,-0.0656229193864695,9.2500985929571,-2.52439582187386,0.0127047748973543,0.121457648018707,-3.18803918141756,29,66,44
"Q11201","20260527","High_vs_Control",-0.720015593713423,0.284861198643518,-1.28448900189597,-0.155542185530876,7.85983701996459,-2.5276015025636,0.0128923096509345,0.122434251916821,-3.11132016366782,24,54,32
"O95744","20260527","High_vs_Control",0.710850800195649,0.281656299421973,0.152433723562385,1.26926787682891,9.42532970341755,2.52382354541506,0.0130931402796506,0.122667258737454,-3.10841495147951,20,47,38
"P01008","20260527","High_vs_Control",-0.313871554886886,0.124974604176882,-0.560906580018537,-0.0668365297552343,11.2687594609865,-2.51148268845605,0.0131336044125872,0.122667258737454,-3.23071272084665,30,66,46
"P25311","20260527","High_vs_Control",-0.419305076561852,0.167029564861699,-0.74946937694194,-0.0891407761817629,9.13910438304366,-2.51036441907178,0.0131734713009539,0.122667258737454,-3.23331010414835,30,66,46
"Q9H2X3","20260527","High_vs_Control",-0.477390623134538,0.191039904658608,-0.855206535579754,-0.0995747106893207,8.28354289778578,-2.49890526268657,0.0136563694622982,0.125993965197516,-3.23861269646088,29,64,41
"P00915","20260527","High_vs_Control",-1.1522255010319,0.461677183353511,-2.06482461999127,-0.239626382072535,12.6355925406404,-2.49573845660385,0.0137064564650017,0.125993965197516,-3.26724211315363,30,66,46
"P0C0L4","20260527","High_vs_Control",-0.326203712704894,0.131203859885768,-0.585551994203561,-0.0668554312062265,13.1613974212013,-2.4862356411534,0.0140604217376862,0.128424488992624,-3.28909633349432,30,66,46
"Q0VD83","20260527","High_vs_Control",-0.279940433018908,0.112940464025671,-0.503187792374201,-0.0566930736636143,10.3232700990556,-2.47865488630611,0.0143498759781103,0.13023874780133,-3.30652157131628,30,66,46
